Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A construction project-management SaaS gives Claude an update_task tool whose 'status' parameter is a free-form string. In production, Claude populates it with values like 'nearly finished' and 'blocked on permits', which the task service rejects. The prompt already lists the valid statuses. What schema change fixes this properly?",multiple-choice,"Constrain the parameter in the tool's JSON Schema — an enum of the valid status values, marked required, with a description of when each applies","Correct. Schema design is the enforcement point for tool inputs: an enum tells the model the complete legal value set in the contract it fills against, and required plus per-value description guidance makes correct population the path of least resistance. Prose lists are advice; schema constraints are structure.",Add a post-processing layer that fuzzy-matches whatever string Claude produces to the nearest official status before calling the task service,"Fuzzy-matching launders bad values instead of preventing them — 'blocked on permits' silently becomes some official status the mapper guesses, and a wrong guess corrupts project data invisibly. It builds permanent infrastructure to compensate for a one-line schema omission.",Strengthen the system prompt with capitalized warnings that only the listed statuses may ever be used in the status field,"The prompt already lists the statuses and the model still improvises, because free-form strings invite natural language. Louder prose remains probabilistic guidance; the parameter's schema is where the value set becomes part of the structural contract the model fills.",Have the tool return an error to Claude on invalid statuses and rely on it retrying until it happens to produce an accepted value,"Error-driven retry works as a backstop, but as the primary mechanism it spends extra round-trips and tokens rediscovering, per call, a value set that could be declared once in the schema. Design the contract to prevent the error, then keep validation as defense in depth.",,,,,1,"When a tool parameter has a closed value set, put the set in the schema as an enum. Prose lists in prompts are suggestions; the JSON Schema is the contract the model actually fills against.",Applications and Integration
"A municipal water utility's assistant answers account and outage questions well, but auditors found it also confidently answers billing-dispute and legal-liability questions it was never designed for — sometimes incorrectly, in a regulated domain. The model tier and prompt quality are otherwise fine. What design element is missing?",multiple-choice,"Explicit scope boundaries with an escalation path: define the topics the assistant must decline or hand off, instruct and enforce that behavior, and route those requests to staff","Correct. Applications need designed edges: an explicit statement of what is in and out of scope, prompt instructions that make the assistant decline or redirect out-of-scope topics, and a working handoff so users reach humans. Without that boundary, the model helpfully answers whatever arrives.","A more capable model tier, so that answers to billing-dispute and liability questions become accurate enough to keep handling them in the assistant","Tempting as a quality fix, but it expands the assistant's de facto mandate instead of defining it — the utility never decided the assistant should adjudicate disputes or discuss liability. In a regulated domain, some topics belong with staff regardless of how accurate the model becomes.",A standard disclaimer footer appended to every response stating that answers are informational and should not be relied upon for disputes,"A blanket disclaimer neither prevents the wrong answers nor absolves them; users act on confident responses whatever the footer says, and regulators judge the behavior, not the boilerplate. It decorates the failure rather than designing the boundary that prevents it.","A lower temperature setting, which reduces the model's tendency to produce incorrect answers on topics outside its designed coverage","Temperature adjusts sampling variability, not topical scope: at any setting the model still attempts out-of-scope questions, just with steadier wording. The failure is that these questions are answered at all, which only a designed scope-and-escalation policy addresses.",,,,,1,"An assistant's scope is a design artifact, not an emergent property. Declaring out-of-scope topics, instructing refusal, and routing users to staff is what keeps a helpful model from freelancing in regulated territory.",Applications and Integration
A car-rental platform is designing a support chat where customers can leave and resume conversations across visits and devices. The team is deciding how conversation state should be handled. Which two design decisions are correct? (Choose two.),multi-select,Key stored transcripts to the authenticated customer and ensure a resumed session can never replay another customer's conversation into the context,"Correct. Persistence makes session hygiene an authorization problem: history is loaded by the application, so the application must guarantee the transcript it replays belongs to the authenticated customer. A keying or lookup bug here is a direct cross-customer data leak into the model's context.","Define a retention and expiry policy for stored conversation data, since transcripts accumulate personal details like addresses and booking history","Correct. Stored transcripts are a personal-data store and must be designed as one: retention limits, expiry, and deletion honor both privacy obligations and users' reasonable expectations. Conversation state that lives forever is a liability accumulating silently.",Pass a conversation_id parameter on each request so the Messages API stores and recalls the conversation history server-side between visits,"The Messages API offers no conversation_id or server-side conversation storage — it is stateless, and each request carries its own history. Designing around this imagined mechanism would leave the resume feature unbuilt and misplace responsibility for state the application must own.","Cache completed conversations in a shared store keyed by question text, so similar questions from other customers can reuse existing transcripts as context","Reusing one customer's transcript as context for another is a data leak by design — names, bookings, and addresses would flow between accounts through 'similar' questions. Whatever caching the platform adds must never blend conversational state across customers.",,,,,"1,2","Cross-visit chat means the application stores and replays state, which raises two design duties: strict per-customer scoping so contexts never mix, and a retention policy because transcripts are accumulating personal data.",Applications and Integration
"A gaming studio is standardizing its Claude Code setup across twelve repositories. Developers keep confusing two needs: documenting each repo's build commands, architecture notes, and coding conventions for Claude to follow, versus enforcing which tools Claude may run and which commands require approval. Where does each concern belong?",multiple-choice,"Project conventions and context go in CLAUDE.md, which Claude reads as instructions; permissions and enforcement rules go in settings.json, which the tooling enforces","Correct. The two files serve different layers: CLAUDE.md carries project context and conventions the model reads and follows as instructions, while settings.json carries configuration the tooling enforces — permissions, allowed tools, approval rules. Guidance is probabilistic; settings are deterministic.","Both belong in CLAUDE.md, since it is the single configuration file Claude Code reads at the start of every session","Tempting because CLAUDE.md is the file developers touch most, but permission rules written as prose instructions are only followed probabilistically — they are guidance, not enforcement. Access control needs the configuration layer the tooling actually enforces.","Both belong in settings.json, since JSON is machine-readable and Markdown files are only documentation for humans","settings.json is not the sole configuration surface, and CLAUDE.md is not mere human documentation — Claude reads it and adjusts behavior accordingly. Cramming conventions into JSON discards the instructional channel the product is designed around.","Conventions go in settings.json as custom keys, while permissions are best stated in CLAUDE.md so Claude understands the reasons behind each rule","This inverts both layers: custom keys in settings.json don't convey conventions to the model, and permissions stated in Markdown are unenforced suggestions. The rationale ('so Claude understands') mistakes explanation for enforcement.",,,,,1,"CLAUDE.md instructs the model; settings.json configures the enforcement layer. Conventions and context belong in the instruction file Claude reads, while permissions and approval rules belong in the settings the tooling deterministically enforces.",Applications and Integration
"A CAD-software firm's development workflow depends on Claude Code with several MCP-server plugins. After one plugin auto-updated and changed its tool behavior, half the team's automation broke while the other half — on older versions — was fine. Which two practices should the team adopt? (Choose two.)",multi-select,"Pin plugin and MCP-server versions, adopting updates deliberately after testing, since plugin changes alter the tool surface the team's automation depends on",Correct. The incident is a dependency-management failure: an unpinned plugin changed underneath workflows that depended on its behavior. Pinning versions and promoting updates through testing applies the same discipline the team already uses for libraries to its Claude tooling.,"Declare the required plugin set and versions in shared, version-controlled project configuration so every developer and CI environment resolves the same dependencies","Correct. A shared, version-controlled declaration of the plugin set makes environments reproducible: every developer and CI run resolves identical plugins at identical versions, and changes to the set arrive through reviewed commits rather than word of mouth.","Configure all plugins to auto-update silently to the latest release, ensuring version drift between teammates can never occur again","Universal silent auto-update does end drift — by making every machine break simultaneously when the next behavioral change ships, with no tested rollback point. It maximizes exposure to exactly the failure that just occurred in exchange for consistency of the untested.","Have each developer curate a personal plugin list independently, so a bad update affects only the individuals who happened to install it","Personal plugin lists institutionalize the half-broken-half-fine split from the incident: environments diverge permanently, automation works only on some machines, and debugging starts with archaeology of each individual's setup. Blast-radius thinking cannot justify irreproducibility.",,,,,"1,2","Treat Claude tooling plugins like any dependency: pinned versions upgraded deliberately after testing, declared in shared version-controlled configuration so every environment resolves the same set.",Applications and Integration
"Marco, a platform engineer at a healthcare analytics firm, wants a nightly CI job that runs Claude Code against the repository to triage new lint failures and open a summary issue — with no human at a terminal. Interactive sessions are not an option in the pipeline. Which Claude Code capability should the job use?",multiple-choice,"Headless mode, invoking Claude Code with a prompt flag from the CI script so it runs non-interactively and returns programmatically consumable output","Correct. Headless mode (invoking the CLI non-interactively with a prompt, e.g. via the -p flag) is designed for scripts, CI pipelines, and automation where no human drives the session, and its output can be captured and parsed by the surrounding job. This matches the requirement exactly.","A built-in slash command executed in an interactive session, since slash commands are the supported way to automate recurring maintenance work","Slash commands package reusable prompts, but they run inside a session — they are an ergonomic shortcut for a user or agent, not a scheduling or CI mechanism by themselves. This confuses a workflow shortcut with a non-interactive execution mode.","Agent Memory, so Claude Code remembers the nightly task and re-runs it automatically on its own schedule without any pipeline integration",Agent Memory persists useful knowledge across sessions; it does not give Claude Code a scheduler or the ability to launch itself. Assuming memory implies autonomous recurring execution invents a capability the feature does not have — the pipeline must still invoke Claude Code.,"Session resumption, restoring the previous night's interactive session in the pipeline so the accumulated context makes triage more accurate","Session management lets you resume prior conversations, but the job's problem is running without a human, not lacking context. Resuming a long-lived session also accumulates stale context across nights, which works against clean, repeatable triage runs.",,,,,1,"Headless mode is the mechanism for non-interactive, scripted, and CI-driven Claude Code runs. Choose the operating mode — interactive, headless, or streaming — based on whether a human, a script, or a UI is consuming the output.",Claude Code
"Wen runs developer experience at a manufacturing conglomerate with dozens of engineering teams. She has built a set of Claude Code assets — several slash commands, a code-review subagent, and an MCP server configuration — and needs to distribute them to many repositories with versioned updates, so teams can install them and stay current without copy-pasting files around. What is the right mechanism?",multiple-choice,Package the assets as a Claude Code plugin and distribute it through a plugin marketplace that teams can install from,"Correct. Plugins exist to bundle Claude Code customizations — commands, agents, MCP configuration and more — into a single installable, versionable unit, which is precisely the many-teams distribution problem Wen is facing.",Commit the assets to one flagship repository and instruct other teams to copy its .claude directory whenever it changes,"Manual copying has no version linkage: repositories drift the moment the source changes, updates depend on humans noticing announcements, and nothing tracks which team is running which revision.",Paste the slash-command contents into an organization-wide CLAUDE.md so the procedures load in every session,"CLAUDE.md distributes instructions, not functionality — it cannot carry a subagent definition or MCP server wiring, and stuffing command bodies into always-loaded context bloats every session with rarely used material.",Convert each asset into a headless-mode shell script and circulate the scripts through the company chat tool,Shell scripts shared over chat lose the assets' native integration — the commands stop being slash commands and the subagent stops being an agent — and chat distribution has even weaker versioning than manual copying.,,,,,1,"Plugins are the unit of packaging and versioned distribution for Claude Code customizations. Bundling the commands, subagent, and MCP configuration into a plugin lets dozens of teams install from a marketplace and receive updates without manual copying.",Claude Code
"Leo supports a hotel-booking assistant that answers policy questions by retrieving passages from a document store before generating. A customer received a confidently wrong answer about cancellation fees. Leo has full traces of the request: the user message, the retrieval call with its returned passages, and the model's final generation. What should he do first?",multiple-choice,"Rewrite the system prompt to emphasize accuracy on cancellation policies, since a wrong answer means the instructions were too weak","Prompt changes are a fix, not a diagnosis — if retrieval fetched the wrong document, no accuracy exhortation will help, and Leo would be tuning the one component the trace might prove entirely innocent.","Upgrade to a more capable model tier, since confidently wrong answers indicate the current model cannot handle policy reasoning","A model upgrade assumes the failure is model capability before checking the evidence; if the correct policy text never reached the context, the strongest available tier would still answer from the wrong material.",Add automatic retries to the generation call so that a second sample can replace answers like this one,"Retrying with the same retrieved passages re-rolls the dice on identical inputs — if the failure is upstream in retrieval, every retry inherits it, and if it is a model misreading, retries mask the problem rather than explain it.","Walk the trace to see whether retrieval returned the wrong or empty passage, or returned the right one that the model then misread",Correct. The trace already contains the answer to debugging's first question: where the failure originated. Comparing what retrieval returned against what the model said cleanly separates an integration-layer defect from a model-output defect and dictates the fix.,,,,,4,"Trace analysis comes first: locate where the pipeline diverged before changing anything. Comparing the retrieved passages against the model's answer isolates whether the defect lives in the integration layer (retrieval) or in model output (misreading), and each demands a different fix.","Eval, Testing, and Debugging"
"Aisha, an ML engineer at a legal-tech firm, must summarize contracts that vary widely in length. Her pipeline occasionally fails on the longest contracts with an error saying the request exceeds the model's limit, and she notices token counts don't line up with word counts. Which understanding should guide her fix?",multiple-choice,"Tokens are subword units — roughly three-quarters of a word in English on average — and the context window caps the combined input and output tokens, so long contracts need chunking, summarization stages, or a reduced-context strategy","Correct. Tokenizers split text into subword units (a word is often more than one token, which is why word counts mislead), and the context window bounds everything the model processes in a request — input plus generated output. Long-document strategies like chunking with map-reduce summarization follow directly from this constraint.","Tokens map one-to-one to words, so the fix is trimming whitespace and boilerplate; the context window only limits input size and never constrains how much the model can generate","Tempting because trimming boilerplate genuinely saves tokens, but the two claims are wrong: tokens are subword units, not words, and output tokens count against limits too (max_tokens plus input must fit). Acting on this model of tokens leaves the fundamental over-length failures unexplained and unfixed.","The context window limit applies per message rather than per request, so splitting the contract across several user messages in the same request lets the model read arbitrarily long documents",The context window applies to the entire request the model processes — all messages in the conversation combined — not to each message individually. Splitting content across messages changes nothing about total token count; this misunderstands where the limit is enforced.,"Token limits exist only for billing purposes; requests are never rejected for length, so the errors must instead come from rate limiting on her account tier","Token accounting does drive billing, but the context window is a hard architectural constraint and over-length requests are rejected with validation errors. Attributing these failures to rate limiting confuses two entirely different error classes and would lead to a useless backoff-based 'fix'.",,,,,1,"The context window bounds total tokens across input and output, and tokens are subword units rather than words. These token mechanics underlie long-document strategies like chunking, as well as cost modeling and context engineering.",Model Selection and Optimization
"Marek, a developer at a subtitle-localization platform, budgets Claude costs using a single words-to-tokens ratio measured on English test data. When Japanese and Hindi subtitle batches go live, actual token usage and per-request cost come in far above his projections, and some large requests approach context limits he had considered safe. What explains the discrepancy?",multiple-choice,"The API bills non-English text at a premium per-token rate, so converting all subtitles to English before sending them restores the projected costs","Per-token pricing does not vary by language — there is no non-English surcharge. The bill is higher because there are more tokens, not pricier ones, and translating subtitles just to save tokens would destroy the product's core localization value.","Tokenizers segment different languages and scripts with different efficiency, so equivalent content can consume substantially more tokens in some languages; budgets should come from measured token counts per language","Correct. Tokenization efficiency depends on how well a script and language align with the tokenizer's learned vocabulary; the same sentence can need noticeably more tokens in Japanese or Hindi than in English. Cost models and limit checks must therefore be calibrated per language from real measured counts, not one English-derived ratio.","Every Unicode character outside the Latin alphabet is exactly two tokens, so doubling the English ratio for non-Latin scripts makes the estimates accurate again","There is no fixed two-tokens-per-character rule for non-Latin scripts; token counts vary by language, script, and even the specific content. A hard-coded multiplier is just a second guess — the reliable approach is measuring actual token usage for each language.","Token counts are identical across languages for equivalent meaning, so the overruns must come from the model padding its responses in languages where it is less fluent",This inverts the fact: token counts for equivalent meaning differ across languages precisely because tokenizers segment scripts unevenly. Attributing overruns to fluency-based response padding invents a behavior and leaves the input-side budgeting error undiagnosed.,,,,,2,"Different languages and scripts tokenize with different efficiency, so an English words-to-tokens ratio understates usage for languages like Japanese or Hindi. Multilingual applications must budget and limit-check from measured per-language token counts.",Model Selection and Optimization
"Anders, an engineer at an energy-trading firm, runs two Claude-backed endpoints: one answers simple reference lookups about trading rules, and one analyzes complex multi-constraint scheduling scenarios that the model currently gets subtly wrong. He has read about extended thinking and wants to know where it belongs in this design. Which approach reflects how thinking options should be applied?",multiple-choice,"Enable extended thinking on the complex scheduling analysis, accepting added latency and token cost so the model reasons before answering, while keeping the simple lookup path on fast responses","Correct. Extended thinking lets the model spend reasoning effort before committing to an answer, which is exactly what subtle multi-constraint analysis needs — and that depth costs tokens and latency. Reserving it for the hard path while simple lookups stay fast matches the option to the task's difficulty.","Enable extended thinking on both endpoints, since thinking tokens are not billed and reasoning depth never affects response latency","Tempting because enabling it everywhere feels simple, but thinking consumes tokens that are billed and adds real latency. Spending reasoning budget on trivial reference lookups buys nothing while making the fast path slower and more expensive on every call.","Skip extended thinking entirely, since it only changes the verbosity of the final answer and the scheduling errors are better fixed by raising max_tokens","This mischaracterizes the feature: extended thinking changes how much reasoning happens before the answer is produced, not merely its verbosity. max_tokens caps output length and does nothing to improve the multi-constraint analysis that is currently going wrong.","Simulate extended thinking by sending every scheduling request twice and keeping the answer the two runs agree on, since thinking modes are unavailable via the API","Extended thinking is a supported model option available through the API, so no double-request workaround is needed. Majority-voting two samples adds cost and still leaves each individual run reasoning as shallowly as before.",,,,,1,"Extended thinking buys reasoning depth at the price of latency and tokens, so apply it to the hard analytical path and leave simple lookups fast. Thinking options are per-task levers, not global switches.",Model Selection and Optimization
"Omar, an engineer at an online-education platform, is building a collaborative tutoring UI. The browser must receive incremental model output as it is generated, and also push frequent user events (cursor moves, interruptions to stop generation) back to the server over the same low-latency connection. His server, in turn, consumes the model's output as server-sent events from the API. Which transport should the browser↔server leg use, and why?",multiple-choice,"A WebSocket connection, because it provides a persistent, bidirectional channel suited to pushing incremental tokens down while simultaneously receiving user events upstream","Correct. WebSockets provide a persistent full-duplex connection: the server can push tokens as they arrive while the client sends interruptions and events on the same channel with minimal overhead. When you need genuine two-way realtime communication (not just server-to-client streaming, which SSE covers), WebSockets are the standard fit.","Short-interval HTTP polling, because repeatedly issuing GET requests every 200 milliseconds is the most reliable way to approximate realtime delivery in browsers","Tempting because polling is simple and universally supported, but a 200ms poll loop adds latency in the worst case, wastes requests when nothing changed, and still doesn't give the client a push channel for its own events. It approximates one direction badly and ignores the bidirectional requirement.","A single long-lived HTTP POST that stays open for the whole tutoring session, with user events appended to the still-uploading request body as they occur","Appending to an in-flight request body is not a supported interaction pattern in browsers or most HTTP stacks, and intermediaries may buffer or close long uploads. This stretches HTTP request semantics past what they support instead of using a transport designed for two-way traffic.","Separate synchronous REST calls per generated token, since REST's statelessness ensures ordered delivery and simplifies retries for each token individually","A REST call per token multiplies connection and header overhead thousands of times per response and offers no server-push path for interruptions. Statelessness is a virtue for CRUD APIs, but here it is precisely the property that makes the pattern unsuitable for continuous realtime exchange.",,,,,1,"Match the transport to the traffic: SSE handles one-way server-to-client streaming, while WebSockets provide the persistent bidirectional channel interactive UIs need. AI applications routinely combine REST, SSE, and WebSockets, and picking the wrong one shows up as latency and complexity.",Model Selection and Optimization
"Greta, a full-stack engineer at an events-ticketing company, adds streaming to her Claude integration. Her product manager approves the work, saying 'streaming will cut our token spend, since we stop paying once the answer starts arriving.' Greta wants to correct the record before expectations are set. Which statement accurately describes what streaming changes?",multiple-choice,Streaming reduces output-token charges because incrementally delivered tokens are billed at a discounted streaming rate,There is no discounted rate for streamed tokens — billing is based on input and output token counts regardless of delivery mode. The product manager's cost expectation would be broken at the first invoice if this framing went uncorrected.,"Streaming delivers the response incrementally as server-sent events, greatly improving time-to-first-token and perceived responsiveness, but the same tokens are generated and billed either way","Correct. Streaming changes delivery, not economics: tokens arrive as server-sent events while generation proceeds, so users see output almost immediately instead of waiting for the full completion. Token counts, and therefore cost, are identical to the non-streamed equivalent.","Streaming speeds up generation itself, because the model skips part of its per-token computation whenever an open stream is waiting for output","Tempting because streamed responses feel faster, but that speed is perceptual: the model performs the same per-token computation either way. Streaming moves when you start seeing tokens, not how fast the model produces them.",Streaming's main benefit is throughput: streamed requests bypass rate limits because each one holds a dedicated connection to the API,"Rate limits are enforced server-side on requests and token throughput regardless of transport, and holding a connection open earns no exemption. This invents a bypass and would encourage traffic patterns that hit the same limits with extra confusion.",,,,,2,"Streaming delivers tokens incrementally over server-sent events, transforming perceived responsiveness while leaving token counts and billing untouched. It is a user-experience lever, not a cost lever.",Model Selection and Optimization
"Camille, an engineer at a digital-archives nonprofit, runs an overnight script that sends 10,000 scanned-record transcripts through Claude for cataloging. Last night the process crashed at item 6,400, and this morning's rerun started again from item 1, re-spending most of the night's API budget on work that had already succeeded. Which engineering practice addresses this class of failure?",multiple-choice,"Wrap the entire 10,000-item loop in a single database transaction so that any crash rolls the whole run back to a clean, known state","A single all-or-nothing transaction guarantees the worst outcome for this workload: a crash at item 6,400 discards 6,399 completed results by design. The API spend cannot be rolled back either way — batch-wide atomicity converts partial success into total loss.",Catch and suppress every exception inside the loop so the process can never terminate before reaching the final item,"Suppressing exceptions hides failures instead of handling them: items that error are silently skipped or mis-cataloged, and a hard crash from memory exhaustion or power loss still kills the process anyway. Resilience comes from recoverability, not from pretending errors did not happen.","Persist progress as each item completes and make per-item processing idempotent, so a restart skips finished items and resumes from where the previous run stopped","Correct. Checkpointing completed work plus idempotent processing is the standard pattern for long batch jobs: after any failure, the rerun consults recorded progress and continues from item 6,401 instead of item 1. No duplicate API spend, no lost results, and crashes become a minor inconvenience.","Run the whole job concurrently on two independent machines, so at least one copy is statistically likely to finish before either of them crashes",Duplicating the job doubles the API bill up front — the exact resource being wasted — and both copies remain equally unable to resume after their own failures. Redundancy without checkpointing multiplies cost rather than containing it.,,,,,3,"Persisting per-item progress with idempotent processing lets a crashed batch resume where it stopped rather than re-spending the budget from item one. In LLM pipelines, recoverability is also a cost control.",Model Selection and Optimization
"Helena, a tech lead at an airline-loyalty platform, finds that production config references a generic model alias rather than a specific version. When a new model release rolls out, several carefully tuned prompts change behavior overnight — refusal phrasing shifts, and one JSON response gains an unexpected extra field that breaks a consumer. What practice prevents this failure mode?",multiple-choice,Keep the generic alias but add a system-prompt line instructing the model to behave exactly as the previous release did when it responds,"A model cannot emulate a release it is not — it has no access to the previous version's exact behaviors, and an instruction to 'behave like before' is unenforceable wording rather than a compatibility mechanism. The prompts would still sit atop whatever the alias resolves to today.","Pin an explicit model version in configuration, and treat upgrades as deliberate changes validated by running the eval suite against the new version before shifting production traffic","Correct. Version pinning makes model behavior a controlled dependency: production stays on a known release while the team evaluates the new one against its eval suite, catching regressions like changed refusal phrasing or altered output structure before customers do. Upgrades become planned migrations rather than surprises.","Never upgrade at all, since pinned model versions remain available indefinitely and therefore never require a migration plan","Tempting because pinning does buy stability, but model versions follow deprecation timelines, so 'never migrate' is not an available strategy. Pinning defers and controls the upgrade; a validation plan for the eventual migration is still required.","Route half of production traffic to each of the two versions permanently, so behavioral differences between releases average out across users",A permanent 50/50 split means half of all users experience the untested behavior immediately — including the broken JSON consumer. Behavioral differences do not 'average out' for the individual request that fails; this institutionalizes inconsistency instead of managing change.,,,,,2,"Generic aliases let new releases change production behavior overnight; pinning an explicit version and validating upgrades with the eval suite turns model migrations into deliberate, tested changes.",Model Selection and Optimization
"Ingrid, an engineering manager at a healthtech company, gets a surprise five-figure monthly API bill for a document-processing product with four distinct features. Finance asks which feature drives the cost and what next month will look like at projected volumes. The team currently logs nothing about usage. What should Ingrid implement first?",multiple-choice,"Per-request logging of the usage data returned in each API response — input, output, and cache-related token counts — tagged by feature, feeding a cost model of tokens-per-task times projected volume","Correct. The API returns token usage with every response; logging it per request and tagging by feature turns an opaque bill into an attributable one, and tokens-per-task times projected volume is exactly the cost model finance is asking for. Measurement precedes optimization — you cannot manage what you don't track.","A hard monthly spend cap that stops all API calls once the budget is reached, since preventing overruns matters more than understanding their composition","Tempting because it guarantees no overrun, but a cap that halts all API calls turns a budgeting problem into a product outage for every customer mid-month, and it answers neither of finance's questions — which feature drives cost, or what next month looks like. Guardrails complement attribution; they don't replace it.","An immediate migration of all four features to the cheapest model tier, then observing next month's bill to infer which feature had been driving the cost","Downgrading all four features changes quality everywhere to learn about cost somewhere, and next month's aggregate bill still won't decompose by feature. This optimizes before measuring — the exact sequencing error that produced the surprise bill in the first place.","A per-feature estimate produced by multiplying each feature's request count by the average document word count, avoiding engineering work on token instrumentation","Word counts approximate tokens poorly (tokenization varies by content), and averages hide the skew where one feature's huge documents dominate. Since the API already returns exact token usage per response, estimating from words is choosing worse data to avoid trivial instrumentation.",,,,,1,"Instrument token usage per request from the API's usage data and attribute it by feature before optimizing — measurement precedes cost management. Every optimization, from caching to tier changes, is chosen and verified against that tracking data.",Model Selection and Optimization
"Elif, an engineer at a gov-tech permitting startup, generates structured permit summaries and occasionally receives responses that stop mid-sentence, which breaks her downstream parser. She suspects the responses are being cut off rather than the model choosing to end there. Which two steps correctly diagnose and handle the problem? (Choose two.)",multi-select,Inspect the response's stop_reason and treat a max_tokens value as a truncation signal requiring handling — such as retrying with a higher limit — rather than consuming the partial output,"Correct. The API reports why generation ended: a stop_reason of max_tokens means the output hit the cap mid-generation, which is exactly Elif's suspicion made checkable. Detecting it lets her handle truncation deliberately — retry with a larger limit or continue the generation — instead of feeding fragments to the parser.","Rely on the model to append an apologetic closing note whenever it runs out of room, and scan output text for that marker to detect cut-off responses","A response that hits the token cap stops at the cap — the model gets no extra room to write a farewell, so no such marker can exist. Text-scanning for politeness is guesswork where the API already provides an explicit, reliable signal in the response metadata.","Size max_tokens from the measured length of her largest real summaries, with headroom, instead of an arbitrary low default that the longest permits routinely exceed","Correct. Truncation happens when real outputs exceed the configured cap, so the durable fix is sizing max_tokens empirically: measure the largest legitimate summaries and set the limit above them with headroom. Detection handles the residual cases; correct sizing prevents most of them.","Increase the temperature, since sampling more diverse tokens allows the model to finish complex summaries within fewer total tokens","Temperature shifts which tokens get sampled, not how economically ideas fit into them — higher values, if anything, produce more meandering text. It has no mechanism to prevent output from hitting a hard token cap.",,,,,"1,3","A stop_reason of max_tokens is the explicit truncation signal, and empirically sized output limits keep legitimate summaries under the cap. Handle the signal, size the budget — never consume silent fragments.",Model Selection and Optimization
"Mei, a developer at a market-research firm, builds an agent that answers questions about competitors. Each answer requires trawling dozens of long web pages, but only a paragraph of findings matters per source. When one agent does everything, the main conversation fills with page content and quality degrades. Which design pattern best addresses this?",multiple-choice,Delegate the page-trawling to subagents that read sources in their own isolated context windows and return only condensed findings to the main agent,"Correct. This is context isolation through subagents: each subagent burns its own context window on raw page content and returns only the distilled findings, so the orchestrating agent's context stays small and relevant. The pattern converts an unbounded reading workload into bounded, parallelizable units without polluting the main thread.","Have the main agent read all pages first, then append a self-written reminder of its original instructions at the end of the context to refocus attention","Tempting because instruction reminders can help mildly with drift, but the root cause — a context stuffed with dozens of full pages — remains. This treats the attention symptom while leaving the bloat in place, and the reminder itself competes with the same noise for attention.","Reduce the number of sources consulted per question to whatever fits comfortably in one context window, accepting narrower research coverage",Capping sources trades away the product's core value (research breadth) to fit an architectural constraint that subagent isolation removes. It is the resigned answer: accepting a quality ceiling rather than restructuring the workload to sidestep the single-window limit.,Raise the temperature for the research phase so the model explores sources more broadly without needing to retain each page in context,Temperature governs sampling randomness during generation; it has no mechanism for 'exploring sources without retaining them' — pages the model must reason over have to be in some context. This misattributes a context-architecture problem to a decoding parameter.,,,,,1,Isolate context-hungry subtasks in subagents that consume raw material in their own windows and return only distilled results. Subagent isolation is the pattern for workloads whose raw inputs vastly exceed what the orchestrating conversation should carry.,Prompt and Context Engineering
"Zanele, an engineer at an electric utility, operates a grid-monitoring agent whose database tool returns the complete raw record for every queried substation — hundreds of fields of firmware metadata, historical readings, and internal identifiers. After a handful of tool calls the conversation is mostly unread payload, and both answer quality and per-request cost suffer. Where is the highest-leverage fix?",multiple-choice,"Cap the agent at three tool calls per conversation so payload accumulation stays bounded, regardless of what the monitoring task actually requires","A hard call cap trades task capability for context hygiene: monitoring questions that legitimately need five substations become unanswerable, while three full raw records still flood the window. It rations the symptom instead of shrinking the payloads that cause it.","Redesign the tool contract so calls return only task-relevant fields — supporting field selection, filtering, and summarized responses — so verbose payloads never enter the context at all","Correct. Tool output pruning is most effective at the tool boundary: when the contract returns selected fields, filtered rows, or summaries, the hundreds of irrelevant fields never consume context in the first place. Every downstream symptom — bloat, degraded answers, cost — shrinks at once, for every future conversation.","Raise max_tokens so the agent's answers can quote larger portions of each payload, ensuring the important fields are never skipped over","max_tokens governs how much the model may generate, not what pollutes its input context. Encouraging longer answers that quote more payload adds output cost on top of the input bloat — both terms of the problem get worse.",Instruct the agent to re-read the full conversation and rank the accumulated payloads by importance before composing each answer,"Re-reading and ranking happens inside the same crowded window, spending more attention and tokens on content that mostly should not be there. Prioritization cannot recover what irrelevant volume degrades; prevention at the source can.",,,,,2,"The highest-leverage fix for payload-driven bloat is the tool contract itself: field selection, filtering, and summarized responses keep verbose records out of context entirely, improving quality and cost for every conversation at once.",Prompt and Context Engineering
