Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"In a product monorepo, the packages/mobile directory follows React Native conventions — navigation patterns, platform-split file rules, native module guidelines — that are meaningless in the web and backend packages. Universal engineering standards already live in the root CLAUDE.md. Where should the mobile conventions go so they apply when engineers work in that package?",multiple-choice,"In a CLAUDE.md file inside packages/mobile, using the directory level of the configuration hierarchy to scope the conventions to work in that subtree","Correct. The CLAUDE.md hierarchy has a directory level for exactly this: a CLAUDE.md inside packages/mobile scopes the React Native conventions to work in that subtree, keeps them out of web and backend sessions, and remains version-controlled so every engineer who enters the package gets them automatically.",In the root CLAUDE.md under a heading stating that the following section applies only when the files being edited belong to the mobile package,"A conditional heading keeps the full mobile section loading into every session — web, backend, and all — and delegates the ""applies only to mobile"" decision to model inference on every task. Token cost stays universal and enforcement stays probabilistic when the hierarchy offers deterministic scoping.","In each mobile engineer's ~/.claude/CLAUDE.md, since they are the only developers who regularly work inside the mobile package's code","User-level placement misdescribes the boundary: the conventions belong to a place in the repository, not to a set of people. Any non-mobile engineer touching the package gets no guidance, the copies drift across machines, and nothing reaches new team members on clone.",In a skill that mobile engineers invoke at the start of any session in which they expect to modify files inside the mobile package,"Skill invocation makes convention loading depend on memory — forget once and mobile code is generated without the platform rules. Always-applicable conventions for a code area deserve automatic loading tied to location, not an on-demand workflow trigger.",,,,,1,"Package-specific conventions belong in a directory-level CLAUDE.md inside that package: automatically loaded for work there, absent everywhere else, and shared via version control. Root-file headings, user files, and skills all scope by the wrong mechanism.",Claude Code Configuration & Workflows
"A platform team is building a codebase-analysis skill in .claude/skills/. Two problems surfaced in testing: the skill's exploration dumps thousands of lines of discovery output into the main conversation, drowning the session's context, and during one run the skill modified source files when it should only ever write its report into docs/. Which two SKILL.md frontmatter configurations address these problems? (Choose two.)",multi-select,Set context: fork so the skill runs in an isolated sub-agent context and its verbose output does not pollute the main conversation,"Correct. context: fork runs the skill in an isolated sub-agent context, so verbose exploratory output stays out of the main session — exactly the mechanism for skills that produce heavy discovery output like codebase analysis.","Configure allowed-tools to restrict the skill to the file-write operations it legitimately needs, preventing destructive modifications",Correct. allowed-tools in skill frontmatter restricts which tools the skill may use during execution; limiting it to the write operations it needs is the deterministic way to prevent the destructive source-file edits observed in testing.,Add argument-hint so developers are prompted for the required parameters whenever they invoke the skill without arguments,"Tempting because argument-hint is a real frontmatter option and improves usability, but it only prompts for missing parameters at invocation time. It does nothing about context pollution or unrestricted tool access, which are the two failures described.",Move the skill to ~/.claude/skills/ under a different name so each developer runs a personal variant that cannot affect teammates,"Tempting because personal variants in ~/.claude/skills/ are a legitimate customization pattern, but it addresses neither problem: the verbose output and the destructive writes would follow the skill wherever it lives, and the team loses the shared, versioned skill.",,,,,"1,2","Frontmatter is the control surface: context: fork isolates verbose output in a sub-agent, and allowed-tools deterministically restricts what the skill can touch during execution.",Claude Code Configuration & Workflows
An engineer relies on the team's shared release-notes skill from .claude/skills/ but wants a stricter personal version: extra security-change callouts and a different section order. Her teammates want the shared skill exactly as it is. How should she set up her customized version without disrupting anyone?,multiple-choice,"Create a personal variant in ~/.claude/skills/ under a different name, leaving the shared project skill untouched for the rest of the team","Correct. Personal skill customization is done by creating a variant in ~/.claude/skills/ with a different name, precisely to avoid affecting teammates. She invokes her stricter version by its own name, the shared skill stays untouched for the team, and no repository change or coordination is needed.","Edit the shared skill in .claude/skills/ directly, since her stricter format is a superset and teammates will benefit from the added callouts","""Superset"" is her judgment, not the team's decision: editing the shared skill pushes her section order and extra callouts into every teammate's release notes without agreement, and version control turns a personal preference into a reviewed team change nobody requested.",Create a skill with the identical name in ~/.claude/skills/ so her user-scoped copy quietly takes precedence over the project version in her sessions,"Deliberately shadowing the shared name invites confusion the different-name guidance exists to prevent: her sessions silently run different behavior under the same invocation teammates use, team updates to the shared skill stop reaching her, and debugging ""why do our outputs differ"" becomes a hunt.","Maintain a long-lived local branch of the repository where the shared skill file carries her modifications, rebasing it as the team's version evolves","A permanently diverged branch is heavy machinery for a personal preference: every rebase risks conflicts in a file she does not own, accidental pushes leak her variant to the team, and the user-scoped skills directory already exists to hold exactly this kind of personal tooling.",,,,,1,"Customize shared skills by creating a personal variant in ~/.claude/skills/ with a different name — teammates keep the untouched project skill, and no shadowing or branch divergence enters the picture. Same-name overrides and direct edits both create silent behavioral drift.",Claude Code Configuration & Workflows
"A media company's codebase co-locates tests with source files: Player.test.tsx sits beside Player.tsx across dozens of directories. The team created .claude/rules/testing.md with frontmatter paths: [""src/tests/**""], but the testing conventions almost never load because very few tests live under src/tests/. Claude keeps generating tests that ignore the team's mocking and naming standards. What change fixes the conditional loading?",multiple-choice,"Change the frontmatter glob to match test files by type wherever they live, for example paths: [""**/*.test.tsx""], so the rule activates for co-located tests",Correct. Glob-pattern rules can target files by type regardless of directory location — exactly the advantage of path-specific rules over directory-bound configuration when conventions apply to files spread throughout a codebase. A **/*.test.tsx pattern matches every co-located test.,Place a CLAUDE.md file containing the testing conventions in every directory that currently contains at least one co-located test file,"Tempting because directory-level CLAUDE.md files do scope instructions, but tests are spread across dozens of directories: you would duplicate the conventions everywhere, keep every copy in sync, and update the set each time tests appear in a new directory. Glob rules exist to avoid this.",Remove the paths frontmatter entirely so testing.md loads unconditionally into every session regardless of which files are being edited,"Tempting because it guarantees the conventions are present, but unconditional loading throws away the entire benefit of path scoping — every non-testing session pays the token cost and carries irrelevant context. The glob was wrong; the mechanism was not.",Relocate all test files into src/tests/ so the existing glob matches them and the directory structure mirrors the rule configuration,"Tempting because it makes the existing rule work, but restructuring the whole codebase to satisfy a one-line configuration inverts the relationship between code and tooling. Co-located tests are a deliberate, common convention; the rule should adapt to the code.",,,,,1,"Glob rules follow file type; directory files follow location. When conventions apply to files scattered across the codebase, a frontmatter glob like **/*.test.tsx is the maintainable scoping mechanism.",Claude Code Configuration & Workflows
"A platform team is decomposing its root CLAUDE.md. Two convention sets need conditional loading: SQL migration rules for files under db/migrations/, and MDX documentation style rules for .mdx files scattered through every feature directory in the repository. Which two statements correctly describe how to implement this with path-specific rules? (Choose two.)",multi-select,Create .claude/rules/ files with YAML frontmatter paths globs so each convention set loads only when Claude edits files matching its patterns,"Correct. This is the path-specific rules mechanism: files in .claude/rules/ carry YAML frontmatter paths fields with glob patterns, and each rule loads only when editing files matching its globs — SQL rules for db/migrations/**, MDX rules for their own pattern — cutting irrelevant context from every other session.","Use a file-type glob such as **/*.mdx for the documentation rules, since glob patterns apply conventions by type regardless of directory location","Correct. Glob patterns are the right scoping for conventions that follow a file type across the tree: **/*.mdx activates the documentation rules wherever an MDX file lives, exactly the advantage path-specific rules hold over directory-bound configuration for scattered files.","Register each rules file in the root CLAUDE.md with an @import line, since rules files only activate after being imported into the main memory file","No import registration step exists for rule activation — .claude/rules/ files with paths frontmatter activate on their own when matching files are edited. @import is a separate modularity mechanism for composing CLAUDE.md content, not a prerequisite for rules.","Place a CLAUDE.md in every feature directory that contains .mdx files, since per-directory files are how scattered file types receive conventions",Per-directory CLAUDE.md files would mean duplicating the MDX style rules across every feature directory and adding another copy each time docs appear somewhere new — the exact maintenance burden the glob-pattern approach exists to eliminate for scattered file types.,,,,,"1,2","Path-specific rules are self-activating: .claude/rules/ files with paths frontmatter load when matching files are edited, and file-type globs like **/*.mdx follow scattered files anywhere in the tree. No @import registration exists, and per-directory duplication is the anti-pattern globs replace.",Claude Code Configuration & Workflows
"During a multi-phase modernization task, an engineer uses Claude Code to survey a sprawling legacy codebase before implementation. The discovery phase floods the session with file listings, grep output, and long file reads; by the time implementation starts, the context window is nearly exhausted and the model has begun losing earlier findings. Which technique best preserves the main conversation for the phases that follow?",multiple-choice,Delegate the verbose discovery work to the Explore subagent so only summarized findings return to the main conversation,"Correct. The Explore subagent exists precisely to isolate verbose discovery output: exploration happens in a separate context and only summaries return, preserving the main conversation's window for planning and implementation across a multi-phase task.","Skip the discovery phase and move straight to direct execution, reading individual files only at the moment each change requires them","Tempting because just-in-time reading limits context growth, but abandoning discovery on a sprawling legacy codebase forfeits the system-level understanding the modernization needs — changes get made without knowing what they affect. It trades context safety for rework risk.",Restart the session at the end of discovery and rely on the model to re-derive the important findings during implementation,"Tempting because a fresh session does reset the window, but the findings were the valuable product of discovery; discarding them and hoping the model re-derives everything repeats the expensive exploration and reintroduces the same flooding problem.",Ask Claude to keep its discovery output brief so that file listings and search results consume fewer tokens in the main session,"Tempting because brevity instructions reduce some verbosity, but tool results like file reads and grep matches enter context at their actual size regardless of how tersely the model narrates them. Prompted brevity cannot isolate discovery output the way a subagent can.",,,,,1,Isolate verbose discovery in the Explore subagent and keep only summaries in the main context. Thorough investigation and a healthy context window stop being a trade-off when exploration runs in its own context.,Claude Code Configuration & Workflows
"An engineer ran a thorough plan mode session for an ORM migration: Claude explored the codebase, compared approaches, and produced a detailed migration plan she fully approves. She keeps prompting in plan mode expecting the repository files to start changing, but nothing is ever modified. What should she understand about the workflow?",multiple-choice,Plan mode is for exploration and design without committing changes; the intended workflow is to approve the plan and proceed to direct execution for implementation,"Correct. Plan mode's purpose is safe codebase exploration and design before committing to changes — by design it does not modify files. The documented workflow combines the two modes: plan the approach in plan mode, then execute the approved plan with direct implementation. Her plan is done; the next step is switching modes.","Plan mode applies its accumulated changes in a single batch only after the session ends, so she should close the session and let the edits flush to disk","No end-of-session batch application exists — plan mode never queues edits for later. Closing the session would simply discard her momentum; the plan is a design artifact to carry into direct execution, not a transaction waiting to commit.",The plan must first be saved into CLAUDE.md so implementation sessions can load it as context before any file modification is permitted to begin,No such persistence gate exists: nothing requires a plan to pass through CLAUDE.md before implementation. CLAUDE.md holds standing project instructions; the approved plan flows into implementation directly by continuing into direct execution.,"File modification stays locked until the plan is exported as a custom slash command, which is the artifact Claude Code executes against the repository","Slash commands are reusable prompt workflows, not compiled plan artifacts, and no export step gates file modification. The mechanism this option invents replaces a simple mode switch with machinery Claude Code does not have.",,,,,1,"Plan mode intentionally makes no file changes — it is the safe exploration and design phase. The intended workflow pairs it with direct execution: approve the plan, switch modes, implement. No batch flush, CLAUDE.md gate, or command export is involved.",Claude Code Configuration & Workflows
"A backend developer must add a caching layer to a public-sector records API but has never built one: he cannot yet articulate requirements around invalidation, staleness tolerance, or failure behavior when the cache is down. He plans to prompt Claude Code with 'add Redis caching to the records service' and refine from there. What technique would surface the considerations he has not anticipated before implementation starts?",multiple-choice,"Use the interview pattern: have Claude ask him questions about invalidation strategy, failure modes, and consistency needs before writing any code","Correct. The interview pattern is designed for unfamiliar domains: Claude asks questions that surface considerations the developer has not anticipated — cache invalidation strategies, failure modes, staleness tolerance — so the design is informed before implementation begins.","Write a test suite for the caching layer first, then let repeated test failures progressively teach both him and Claude what the requirements are","Tempting because test-driven iteration is a powerful refinement technique, but it presumes you can already specify expected behavior and edge cases. He cannot write meaningful invalidation or failure-mode tests for requirements he has not yet discovered.",Provide a few input/output examples of cached versus uncached API responses so Claude can infer the intended caching behavior from the data,"Tempting because examples excel at pinning down transformations, but caching correctness is about temporal behavior and failure policy, which response snapshots cannot express. This applies the right technique to the wrong kind of problem.",Prompt Claude to generate three alternative caching implementations and choose whichever one looks most complete after reviewing the code,"Tempting because comparing alternatives feels like exploration, but 'looks most complete' is exactly the judgment he lacks in an unfamiliar domain — he would be evaluating designs against requirements nobody has surfaced yet.",,,,,1,"In unfamiliar domains, let Claude interview you before implementing. The interview pattern surfaces considerations like invalidation strategy and failure modes that the developer did not know to specify.",Claude Code Configuration & Workflows
"Your legacy-data migration script mishandles records with null fields: Claude's version fabricates a default date of birth and an empty-string middle name instead of propagating the nulls to the new schema. Two rounds of prose correction — ""never invent values for missing fields"" — have not fully fixed the behavior. What should the next iteration include?",multiple-choice,Specific test cases with example input records containing null fields and the exact expected output showing nulls preserved in the new schema,Correct. Fixing edge case handling calls for specific test cases with example input and expected output — a record with null date of birth alongside the exact expected row showing null preserved makes the required behavior unmistakable in a way prose prohibitions have already failed to do. This is the named technique for null-handling defects in migration scripts.,"A sterner restatement of the rule, elevated to the top of the prompt in bold, stating that fabricating values is strictly forbidden in all cases","The rule has been stated twice; volume and typography add emphasis, not information. ""Never invent values"" still leaves the concrete question — what does the output row look like when date of birth is null? — unanswered, and that gap is where the fabrication lives.","The interview pattern, having Claude ask clarifying questions about the migration's requirements before attempting another revision of the script","The interview pattern surfaces unanticipated considerations in unfamiliar domains; here the requirement is already known precisely — preserve nulls — and the developer needs to communicate it effectively, not discover it. Asking Claude to generate questions defers the fix available now.","A fresh session with only the original migration specification, removing the accumulated correction attempts that may be confusing the model",The corrections were not the problem — they were correct but under-specified. A stripped-down session discards that signal entirely and reverts to the original specification whose silence on null handling produced the fabrication in the first place.,,,,,1,"Edge case fixes need concrete test cases — an input record with nulls and the exact expected output — because examples carry the disambiguating information that prose rules like ""never invent values"" lack. Emphasis, interviews, and session resets add no new specification.",Claude Code Configuration & Workflows
"An e-commerce team's CI review bot re-runs Claude Code on every push to a pull request. Developers complain that after each new commit the bot re-posts the same findings it already raised, burying new feedback under duplicates; some reviews now carry four copies of one comment. How should the pipeline be changed to fix this?",multiple-choice,Include the prior review's findings in the new run's context and instruct Claude to report only new or still-unaddressed issues,Correct. Feeding prior findings into the re-run's context and instructing Claude to report only new or still-unaddressed issues fixes duplication at the source: the model knows what has already been raised and can also confirm which earlier issues remain open.,Deduplicate comments after the fact by string-matching each new finding against the text of comments already posted on the pull request,"Tempting because post-hoc deduplication seems simple, but Claude phrases the same finding differently across runs, so string matching both misses duplicates and can suppress genuinely new findings with similar wording. It patches the symptom downstream of the cause.","Run the review only once when the pull request is opened, so subsequent commits can never generate duplicate findings","Tempting because it eliminates duplicates by construction, but it also eliminates review coverage for every commit after the first — precisely the pushes where regressions and fix-ups appear. The cure removes the pipeline's core value.",Restrict each re-run to the lines changed in the newest commit so earlier findings fall outside the scope of the review,"Tempting because scoping to the newest diff reduces repeat findings, but many defects — a broken cross-file contract, a regression in behavior introduced by the interaction of commits — are only visible with wider context. Narrowing scope trades duplicate noise for missed bugs.",,,,,1,"Give re-runs the prior findings and ask only for new or still-unaddressed issues. Duplicate comments are a context problem across runs, and the fix is supplying that context, not filtering output downstream.",Claude Code Configuration & Workflows
"Your nightly CI job uses Claude Code to generate test cases for modules changed that day. Engineers reject most of its output: roughly half the suggestions duplicate scenarios the existing suite already covers, and much of the rest are trivial getter/setter tests nobody considers worth keeping. Which two changes most directly improve the generated tests? (Choose two.)",multi-select,Provide the existing test files in the job's context so generation avoids suggesting scenarios the suite already covers,"Correct. Duplicate suggestions come from generating blind: with the existing test files in context, the model can see which scenarios are already covered and propose only what is missing — the direct, documented fix for redundant test generation in CI.","Document the team's testing standards, criteria for valuable tests, and available fixtures in CLAUDE.md to steer generation away from low-value output","Correct. Low-value output is a criteria problem: documenting testing standards, what the team considers a valuable test, and the available fixtures in CLAUDE.md gives the CI-invoked instance the judgment baseline it lacks, steering generation toward tests engineers will actually keep.",Raise the generation temperature so the model produces more varied and creative test suggestions across each nightly run,"Temperature changes variance, not knowledge: the model still cannot see the existing suite, so it duplicates differently, and randomness has no notion of which tests the team values. Both reported defects are information gaps that sampling parameters cannot fill.",Add the --json-schema flag to the job so the generated tests are emitted in a strictly validated structured format,"--json-schema governs output structure, making results machine-parseable — a formatting concern. The complaints are about content quality: duplicated and trivial scenarios arrive just as readily in a perfectly validated schema.",,,,,"1,2","Duplicates fall away when the existing test files are provided in context, and triviality falls away when CLAUDE.md documents testing standards, valuable-test criteria, and fixtures. Temperature and output-schema flags address neither information gap.",Claude Code Configuration & Workflows
"An automated reviewer at a healthcare software company reports across four categories: security, correctness, performance, and maintainability. Security and correctness findings are accurate, but the performance category runs a 70% false positive rate, and developer surveys show trust collapsing in the tool as a whole — engineers now dismiss security findings too. Improving the performance prompt will take weeks of iteration. What should the team do in the meantime?",multiple-choice,Temporarily disable the performance category to restore trust in the accurate categories while its prompt criteria are improved offline,"Correct. High false-positive categories undermine developer confidence in the accurate categories, so the proportionate move is disabling the offender temporarily while its criteria are improved. Trust in security and correctness recovers immediately, and performance returns once it earns its place.",Keep all four categories running but add a visible disclaimer to performance findings noting that the category is under calibration,"Tempting because it preserves coverage and sets expectations, but developers triaging a noisy stream do not parse disclaimers — the 70% noise still trains them to dismiss the tool. Labeling bad findings does not stop them from eroding trust in good ones.","Reduce the reviewer to security findings only, since that is the highest-stakes category and the one where accuracy matters most","Tempting because it protects the most critical category, but it needlessly discards correctness, which is also accurate and trusted. The problem is one bad category, not three; the response should be scoped to the actual offender.",Lower the model temperature for the performance category so its findings become more deterministic and less speculative across runs,"Tempting because determinism sounds like rigor, but temperature affects variability, not validity — the model would produce the same miscalibrated performance findings more consistently. The false positives come from missing criteria, not sampling randomness.",,,,,1,"Disable high false-positive categories until their criteria are fixed. False positives are a trust budget — one noisy category spends down confidence in every accurate one, so scope the intervention to the offender.",Prompt Engineering & Structured Output
"A structured extraction system reviews vendor contracts and flags 'anything unusual or risky' for legal review. Legal now receives dozens of flags per contract — ordinary boilerplate, formatting quirks, standard jurisdiction clauses — and reports that real problems are buried in the noise. How should the prompt be redesigned?",multiple-choice,"Enumerate the specific clause categories to flag, such as auto-renewal and uncapped liability, and the categories to skip, such as standard boilerplate","Correct. Precision comes from categorical criteria that define what to report and what to skip. Enumerated clause types give the model a decision rule; 'unusual or risky' asked it to invent one, which is why boilerplate and quirks are being flagged.",Add 'be conservative and flag only clauses you are highly confident are risky' to the existing instruction,"Tempting because it addresses the volume directly, but general instructions like 'be conservative' or 'only high-confidence findings' fail to improve precision — the model has no definition of risky to be confident about, so the same flags arrive with more hedging.",Require the model to quote the exact clause text with every flag so legal can dismiss weak flags faster,"Tempting because verbatim quotes speed triage, but this optimizes the dismissal workflow rather than reducing false positives — legal still wades through dozens of flags per contract, just with the evidence attached to each one.",Limit the model to five flags per contract so it must prioritize the most serious clauses it finds,"Tempting because a cap guarantees a manageable volume, but it rations quantity without defining relevance: a contract with seven genuine problems loses two, while a clean contract still yields five manufactured flags to fill the quota.",,,,,1,"Enumerated flag and skip categories give the model a decision rule it can apply. Conservatism instructions, evidence quoting, and volume caps all leave 'risky' undefined and precision unchanged.",Prompt Engineering & Structured Output
"A legal-tech company extracts key terms from contracts that arrive in wildly different structures: some state parties and dates inline in narrative prose, others use structured schedules and defined-terms sections. Extraction quality is fine on the structured contracts but the model frequently returns empty values for required fields on the narrative ones, even though the information is present. What prompt improvement most directly addresses this?",multiple-choice,Add few-shot examples showing correct extraction from both narrative-style and schedule-style contracts so the model learns to handle the structural variety,Correct. Few-shot examples demonstrating correct extraction from documents with varied structures — narrative prose versus structured schedules — are the established fix for empty or null extraction of fields that are actually present. The examples show the model where and how information appears in each format.,Add an instruction stating that all required fields must always be populated and that empty values are unacceptable in the extraction output,"Tempting because it targets the symptom directly, but mandating populated fields when the model has not located the information invites fabrication — the model satisfies the instruction by inventing values. It converts silent misses into confident errors.",Split the pipeline so narrative contracts are first rewritten into a standardized structured format before any extraction is attempted,"Tempting because normalization simplifies downstream extraction, but the rewriting step is itself an unvalidated extraction over the hardest documents — errors introduced there are invisible and unrecoverable. It adds a lossy stage instead of teaching the extractor the formats.",Raise the extraction temperature so the model searches the document more creatively when fields are not found in their expected locations,"Tempting because 'searching more creatively' sounds like the missing behavior, but temperature governs sampling randomness, not document comprehension. Higher temperature makes outputs less consistent without teaching the model anything about narrative contract structure.",,,,,1,"Few-shot examples of varied document structures fix format-driven misses. Showing correct extraction from narrative and structured formats teaches the model where information lives, without inviting fabrication.",Prompt Engineering & Structured Output
"A CI assistant proposes missing tests for changed code. For untested functions it performs well, but for branch-level gaps its judgment is erratic — it proposes tests for trivial logging branches while skipping unhandled error paths in the same diff. Detailed prose instructions about 'high-value tests' have not helped. What should the team add to the prompt?",multiple-choice,"Few-shot examples of branch-level coverage gaps that demonstrate which gaps merit a test and which do not, with the reasoning for each judgment","Correct. Branch-level coverage gaps are a named ambiguous case where few-shot examples excel: demonstrations that show why an unhandled error path merits a test while a trivial logging branch does not teach a judgment the model can generalize, where prose instructions about value have already failed.",A rule that every uncovered branch in the diff receives a proposed test so no error path can be missed by the assistant,"Tempting because it guarantees error paths are covered, but exhaustive proposals bury the valuable tests in noise — every logging branch and defensive default gets a suggested test, recreating the false-positive flood that erodes developer trust in review tooling.",An instruction to rank all detected gaps by importance and propose tests only for the top three in each pull request,"Tempting because ranking forces prioritization, but the model's importance judgment is exactly what is erratic — the top three of a miscalibrated ranking still includes trivial branches and omits error paths. The judgment itself needs examples, not a quota on its output.",Integration with the coverage tool's branch report so the assistant receives the authoritative list of uncovered branches,"Tempting because authoritative gap data sounds like the fix, but detecting the branches is not the failure — deciding which merit tests is. A complete uncovered-branch list makes the input more accurate while leaving the value judgment as uncalibrated as before.",,,,,1,"Erratic branch-level judgment calls for few-shot examples showing which gaps merit tests and why. Exhaustive proposals, ranking quotas, and better gap detection all sidestep the miscalibrated judgment.",Prompt Engineering & Structured Output
"An insurance company extracts claim data via tool use with a JSON schema in which every field is required, including adjuster_name and incident_time. Audits reveal the model fabricates plausible adjuster names and times when source documents simply do not contain them, and these invented values are indistinguishable from real extractions downstream. What schema change addresses the root cause?",multiple-choice,Make fields that may be absent from source documents optional and nullable so the model can return null instead of inventing a value,"Correct. Required fields force the model to produce a value even when the source contains none, and fabrication is how it satisfies the schema. Designing fields as optional and nullable when documents may lack the information gives the model a truthful output path — null — and removes the incentive to invent.",Add a system prompt instruction forbidding the model from guessing and requiring it to only extract values explicitly present in the document,"Tempting because the instruction states the right policy, but the schema still demands a value the model does not have, so the structural pressure to fabricate remains and prompt compliance is probabilistic. The constraint and the instruction are in direct conflict, and the schema wins.",Enable strict schema validation on the tool definition so any response containing fabricated or malformed field values is rejected automatically,"Tempting because 'strict validation' sounds like it catches bad values, but schema validation checks structure and types, not truth — a fabricated adjuster name is a perfectly valid string. Strict schemas eliminate syntax errors, not semantic ones like invented content.","Split extraction into two tool calls, one for fields that are always present and a second call for the fields that are sometimes missing","Tempting because it isolates the problematic fields, but the second call's schema still requires values for fields the document may not contain, so fabrication continues there. The fix is nullability, not call topology.",,,,,1,"Optional-nullable fields remove the schema pressure to fabricate. When documents may lack a value, the schema must offer null as a truthful path — schema design is a hallucination control, not just formatting.",Prompt Engineering & Structured Output
"A document pipeline defines extract_metadata plus three enrichment tools that all depend on the metadata being extracted first. In roughly one run out of ten, the model calls an enrichment tool first and works from incomplete data. The prompt already states that metadata extraction must happen first. How should the team guarantee the ordering?",multiple-choice,"Set tool_choice to {""type"": ""tool"", ""name"": ""extract_metadata""} on the first request, then handle enrichment in follow-up turns","Correct. Forced tool selection makes the first call deterministic: the model must invoke extract_metadata, and enrichment proceeds in subsequent turns once metadata exists. This is the API mechanism for guaranteeing a specific tool runs before others.","Set tool_choice to ""any"" so the model is required to call a tool on the first request instead of replying with text","Tempting because ""any"" does remove text-only responses, but it leaves the model free to choose which tool — the observed failure is calling the wrong tool first, not skipping tools, and ""any"" does nothing to constrain that choice.",Move the ordering instruction to the top of the system prompt and repeat it in the final user message for emphasis,"Tempting because placement and repetition raise compliance, but prompt instructions are probabilistic — the prompt already states the ordering and one run in ten violates it. When ordering is a hard dependency, the guarantee must come from the API, not from emphasis.",List extract_metadata first in the tools array so the model encounters it before the enrichment tools when selecting,"Tempting because ordering feels like a signal, but position in the tools array is not a selection mechanism and carries no guarantee — the model selects from descriptions and context, so the one-in-ten misordering would persist.",,,,,1,"Force extract_metadata with tool_choice and run enrichment in follow-up turns. ""any"" guarantees a tool but not which one, and prompt emphasis or array ordering remain probabilistic.",Prompt Engineering & Structured Output
"A logistics company extracts shipment records from carrier invoices. The purchase_order_number field fails validation on 30% of documents, and error-feedback retries never fix these cases — analysis shows PO numbers appear only in separate purchase-order documents that the pipeline never provides, not in the invoices themselves. Retries do reliably fix date-format and field-placement errors. What is the right conclusion and change?",multiple-choice,Retries cannot recover information absent from the source; supply the related purchase-order document as input or make the field nullable instead of retrying,"Correct. Retry-with-error-feedback fixes format and structural errors, but it is ineffective when the required information simply is not in the provided source. The remedy is upstream: provide the document that contains the PO number, or make the field nullable so absence is represented truthfully.",The retry prompt needs stronger feedback for this field; include an excerpt of a correctly extracted PO number so the model knows the expected pattern,"Tempting because richer feedback usually helps retries, but no prompt refinement can extract a value that does not exist in the input. Pattern examples would at best teach the model to fabricate plausible-looking PO numbers — a worse failure than a validation error.",The validation rule is too strict for this field; relax it to accept any alphanumeric string so these documents stop failing the validation stage,"Tempting because it makes the failures disappear, but only by accepting whatever the model produces for a value it cannot know — loosened validation converts detected absences into undetected fabrications flowing downstream.",The model is underpowered for invoice extraction; move the failing 30% of documents to a more capable model tier and keep the retry loop unchanged,"Tempting because capability upgrades fix many extraction problems, but no model tier can read a document it was never given. The failure correlates with missing input, not with model capacity, and the cost increase buys nothing.",,,,,1,Absent information is not a format error — retries cannot recover what the source never contained. Fix the input pipeline or make the field nullable; reserve retry-with-feedback for format and structural errors.,Prompt Engineering & Structured Output
"A contracts team extracts payment terms with Claude. Some contracts are internally inconsistent — the body says Net 30 while the signed schedule says Net 45 — and the extraction currently returns whichever value the model happened to weight, with nothing indicating the document disagreed with itself. What schema change fixes this?",multiple-choice,Add a conflict_detected boolean and capture both conflicting values with their locations when a document states inconsistent terms,"Correct. Inconsistent source data needs a conflict_detected flag with both values captured: downstream consumers learn the document disagrees with itself, legal decides which term governs, and the silent arbitrary pick — the actual failure — is eliminated.","Add a prompt rule that the signed schedule always overrides the contract body, so extraction resolves the inconsistency deterministically","Tempting because precedence rules exist in contract law, but encoding one blanket heuristic hides the conflict rather than surfacing it — whether the schedule governs is a legal judgment that varies by contract, and a wrong automatic pick is now invisible.",Run the extraction twice and flag the contract for review whenever the two runs return different payment-term values,"Tempting because disagreement between runs can indicate ambiguity, but it is an unreliable detector — a model that consistently favors the schedule returns Net 45 twice, and the internal conflict passes undetected while costs double on every document.",Set temperature to zero so the model resolves each internal inconsistency the same way on every run of the pipeline,"Tempting because determinism removes run-to-run variance, but a consistent arbitrary choice is still arbitrary — temperature zero makes the silent pick repeatable without ever revealing that the document contained two different terms.",,,,,1,"A conflict_detected boolean with both values captured surfaces the document's self-contradiction for a human decision. Precedence heuristics, double runs, and zero temperature all leave the conflict hidden.",Prompt Engineering & Structured Output
