Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
A firm needs repeatable domain terminology across millions of calls and has a high-quality training dataset. Prompt examples consume too many tokens. Which approach should it evaluate?,multiple-choice,Fine-tuning an eligible model,Correct. Fine-tuning changes persistent model behavior and introduces a managed model lifecycle. This response fits because fine-tuning can encode persistent behavior and reduce repeated prompt examples. Weight customization costs more upfront but can reduce per-request context.,Using CloudTrail as the model runtime,Incorrect. “Using CloudTrail as the model runtime” does not satisfy the scenario's controlling constraint. Weight customization costs more upfront but can reduce per-request context. The required response follows from this rule: fine-tuning can encode persistent behavior and reduce repeated prompt examples.,Only increasing temperature,Incorrect. Temperature controls sampling randomness; it does not add knowledge or enforcement. That capability does not meet the controlling requirement here: fine-tuning can encode persistent behavior and reduce repeated prompt examples. Weight customization costs more upfront but can reduce per-request context.,Replacing all text with image embeddings,Incorrect. “Replacing all text with image embeddings” does not satisfy the scenario's controlling constraint. Weight customization costs more upfront but can reduce per-request context. The required response follows from this rule: fine-tuning can encode persistent behavior and reduce repeated prompt examples.,,,,,1,Fine-tuning an eligible model is the best response because fine-tuning can encode persistent behavior and reduce repeated prompt examples. Weight customization costs more upfront but can reduce per-request context.,Applications of Foundation Models
A RAG application repeats a long stable system prefix for thousands of requests and the selected model supports prompt caching. What benefit should be evaluated?,multiple-choice,Elimination of all context-window limits,Incorrect. “Elimination of all context-window limits” does not satisfy the scenario's controlling constraint. Caching optimizes repeated context but does not replace evaluation or grounding. The required response follows from this rule: prompt caching can reuse stable prompt processing without changing model knowledge.,Permanent retraining of model weights,Incorrect. “Permanent retraining of model weights” does not satisfy the scenario's controlling constraint. Caching optimizes repeated context but does not replace evaluation or grounding. The required response follows from this rule: prompt caching can reuse stable prompt processing without changing model knowledge.,Reduced cost or latency for reused prompt content,Correct. This response fits because prompt caching can reuse stable prompt processing without changing model knowledge. Caching optimizes repeated context but does not replace evaluation or grounding.,Automatic correction of every hallucination (using fluency as the main quality signal),Incorrect. “Automatic correction of every hallucination (using fluency as the main quality signal)” does not satisfy the scenario's controlling constraint. Caching optimizes repeated context but does not replace evaluation or grounding. The required response follows from this rule: prompt caching can reuse stable prompt processing without changing model knowledge.,,,,,3,Reduced cost or latency for reused prompt content is the best response because prompt caching can reuse stable prompt processing without changing model knowledge. Caching optimizes repeated context but does not replace evaluation or grounding.,Applications of Foundation Models
"A classifier-like prompt must assign a ticket to one of four categories, and the model already understands the category definitions without examples. Which technique is being used?",multiple-choice,Zero-shot prompting,Correct. This response fits because zero-shot prompting asks for a task without demonstrations. Prompting techniques differ by how many examples are supplied in context.,Continuous pre-training,Incorrect. “Continuous pre-training” does not satisfy the scenario's controlling constraint. Prompting techniques differ by how many examples are supplied in context. The required response follows from this rule: zero-shot prompting asks for a task without demonstrations.,Few-shot prompting,Incorrect. “Few-shot prompting” does not satisfy the scenario's controlling constraint. Prompting techniques differ by how many examples are supplied in context. The required response follows from this rule: zero-shot prompting asks for a task without demonstrations.,Fine-tuning,Incorrect. Fine-tuning changes persistent model behavior and introduces a managed model lifecycle. That capability does not meet the controlling requirement here: zero-shot prompting asks for a task without demonstrations. Prompting techniques differ by how many examples are supplied in context.,,,,,1,Zero-shot prompting is the best response because zero-shot prompting asks for a task without demonstrations. Prompting techniques differ by how many examples are supplied in context.,Applications of Foundation Models
"A team stores a reusable prompt with variables for `{audience}`, `{policy_text}`, and `{question}` rather than rewriting it for every request. What construct is this?",multiple-choice,A training epoch,Incorrect. “A training epoch” does not satisfy the scenario's controlling constraint. Templates improve consistency and make prompts easier to test and manage. The required response follows from this rule: prompt templates separate stable instructions from runtime variables.,A vector embedding,Incorrect. “A vector embedding” does not satisfy the scenario's controlling constraint. Templates improve consistency and make prompts easier to test and manage. The required response follows from this rule: prompt templates separate stable instructions from runtime variables.,A model card,Incorrect. “A model card” does not satisfy the scenario's controlling constraint. Templates improve consistency and make prompts easier to test and manage. The required response follows from this rule: prompt templates separate stable instructions from runtime variables.,A prompt template,Correct. This response fits because prompt templates separate stable instructions from runtime variables. Templates improve consistency and make prompts easier to test and manage.,,,,,4,A prompt template is the best response because prompt templates separate stable instructions from runtime variables. Templates improve consistency and make prompts easier to test and manage.,Applications of Foundation Models
A team governs prompt changes as production artifacts and needs a safe path from authoring to operation. Place the prompt lifecycle activities in the correct order.,ordering,Deploy the pinned approved version through the release pipeline,"Correct stage. Deployment occurs only after evaluation and approval, and the release must reference a pinned immutable prompt version so behavior remains traceable.",Draft and save a new versioned prompt candidate,"Correct stage. A prompt change begins as a named versioned candidate so tests, approvals, production observations, and rollback can refer to the same artifact.",Monitor production metrics and roll back if thresholds fail,"Correct stage. After deployment, task, safety, latency, and business metrics determine whether the release remains active or is rolled back.",Evaluate the candidate against golden and adversarial cases,"Correct stage. Golden cases, edge cases, and adversarial tests must evaluate the candidate before it can be approved for a production release.",Obtain approval and promote an immutable version,Correct stage. Recorded approval promotes the tested candidate to an immutable release version before the deployment pipeline can use it.,,,"2,4,5,1,3","Draft the versioned candidate, evaluate it, approve an immutable version, deploy that pinned version, and then monitor with rollback criteria. This sequence makes prompt behavior reproducible and governable.",Applications of Foundation Models
"A model must extract fields from reports that vary substantially, and the current vague prompt produces missing keys and inconsistent values. Which two practices should the team try before fine-tuning? (Choose two.)",multi-select,Include representative examples with edge cases,"Correct. This response fits because clear output contracts and representative examples improve prompt reliability. Good prompting is explicit, testable, and resilient to input variation.",Place untrusted report text above higher-priority controls without delimiters,"Incorrect. “Place untrusted report text above higher-priority controls without delimiters” does not satisfy the scenario's controlling constraint. Good prompting is explicit, testable, and resilient to input variation. The required response follows from this rule: clear output contracts and representative examples improve prompt reliability.",Specify the target schema and field rules,"Correct. This response fits because clear output contracts and representative examples improve prompt reliability. Good prompting is explicit, testable, and resilient to input variation.",Use the model benchmark score as the only release and business-success metric,"Incorrect. A benchmark does not establish safety, task completion, cost efficiency, or business-objective alignment. For this scenario, clear output contracts and representative examples improve prompt reliability. Good prompting is explicit, testable, and resilient to input variation.",Use vague instructions to preserve flexibility,"Incorrect. “Use vague instructions to preserve flexibility” does not satisfy the scenario's controlling constraint. Good prompting is explicit, testable, and resilient to input variation. The required response follows from this rule: clear output contracts and representative examples improve prompt reliability.",,,"1,3","Specify the target schema and field rules and Include representative examples with edge cases are the best responses because clear output contracts and representative examples improve prompt reliability. Good prompting is explicit, testable, and resilient to input variation.",Applications of Foundation Models
A pre-trained model knows general language but must follow a company's support-response format using curated instruction-response pairs. Which method best fits?,multiple-choice,Prompt caching only,Incorrect. “Prompt caching only” does not satisfy the scenario's controlling constraint. Fine-tuning can specialize behavior without repeating full pre-training. The required response follows from this rule: instruction tuning adapts model behavior from labeled instruction-response data.,Image diffusion,Incorrect. “Image diffusion” does not satisfy the scenario's controlling constraint. Fine-tuning can specialize behavior without repeating full pre-training. The required response follows from this rule: instruction tuning adapts model behavior from labeled instruction-response data.,Unsupervised clustering,Incorrect. Clustering groups observations without using labeled targets. That capability does not meet the controlling requirement here: instruction tuning adapts model behavior from labeled instruction-response data. Fine-tuning can specialize behavior without repeating full pre-training.,Instruction fine-tuning,Correct. Fine-tuning changes persistent model behavior and introduces a managed model lifecycle. This response fits because instruction tuning adapts model behavior from labeled instruction-response data. Fine-tuning can specialize behavior without repeating full pre-training.,,,,,4,Instruction fine-tuning is the best response because instruction tuning adapts model behavior from labeled instruction-response data. Fine-tuning can specialize behavior without repeating full pre-training.,Applications of Foundation Models
A global assistant is fine-tuned mostly on one country's examples and performs poorly for other dialects and cultural contexts. Which data issue is most likely?,multiple-choice,The output token limit is always too high,Incorrect. “The output token limit is always too high” does not satisfy the scenario's controlling constraint. Dataset composition shapes both model capability and fairness. The required response follows from this rule: representative coverage is necessary for reliable behavior across populations.,The training set is not sufficiently representative,Correct. This response fits because representative coverage is necessary for reliable behavior across populations. Dataset composition shapes both model capability and fairness.,The model has too many deployment endpoints,Incorrect. “The model has too many deployment endpoints” does not satisfy the scenario's controlling constraint. Dataset composition shapes both model capability and fairness. The required response follows from this rule: representative coverage is necessary for reliable behavior across populations.,The vector store contains too many indexes,Incorrect. “The vector store contains too many indexes” does not satisfy the scenario's controlling constraint. Dataset composition shapes both model capability and fairness. The required response follows from this rule: representative coverage is necessary for reliable behavior across populations.,,,,,2,The training set is not sufficiently representative is the best response because representative coverage is necessary for reliable behavior across populations. Dataset composition shapes both model capability and fairness.,Applications of Foundation Models
A team fine-tunes on all available examples and then reports near-perfect performance on those same records. What is the central problem?,multiple-choice,No independent evaluation set remains to test generalization,Correct. This response fits because training and evaluation data must be separated. Reliable fine-tuning evaluation measures unseen representative cases.,The model needs a higher temperature,Incorrect. Temperature controls sampling randomness; it does not add knowledge or enforcement. That capability does not meet the controlling requirement here: training and evaluation data must be separated. Reliable fine-tuning evaluation measures unseen representative cases.,The team should remove data governance,Incorrect. “The team should remove data governance” does not satisfy the scenario's controlling constraint. Reliable fine-tuning evaluation measures unseen representative cases. The required response follows from this rule: training and evaluation data must be separated.,Training examples should never be labeled (before measuring groundedness on representative queries),Incorrect. “Training examples should never be labeled (before measuring groundedness on representative queries)” does not satisfy the scenario's controlling constraint. Reliable fine-tuning evaluation measures unseen representative cases. The required response follows from this rule: training and evaluation data must be separated.,,,,,1,No independent evaluation set remains to test generalization is the best response because training and evaluation data must be separated. Reliable fine-tuning evaluation measures unseen representative cases.,Applications of Foundation Models
A translation system produces candidate sentences that are compared with reference translations. Which metric is commonly associated with this task?,multiple-choice,Cost per user as the sole language metric,Incorrect. “Cost per user as the sole language metric” does not satisfy the scenario's controlling constraint. Technical metrics and business outcomes answer different evaluation questions. The required response follows from this rule: BLEU is a reference-based machine translation metric.,Temperature,Incorrect. Temperature controls sampling randomness; it does not add knowledge or enforcement. That capability does not meet the controlling requirement here: BLEU is a reference-based machine translation metric. Technical metrics and business outcomes answer different evaluation questions.,BLEU,Correct. This response fits because BLEU is a reference-based machine translation metric. Technical metrics and business outcomes answer different evaluation questions.,F1 for image pixels only,Incorrect. “F1 for image pixels only” does not satisfy the scenario's controlling constraint. Technical metrics and business outcomes answer different evaluation questions. The required response follows from this rule: BLEU is a reference-based machine translation metric.,,,,,3,BLEU is the best response because BLEU is a reference-based machine translation metric. Technical metrics and business outcomes answer different evaluation questions.,Applications of Foundation Models
A team uses a separate LLM to grade candidate answers at scale. Which two controls improve this LLM-as-a-judge approach? (Choose two.),multi-select,Calibrate the judge against human-labeled examples,Correct. This response fits because LLM judges require calibration rubrics and bias checks. Scalable automated evaluation still needs independent validation.,Assume the judge is objective without validation,Incorrect. “Assume the judge is objective without validation” does not satisfy the scenario's controlling constraint. Scalable automated evaluation still needs independent validation. The required response follows from this rule: LLM judges require calibration rubrics and bias checks.,Use the model benchmark score as the only release and business-success metric,"Incorrect. A benchmark does not establish safety, task completion, cost efficiency, or business-objective alignment. For this scenario, LLM judges require calibration rubrics and bias checks. Scalable automated evaluation still needs independent validation.",Let the candidate model grade itself with no comparison,Incorrect. “Let the candidate model grade itself with no comparison” does not satisfy the scenario's controlling constraint. Scalable automated evaluation still needs independent validation. The required response follows from this rule: LLM judges require calibration rubrics and bias checks.,Use a consistent rubric and test for judge bias,Correct. This response fits because LLM judges require calibration rubrics and bias checks. Scalable automated evaluation still needs independent validation.,,,"1,5",Calibrate the judge against human-labeled examples and Use a consistent rubric and test for judge bias are the best responses because LLM judges require calibration rubrics and bias checks. Scalable automated evaluation still needs independent validation.,Applications of Foundation Models
A writing assistant scores highly on a benchmark but employees report no productivity gain and stop using it after two weeks. What should the team conclude?,multiple-choice,The benchmark overrides user outcomes,Incorrect. “The benchmark overrides user outcomes” does not satisfy the scenario's controlling constraint. Technical evaluations must connect to real workflow value. The required response follows from this rule: business success requires productivity engagement and satisfaction outcomes.,Increase token usage until adoption rises,Incorrect. “Increase token usage until adoption rises” does not satisfy the scenario's controlling constraint. Technical evaluations must connect to real workflow value. The required response follows from this rule: business success requires productivity engagement and satisfaction outcomes.,Benchmark quality does not prove business-objective alignment,Correct. This response fits because business success requires productivity engagement and satisfaction outcomes. Technical evaluations must connect to real workflow value.,Remove user-satisfaction measurement (without a retrieval or evaluation baseline),Incorrect. “Remove user-satisfaction measurement (without a retrieval or evaluation baseline)” does not satisfy the scenario's controlling constraint. Technical evaluations must connect to real workflow value. The required response follows from this rule: business success requires productivity engagement and satisfaction outcomes.,,,,,3,Benchmark quality does not prove business-objective alignment is the best response because business success requires productivity engagement and satisfaction outcomes. Technical evaluations must connect to real workflow value.,Applications of Foundation Models
A public chatbot must block harmful categories and sensitive topics consistently across several supported foundation models. Which AWS feature is most directly relevant?,multiple-choice,Amazon Bedrock Guardrails,Correct. Amazon Bedrock Guardrails applies configurable model input and output safeguards. This response fits because Bedrock Guardrails applies configurable safety controls to model interactions. Safety controls complement model choice prompting and application validation.,SageMaker Feature Store,Incorrect. “SageMaker Feature Store” does not satisfy the scenario's controlling constraint. Safety controls complement model choice prompting and application validation. The required response follows from this rule: Bedrock Guardrails applies configurable safety controls to model interactions.,Amazon Transcribe,Incorrect. Amazon Transcribe converts speech audio into text. That capability does not meet the controlling requirement here: Bedrock Guardrails applies configurable safety controls to model interactions. Safety controls complement model choice prompting and application validation.,AWS Cost Explorer,Incorrect. AWS Cost Explorer analyzes historical and forecast AWS cost and usage. That capability does not meet the controlling requirement here: Bedrock Guardrails applies configurable safety controls to model interactions. Safety controls complement model choice prompting and application validation.,,,,,1,Amazon Bedrock Guardrails is the best response because Bedrock Guardrails applies configurable safety controls to model interactions. Safety controls complement model choice prompting and application validation.,Guidelines for Responsible AI
A clinical dataset includes 95% adults aged 25-55 but the model will serve children and older adults as well. Which dataset characteristic is missing?,multiple-choice,Higher inference temperature (without segmenting results by task or user group),Incorrect. Temperature controls sampling randomness; it does not add knowledge or enforcement. That capability does not meet the controlling requirement here: training and evaluation data should represent the population served. Dataset composition affects reliability fairness and inclusivity.,A lower token price,Incorrect. “A lower token price” does not satisfy the scenario's controlling constraint. Dataset composition affects reliability fairness and inclusivity. The required response follows from this rule: training and evaluation data should represent the population served.,A longer model output limit,Incorrect. “A longer model output limit” does not satisfy the scenario's controlling constraint. Dataset composition affects reliability fairness and inclusivity. The required response follows from this rule: training and evaluation data should represent the population served.,Representative diversity across the intended population,Correct. This response fits because training and evaluation data should represent the population served. Dataset composition affects reliability fairness and inclusivity.,,,,,4,Representative diversity across the intended population is the best response because training and evaluation data should represent the population served. Dataset composition affects reliability fairness and inclusivity.,Guidelines for Responsible AI
A lender wants to quantify whether a credit model's predictions differ unfairly across protected groups and to explain feature influence. Which AWS tool is designed for this work?,multiple-choice,Amazon Polly,Incorrect. Amazon Polly synthesizes speech from text. That capability does not meet the controlling requirement here: SageMaker Clarify supports bias detection and model explainability. Responsible AI requires measurable analysis rather than fairness claims.,AWS Budgets,Incorrect. AWS Budgets tracks spending or usage against configured thresholds. That capability does not meet the controlling requirement here: SageMaker Clarify supports bias detection and model explainability. Responsible AI requires measurable analysis rather than fairness claims.,SageMaker Clarify,Correct. SageMaker Clarify supports bias analysis and model explainability. This response fits because SageMaker Clarify supports bias detection and model explainability. Responsible AI requires measurable analysis rather than fairness claims.,Amazon S3 Glacier,Incorrect. Amazon S3 Glacier storage classes are designed for archival data. That capability does not meet the controlling requirement here: SageMaker Clarify supports bias detection and model explainability. Responsible AI requires measurable analysis rather than fairness claims.,,,,,3,SageMaker Clarify is the best response because SageMaker Clarify supports bias detection and model explainability. Responsible AI requires measurable analysis rather than fairness claims.,Guidelines for Responsible AI
"A facial-analysis model has balanced age groups, but images for one group were captured mostly in studio lighting while others came from mobile devices. Which check should the team perform first?",multiple-choice,Audit data provenance and collection quality (before establishing human-reviewed reference cases),Incorrect. “Audit data provenance and collection quality (before establishing human-reviewed reference cases)” does not satisfy the scenario's controlling constraint. Balanced counts alone do not eliminate collection and measurement bias. The required response follows from this rule: responsible datasets require both demographic and contextual representativeness.,Evaluate subgroup performance under different capture conditions,Correct. This response fits because responsible datasets require both demographic and contextual representativeness. Balanced counts alone do not eliminate collection and measurement bias.,Measure only overall throughput,Incorrect. “Measure only overall throughput” does not satisfy the scenario's controlling constraint. Balanced counts alone do not eliminate collection and measurement bias. The required response follows from this rule: responsible datasets require both demographic and contextual representativeness.,Assume demographic balance eliminates all bias,Incorrect. “Assume demographic balance eliminates all bias” does not satisfy the scenario's controlling constraint. Balanced counts alone do not eliminate collection and measurement bias. The required response follows from this rule: responsible datasets require both demographic and contextual representativeness.,,,,,2,Evaluate subgroup performance under different capture conditions is the best response because responsible datasets require both demographic and contextual representativeness. Balanced counts alone do not eliminate collection and measurement bias.,Guidelines for Responsible AI
"A model owner needs standardized documentation of intended use, training information, evaluation results, limitations, and risk considerations. Which AWS artifact is most appropriate?",multiple-choice,Amazon Lex intents,Incorrect. Amazon Lex provides intent-based conversational interfaces. That capability does not meet the controlling requirement here: SageMaker Model Cards document model purpose performance and risk context. Structured model documentation supports review governance and communication.,CloudFront access logs,Incorrect. “CloudFront access logs” does not satisfy the scenario's controlling constraint. Structured model documentation supports review governance and communication. The required response follows from this rule: SageMaker Model Cards document model purpose performance and risk context.,AWS Budgets reports,Incorrect. AWS Budgets tracks spending or usage against configured thresholds. That capability does not meet the controlling requirement here: SageMaker Model Cards document model purpose performance and risk context. Structured model documentation supports review governance and communication.,SageMaker Model Cards,Correct. This response fits because SageMaker Model Cards document model purpose performance and risk context. Structured model documentation supports review governance and communication.,,,,,4,SageMaker Model Cards is the best response because SageMaker Model Cards document model purpose performance and risk context. Structured model documentation supports review governance and communication.,Guidelines for Responsible AI
A benefit-decision system gives users only `denied` with no contributing factors and no correction path. Which human-centered improvement is most important?,multiple-choice,Expose raw model weights instead of reasons (without segmenting results by task or user group),Incorrect. “Expose raw model weights instead of reasons (without segmenting results by task or user group)” does not satisfy the scenario's controlling constraint. Explainability should serve the needs of affected people. The required response follows from this rule: human-centered explanations support understanding feedback and recourse.,Increase throughput so denials arrive faster,Incorrect. “Increase throughput so denials arrive faster” does not satisfy the scenario's controlling constraint. Explainability should serve the needs of affected people. The required response follows from this rule: human-centered explanations support understanding feedback and recourse.,Provide understandable reasons and a mechanism to contest or correct data,Correct. This response fits because human-centered explanations support understanding feedback and recourse. Explainability should serve the needs of affected people.,Hide uncertainty to avoid confusing users,Incorrect. “Hide uncertainty to avoid confusing users” does not satisfy the scenario's controlling constraint. Explainability should serve the needs of affected people. The required response follows from this rule: human-centered explanations support understanding feedback and recourse.,,,,,3,Provide understandable reasons and a mechanism to contest or correct data is the best response because human-centered explanations support understanding feedback and recourse. Explainability should serve the needs of affected people.,Guidelines for Responsible AI
A generative assistant cites model documentation but users cannot report incorrect or harmful responses. Which addition best supports human-centered explainability?,multiple-choice,A visible feedback and escalation mechanism tied to reviewed outcomes,Correct. This response fits because feedback mechanisms let people challenge and improve AI behavior. Human-centered design includes communication recourse and learning loops.,A higher temperature setting (without segmenting results by task or user group),Incorrect. Temperature controls sampling randomness; it does not add knowledge or enforcement. That capability does not meet the controlling requirement here: feedback mechanisms let people challenge and improve AI behavior. Human-centered design includes communication recourse and learning loops.,A hidden prompt with no user controls,Incorrect. “A hidden prompt with no user controls” does not satisfy the scenario's controlling constraint. Human-centered design includes communication recourse and learning loops. The required response follows from this rule: feedback mechanisms let people challenge and improve AI behavior.,A larger context window with no transparency,Incorrect. “A larger context window with no transparency” does not satisfy the scenario's controlling constraint. Human-centered design includes communication recourse and learning loops. The required response follows from this rule: feedback mechanisms let people challenge and improve AI behavior.,,,,,1,A visible feedback and escalation mechanism tied to reviewed outcomes is the best response because feedback mechanisms let people challenge and improve AI behavior. Human-centered design includes communication recourse and learning loops.,Guidelines for Responsible AI
A GenAI workload processes confidential documents. Security requires encryption at rest and in transit with controlled key permissions. Which two controls are appropriate? (Choose two.),multi-select,Use AWS KMS-backed encryption for supported stored data,Correct. AWS KMS manages cryptographic keys and their use. This response fits because protect data with real encryption and governed key access. Encoding is not encryption and secrets do not belong in model context.,Retain every raw prompt and response indefinitely so no audit detail is lost,"Incorrect. Auditability must be balanced with minimization, redaction, access control, and justified retention. For this scenario, protect data with real encryption and governed key access. Encoding is not encryption and secrets do not belong in model context.",Base64-encode documents instead of encrypting them,"Incorrect. Base64 is an encoding, not encryption or an access control. That capability does not meet the controlling requirement here: protect data with real encryption and governed key access. Encoding is not encryption and secrets do not belong in model context.",Use TLS for data in transit,Correct. This response fits because protect data with real encryption and governed key access. Encoding is not encryption and secrets do not belong in model context.,Put encryption keys directly in prompt templates,Incorrect. “Put encryption keys directly in prompt templates” does not satisfy the scenario's controlling constraint. Encoding is not encryption and secrets do not belong in model context. The required response follows from this rule: protect data with real encryption and governed key access.,,,"1,4",Use AWS KMS-backed encryption for supported stored data and Use TLS for data in transit are the best responses because protect data with real encryption and governed key access. Encoding is not encryption and secrets do not belong in model context.,"Security, Compliance, and Governance for AI Solutions"
A company uses a managed foundation model and assumes AWS is responsible for deciding which employees may query confidential documents. What does the shared responsibility model imply?,multiple-choice,Managed services remove the need for logging and monitoring,Incorrect. “Managed services remove the need for logging and monitoring” does not satisfy the scenario's controlling constraint. Security duties are divided rather than transferred entirely to AWS. The required response follows from this rule: managed infrastructure does not remove customer responsibility for configuration and data.,The customer still configures identities permissions data access and application controls,Correct. This response fits because managed infrastructure does not remove customer responsibility for configuration and data. Security duties are divided rather than transferred entirely to AWS.,The model provider owns all customer compliance obligations (while treating audit evidence as optional),Incorrect. “The model provider owns all customer compliance obligations (while treating audit evidence as optional)” does not satisfy the scenario's controlling constraint. Security duties are divided rather than transferred entirely to AWS. The required response follows from this rule: managed infrastructure does not remove customer responsibility for configuration and data.,AWS automatically approves every user and prompt,Incorrect. “AWS automatically approves every user and prompt” does not satisfy the scenario's controlling constraint. Security duties are divided rather than transferred entirely to AWS. The required response follows from this rule: managed infrastructure does not remove customer responsibility for configuration and data.,,,,,2,The customer still configures identities permissions data access and application controls is the best response because managed infrastructure does not remove customer responsibility for configuration and data. Security duties are divided rather than transferred entirely to AWS.,"Security, Compliance, and Governance for AI Solutions"
"An answer cites a pricing paragraph, but auditors cannot determine which source version was indexed or when it was approved. What capability is missing?",multiple-choice,A higher output token limit,Incorrect. “A higher output token limit” does not satisfy the scenario's controlling constraint. Citations are strongest when the underlying source chain is governed. The required response follows from this rule: lineage records the origin transformations version and approval of data.,More sampling randomness,Incorrect. “More sampling randomness” does not satisfy the scenario's controlling constraint. Citations are strongest when the underlying source chain is governed. The required response follows from this rule: lineage records the origin transformations version and approval of data.,A larger model,Incorrect. “A larger model” does not satisfy the scenario's controlling constraint. Citations are strongest when the underlying source chain is governed. The required response follows from this rule: lineage records the origin transformations version and approval of data.,Data lineage and source-version documentation,Correct. This response fits because lineage records the origin transformations version and approval of data. Citations are strongest when the underlying source chain is governed.,,,,,4,Data lineage and source-version documentation is the best response because lineage records the origin transformations version and approval of data. Citations are strongest when the underlying source chain is governed.,"Security, Compliance, and Governance for AI Solutions"
A customer-service model can emit toxic content or accidental secrets. The company wants evidence for incident investigation. Which two controls are appropriate? (Choose two.),multi-select,Retain every raw prompt and response indefinitely so no audit detail is lost,"Incorrect. Auditability must be balanced with minimization, redaction, access control, and justified retention. For this scenario, output controls and governed audit trails support prevention and investigation. AI application security covers content validation leakage prevention and observability.",Trust the model's self-reported confidence as the only control,Incorrect. “Trust the model's self-reported confidence as the only control” does not satisfy the scenario's controlling constraint. AI application security covers content validation leakage prevention and observability. The required response follows from this rule: output controls and governed audit trails support prevention and investigation.,Log AI interactions with privacy-aware access and retention controls,Correct. This response fits because output controls and governed audit trails support prevention and investigation. AI application security covers content validation leakage prevention and observability.,Filter and validate outputs against policy,Correct. This response fits because output controls and governed audit trails support prevention and investigation. AI application security covers content validation leakage prevention and observability.,Disable all audit trails to reduce exposure,Incorrect. “Disable all audit trails to reduce exposure” does not satisfy the scenario's controlling constraint. AI application security covers content validation leakage prevention and observability. The required response follows from this rule: output controls and governed audit trails support prevention and investigation.,,,"3,4",Filter and validate outputs against policy and Log AI interactions with privacy-aware access and retention controls are the best responses because output controls and governed audit trails support prevention and investigation. AI application security covers content validation leakage prevention and observability.,"Security, Compliance, and Governance for AI Solutions"
"Security wants continuous checks that resources remain configured according to approved rules, with a history of configuration changes. Which service best fits?",multiple-choice,AWS Artifact,Incorrect. AWS Artifact provides AWS compliance reports and agreements. That capability does not meet the controlling requirement here: AWS Config evaluates resource configuration and records configuration history. Preventive policies and detective configuration controls work together.,SageMaker JumpStart,Incorrect. SageMaker JumpStart provides pretrained models and solution templates. That capability does not meet the controlling requirement here: AWS Config evaluates resource configuration and records configuration history. Preventive policies and detective configuration controls work together.,Amazon Transcribe,Incorrect. Amazon Transcribe converts speech audio into text. That capability does not meet the controlling requirement here: AWS Config evaluates resource configuration and records configuration history. Preventive policies and detective configuration controls work together.,AWS Config,Correct. AWS Config records and evaluates resource configuration. This response fits because AWS Config evaluates resource configuration and records configuration history. Preventive policies and detective configuration controls work together.,,,,,4,AWS Config is the best response because AWS Config evaluates resource configuration and records configuration history. Preventive policies and detective configuration controls work together.,"Security, Compliance, and Governance for AI Solutions"
A security team wants automated vulnerability findings for supported compute workloads that host parts of an AI application. Which service is relevant?,multiple-choice,Amazon Quick,Incorrect. “Amazon Quick” does not satisfy the scenario's controlling constraint. AI systems inherit the security needs of their surrounding infrastructure. The required response follows from this rule: Amazon Inspector identifies software vulnerabilities and unintended network exposure for supported resources.,AWS Glue DataBrew,Incorrect. “AWS Glue DataBrew” does not satisfy the scenario's controlling constraint. AI systems inherit the security needs of their surrounding infrastructure. The required response follows from this rule: Amazon Inspector identifies software vulnerabilities and unintended network exposure for supported resources.,Amazon Inspector,Correct. Amazon Inspector produces vulnerability findings for supported workloads. This response fits because Amazon Inspector identifies software vulnerabilities and unintended network exposure for supported resources. AI systems inherit the security needs of their surrounding infrastructure.,Amazon Comprehend,Incorrect. “Amazon Comprehend” does not satisfy the scenario's controlling constraint. AI systems inherit the security needs of their surrounding infrastructure. The required response follows from this rule: Amazon Inspector identifies software vulnerabilities and unintended network exposure for supported resources.,,,,,3,Amazon Inspector is the best response because Amazon Inspector identifies software vulnerabilities and unintended network exposure for supported resources. AI systems inherit the security needs of their surrounding infrastructure.,"Security, Compliance, and Governance for AI Solutions"
Leaders need to scope security responsibilities for a generative AI use case before selecting controls. Which named framework from the exam guide can help structure the discussion?,multiple-choice,BLEU translation score,Incorrect. “BLEU translation score” does not satisfy the scenario's controlling constraint. Governance frameworks organize decisions but still require implementation and review. The required response follows from this rule: the Generative AI Security Scoping Matrix helps frame GenAI security scope and responsibility.,A prompt-temperature matrix (because model instructions are assumed to prevent misuse),Incorrect. Temperature controls sampling randomness; it does not add knowledge or enforcement. That capability does not meet the controlling requirement here: the Generative AI Security Scoping Matrix helps frame GenAI security scope and responsibility. Governance frameworks organize decisions but still require implementation and review.,ROUGE summarization score,Incorrect. “ROUGE summarization score” does not satisfy the scenario's controlling constraint. Governance frameworks organize decisions but still require implementation and review. The required response follows from this rule: the Generative AI Security Scoping Matrix helps frame GenAI security scope and responsibility.,Generative AI Security Scoping Matrix,Correct. This response fits because the Generative AI Security Scoping Matrix helps frame GenAI security scope and responsibility. Governance frameworks organize decisions but still require implementation and review.,,,,,4,Generative AI Security Scoping Matrix is the best response because the Generative AI Security Scoping Matrix helps frame GenAI security scope and responsibility. Governance frameworks organize decisions but still require implementation and review.,"Security, Compliance, and Governance for AI Solutions"
