Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A home-goods retailer deploys DALL-E 3 in its Microsoft Foundry project to create lifestyle product imagery. Art direction has now approved one hero image and wants a variant that is pixel-identical except that the sofa cushions change colour, but the team can only re-generate whole images from a new prompt, and every attempt shifts the lighting, camera angle and room layout. What should the team change?",multiple-choice,"Deploy an image model that exposes an image-edit call taking the source image plus a mask, such as gpt-image-1, and edit only the cushion region","Correct. Localized change with everything else preserved is an editing problem, not a generation problem. An image model that accepts a source image plus a mask regenerates only the masked pixels and copies the rest through, which is exactly the pixel-identical-except-here requirement. DALL-E 3 offers generation only, so the team must move to a deployment such as gpt-image-1 that supports edits.","Keep DALL-E 3 and append an instruction to keep everything else identical to the previous image, along with an exhaustive description of the original room","Tempting because prompt detail does influence composition, but text-to-image generation samples a fresh image every call. No amount of description constrains the un-described pixels, so lighting and layout will keep drifting; the original image is never an input to the request at all.",Keep DALL-E 3 but lower the temperature on the image deployment so successive generations converge on the same composition,"Image generation deployments do not expose a temperature parameter the way chat completions do, and even a deterministic sampler would not reproduce a previous image unless the previous image itself were an input. This confuses generation-parameter tuning with image conditioning.",Fine-tune DALL-E 3 on the approved hero image so later generations reproduce the same room automatically,"Fine-tuning is not available for these image models, and even where customization exists it teaches style and subject matter, not reproduction of one specific frame. Training on a single image to get a pixel-preserving edit is both unsupported and the wrong tool for a localized change.",,,,,1,"Pixel-preserving localized change requires an image-edit call with a source image and a mask, which means choosing a deployment that supports editing rather than trying to steer a generation-only model with a longer prompt.",Implement computer vision solutions
"An insurance app lets adjusters remove a bystander from a claim photo before it is filed. The developer sends the source photo plus a mask PNG in which the bystander is painted solid black and the remainder of the frame is solid white, both fully opaque. The service returns an image in which the entire background has been re-imagined and only the vehicle roughly survives. What is wrong?",multiple-choice,"The region to regenerate must be fully transparent in the mask's alpha channel; a fully opaque mask marks nothing as editable, so the edit is effectively unconstrained","Correct. Mask-based inpainting keys off the alpha channel: fully transparent pixels mark the area the model may regenerate, and opaque pixels are preserved. A black-and-white but fully opaque PNG communicates no editable region at all, so the service has nothing to constrain it and rewrites far more than intended.","The mask must match the source image's pixel dimensions exactly, and a mismatch causes the service to fall back to editing the whole frame","Dimension matching is a genuine requirement and worth knowing, but it is not the failure here — the developer's mask covers the same frame. Treating a real constraint as the diagnosis for an unrelated symptom is the trap; a size mismatch is rejected rather than silently widened.",Masks are only honoured when the prompt explicitly names the object sitting under the masked region,"Prompt wording describes what should appear in the edited region, but it does not enable or disable the mask. The mask defines where the model may paint, and no naming convention in the prompt compensates for a mask that marks no editable area.",The mask should be supplied as a JPEG so the service can read greyscale intensity as a per-pixel edit weight,"JPEG has no alpha channel at all, which is precisely why masks are supplied as PNG. Expecting greyscale intensity to act as a soft edit weight invents a blending behaviour the API does not offer and would discard the transparency the edit depends on.",,,,,1,"Inpainting masks use the alpha channel: transparent pixels are the editable region and opaque pixels are preserved. A fully opaque black-and-white PNG leaves the edit unconstrained, so the model rewrites the whole scene.",Implement computer vision solutions
"A photo app ships two features: 'turn this whole photo into a watercolour painting' and 'replace only the sky'. The developer implemented both through the same mask-based code path, and the watercolour feature now returns images with a hard seam where the masked area meets the untouched area, plus a colour-cast mismatch across that boundary. What should change?",multiple-choice,"Send the whole-image stylisation as a prompt-driven edit with no mask, and keep mask-based editing for the localized sky replacement","Correct. The two features are different operations. A global restyle is a prompt-driven modification of the entire image, where the model should be free to re-render every pixel coherently; a mask exists to protect pixels, so applying one to a whole-image restyle manufactures exactly the seam being reported. Reserve masking for the genuinely localized sky edit.",Feather and blur the mask boundary by several pixels so the transition between edited and preserved regions is gradual,"Feathering softens a boundary but does not remove it, and it cannot fix the colour-cast mismatch, because the preserved region is still the untouched original photo while the edited region is a watercolour. It treats a visible symptom of the wrong operation rather than the operation choice.",Run the watercolour edit twice with inverted masks and blend the two outputs together,"Two inverted-mask passes produce two independently sampled stylisations that will not agree on palette or brush texture, so blending them yields a smeared composite rather than one coherent painting. It also doubles cost for a result worse than a single unmasked edit.",Replace the watercolour feature with a text-to-image generation call that uses an automatically generated caption of the user's photo as its prompt,Captioning and regenerating discards the user's actual photograph and produces a watercolour of a different scene that merely matches the caption. For a photo-editing feature the user's own image must remain the conditioning input.,,,,,1,"A whole-image restyle should be a prompt-driven edit with no mask, since masking preserves original pixels and therefore creates seams. Masks belong to localized operations such as replacing only the sky.",Implement computer vision solutions
"A media desk uploads batches of twelve event photos and needs one caption per photo for its CMS. The developer places all twelve images into a single user message with the instruction 'caption these images', and the model returns a single flowing paragraph about the event that sometimes mentions only five of the photos. Batching must be kept for throughput reasons. What is the best fix?",multiple-choice,"Number each image in the message and require a JSON array with one object per image index, so every caption is bound to a specific input","Correct. A multimodal model reasons jointly over every image in a message, so without an explicit per-image output contract it summarizes the set. Numbering the inputs and demanding a JSON array keyed by index forces one caption per image and makes missing entries detectable by the caller instead of silently absorbed into prose.",Split the batch into twelve separate single-image requests so each response can only describe one photo,"This does work and is the right answer when accuracy trumps everything, but it abandons the batching requirement in the stem and multiplies request count and cost twelvefold. It also masks the real defect, which is an unstructured output contract rather than the presence of multiple images.",Raise the max output tokens so the model has room to describe all twelve photos in its paragraph,"Token budget is not the constraint: the model chose to summarize rather than enumerate, and a longer paragraph is still a paragraph. Raising the limit produces more prose without producing twelve addressable captions.",Set temperature to zero so the model stops drifting away from the per-image instruction,"Temperature affects sampling variability, not output structure. A deterministic model given an ambiguous instruction will reliably produce the same wrong shape, which is arguably worse for debugging than an occasionally correct one.",,,,,1,"Bind captions to inputs: number the images and require a JSON array with one entry per index. Batched images are reasoned over jointly, so per-image results only appear when the output schema demands them.",Implement computer vision solutions
"An insurer processes 30,000 vehicle-damage photos a month. Each photo must yield the damaged panel chosen from a fixed list of twelve panel names, a severity rating, and a one-paragraph narrative for the adjuster. Free-form prompting of a multimodal model returns panel names whose wording varies run to run, breaking the downstream claims system. How should the Content Understanding analyzer be defined?",multiple-choice,"Define a field schema with a classification field constrained to the twelve panel names, a typed field for severity, and a generative field for the adjuster narrative","Correct. Content Understanding analyzers are defined by a field schema, and the field kinds map directly onto the three requirements: a classification field constrained to an enumerated list guarantees the panel name is always one of the twelve, a typed field normalizes severity, and a generative field carries the free prose. The schema itself becomes the contract the claims system can rely on.",Define one generative field that returns a paragraph containing all three values and parse the panel and severity out of it downstream,A single prose field reintroduces exactly the problem being solved: the values are embedded in language and must be re-extracted with brittle parsing. It also loses per-field confidence and makes any downstream schema change a parsing change.,Keep the free-form prompt and add a fuzzy-matching step that maps whatever panel wording comes back onto the canonical list,"Fuzzy matching is a lossy repair layer. It silently guesses when the model says something genuinely new, its thresholds need constant tuning, and every mismatch becomes a claims-system defect rather than a validation error at extraction time.",Train a custom image classification model for the twelve panels and call it separately from the captioning step,"Training a classifier is a heavier commitment — labelled data, training, deployment and drift management — and it still delivers only the panel, leaving severity and the narrative to a second pipeline. The enumerated classification field achieves the constraint with no training at all.",,,,,1,"Define the analyzer's field schema so the panel is a classification field limited to the twelve allowed values, severity is a typed field, and the narrative is generative. Schema constraints beat prompt wording plus fuzzy repair.",Implement computer vision solutions
"A manufacturer must identify which of its 40 proprietary connector types appears in line-side photographs, at about 5,000 photos a day. A general image-analysis model returns tags such as 'cable' and 'electronics'; a multimodal model describes the connector but names it inconsistently. Several connector families differ only by pin count and keying notch. What should the team build?",multiple-choice,"Train a custom vision model on labelled images of the 40 connector types and call it for the classification, using the general model only for surrounding context","Correct. Fine-grained recognition of a closed, proprietary set of visually similar classes is the canonical custom-vision case: the distinguishing signal is pin count and notch geometry that no general taxonomy encodes. A trained classifier also returns calibrated per-class confidence, which is what lets the line route uncertain photos to a human.",List the 40 connector names with written descriptions in the multimodal prompt and ask the model to choose the closest match,"Written descriptions cannot convey the difference between connector families that vary only by a notch position, so the model picks whichever name sounds closest to its caption. It also yields no usable confidence signal, so the line has no principled way to decide when to escalate.","Raise the capture resolution and retry with the general tagging model, since the taxonomy will resolve the specific type once detail improves","The general model's taxonomy simply has no labels for proprietary part numbers, so higher resolution produces a sharper photo of something still tagged 'electronics'. This confuses an input-quality problem with a label-space problem.",Fine-tune a text embedding model on the connector datasheets and match the multimodal model's caption text to the nearest datasheet,"Matching caption text against datasheet embeddings inherits every error in the caption, and captions are precisely what the stem says are inconsistent. It builds a text-similarity layer on top of an unreliable visual identification instead of fixing the identification.",,,,,1,"A closed set of 40 visually similar proprietary parts needs a custom vision model trained on labelled images, which also supplies the confidence scores that drive escalation. General tagging has no labels for them and prompt descriptions cannot separate near-identical classes.",Implement computer vision solutions
"A community app both accepts user-uploaded profile photos and generates avatars from user prompts. Moderators report that a small number of uploads contain graphic violence, and separately that some avatar generations return blocked with a raw error the user cannot interpret. The team wants one coherent moderation design across both paths. What should they implement?",multiple-choice,"Run uploaded images through an image moderation classifier with per-category severity thresholds, and handle the generation service's content-filter responses explicitly so blocked prompts produce an actionable message","Correct. The two paths need different controls: uploads never touch the generation model, so they require an explicit image moderation call with thresholds tuned per harm category, while generations are already filtered and simply need their filter result interpreted into user-facing guidance. Together this covers both surfaces without pretending one mechanism serves both.","Rely on the generation model's built-in safety system for both paths, since the same filters protect uploads and generations alike","The generation model's filters only see content flowing through generation. An uploaded profile photo is stored and served without ever being an input or output of that model, so this design leaves the entire upload surface unmoderated.","Block uploads by matching file hashes against a known-bad image list, and surface the generation service's raw error to the user","Hash matching catches only previously seen files, so any re-encoded, cropped or newly created violent image passes. Surfacing raw errors also leaves the second complaint unaddressed, since users still cannot tell what to change.","Apply keyword filtering to the avatar prompt text and allow all uploads unmoderated, since users own the photos they upload","Prompt keyword filtering is trivially evaded through paraphrase and catches none of the image-level harms, and treating uploads as unmoderated because users own them confuses content ownership with platform liability for what is published.",,,,,1,"Moderate uploads with an image classifier using per-category severity thresholds, and separately handle generation content-filter responses so users get actionable feedback. Generation-side filters do not see content that never passes through the model.",Implement computer vision solutions
"A claims intake service prompts a model to return an object with claim_id, incident_date, amount and parties for every inbound email. In production roughly 3% of responses arrive wrapped in a markdown code fence, and emails that never state a figure come back with the amount key missing entirely. The consumer's JSON parse throws and the message is dead-lettered. What is the durable fix?",multiple-choice,"Switch the call to structured output mode with a JSON schema that declares all four keys and marks amount nullable, so responses conform to the schema rather than to prompt wording","Correct. A JSON schema attached to the request constrains generation itself, so fences cannot appear and every declared key is present. Marking amount nullable is the important second half: the model then has a legal way to express 'not stated' instead of dropping the key, which is what caused the intermittent shape change.",Strip markdown fences with a regular expression before parsing and default any missing key to null in the consumer,"Fence stripping and key defaulting are downstream repairs that leave the contract undefined, so the next unexpected shape — a wrapper object, a differently spelled key — dead-letters again. Defaulting also erases the difference between 'no amount stated' and 'model failed to extract the amount'.","Add an instruction to return only valid JSON with no markdown, and retry the call whenever parsing fails","Prompt instructions reduce the rate of malformed output but cannot guarantee it, which is exactly the 3% tail being observed. Blind retries also double cost on the hardest emails and can loop when the input reliably provokes the same formatting choice.",Set temperature to zero so the model stops varying its output format between requests,"Temperature controls sampling variability, not output structure. A deterministic model can still deterministically emit a fenced block for a particular input, and it does nothing about the missing-key case, which is a schema question rather than a randomness question.",,,,,1,"Use structured output with a JSON schema declaring every key and marking optional fields nullable. Prompt wording, retries and temperature reduce malformed output but never eliminate it, and downstream repair hides the difference between missing and absent data.",Implement text analysis solutions
"A SaaS support organization wants a weekly report of the themes emerging across roughly 500,000 tickets, with volume trends per theme, and explicitly wants new themes to surface rather than being forced into last year's categories. The budget rules out sending every ticket through a large model each week. Which two steps produce a workable pipeline? (Choose two.)",multi-select,"Extract key phrases per ticket with the prebuilt capability, embed them, and cluster the embeddings into themes, counting tickets per cluster each week","Correct. Cheap per-ticket enrichment plus embedding-based clustering is what makes discovery affordable at half a million documents: key phrase extraction prices per character rather than per generation, and clustering lets new themes emerge from the data instead of being imposed.","Have a language model name and describe each cluster once from a sample of its members, instead of labelling every ticket individually","Correct. The expensive generative step is applied once per cluster rather than once per ticket, which reduces model calls by three or four orders of magnitude while still producing human-readable theme names and descriptions for the report.",Ask a model to assign every ticket to one of the twelve themes defined in last year's taxonomy so week-over-week counts stay comparable,"Forcing tickets into a fixed year-old taxonomy directly contradicts the requirement that new themes surface, and it also puts a model call on every ticket, which is the cost the team is trying to avoid. Stable categories are being purchased with blindness to change.",Store each ticket's full text in a vector index and rely on nearest-neighbour search at read time to assemble the weekly report,"A vector index answers similarity queries; it does not aggregate. Producing per-theme weekly volumes requires clustering and counting the whole corpus, and read-time nearest-neighbour lookups can only sample what someone already thought to search for.",,,,,"1,2","Extract key phrases per ticket and cluster their embeddings so themes emerge and can be counted, then use a model once per cluster to name it. A fixed taxonomy blocks discovery, and vector search retrieves rather than aggregates.",Implement text analysis solutions
"A hospital wants clinicians to ask a model questions about dictated notes. Compliance requires that patient identifiers never leave the note-processing boundary, but clinical detail such as diagnoses, medications and lab values must survive intact, because stripping them makes the answers clinically useless. What should the pre-processing step do?",multiple-choice,"Run PII detection in its health domain configuration to redact identifiers such as names, medical record numbers and dates before the note text is sent to the model, leaving clinical entities in place","Correct. The health domain configuration of PII detection is tuned for clinical text: it recognizes healthcare-specific identifier types such as medical record numbers while distinguishing them from clinical content, so identifiers are removed and diagnoses, medications and lab values survive. That is exactly the selective redaction the requirement describes.","Redact every span the general PII detector flags, including all dates and all numeric values, to be safe","Blanket redaction of every flagged span destroys the clinical signal — dosages, lab values and onset dates are numbers and dates too — so the assistant can no longer answer the questions it exists to answer. Over-redaction is a real failure mode, not a free safety margin.",Send the full note but instruct the model in the system prompt to ignore and never repeat any patient identifiers it sees,"An instruction is not a boundary. The identifiers have already crossed into the model call and into whatever logs and traces that call produces, so compliance is breached regardless of what the model chooses to repeat in its answer.",Encrypt the note before sending it and have the model decrypt it in context using a key supplied in the same request,"Models do not decrypt ciphertext, and shipping the key alongside the data would defeat the encryption anyway. This confuses transport-level protection with removing identifiers from the content itself.",,,,,1,"Use PII detection in its health domain configuration to strip identifiers before the model call while preserving diagnoses, medications and lab values. Prompt instructions do not stop data from crossing the boundary, and blanket redaction destroys clinical utility.",Implement text analysis solutions
"A public-sector agency must translate 12,000 PDF and Word forms into five languages. Pagination, tables, headers and form field layout must be preserved so the translated documents remain legally usable, and the job has to run unattended overnight against documents already sitting in Blob Storage. What should the implementation use?",multiple-choice,"The asynchronous document translation capability, pointed at source and target Blob Storage containers so whole documents are translated with their formatting preserved","Correct. Document translation is the batch, container-to-container capability designed for exactly this: it consumes native document formats, preserves layout and structure in the translated output, and runs asynchronously so a 12,000-document overnight job needs no request-level orchestration.","OCR to extract text, the synchronous text translation API on each extracted string, and a rebuild step that reassembles the documents","OCR-and-rebuild discards the document's native structure and forces the team to reconstruct pagination, tables and form fields by hand. For legally usable forms, an approximate reconstruction is the one outcome that cannot be accepted.","The synchronous text translation API in a loop over each paragraph of each document, writing results back into copies of the originals","Paragraph-level synchronous calls give no layout preservation — text expansion in the target language reflows pages — and 12,000 documents times five languages produces millions of chained calls with no batch progress tracking or resumability.",A multimodal model that reads each page as an image and emits the translated page as markdown,"Markdown cannot express the pagination and form layout the agency must preserve, and page-image transcription introduces reading-order and transcription errors into a legal document. It replaces a translation problem with a document-reconstruction problem.",,,,,1,"Use asynchronous document translation between Blob Storage containers so native formats keep their pagination, tables and form layout. String-level translation forces a lossy extract-and-rebuild that legal forms cannot tolerate.",Implement text analysis solutions
"A voice ordering assistant must begin formulating its reply while the caller is still speaking, and the agent console must show interim words within a few hundred milliseconds so human supervisors can follow live calls. Today the app records each complete utterance to a WAV file and calls the transcription API on the finished file, adding two to four seconds. What should it do instead?",multiple-choice,"Stream the audio to real-time speech recognition and consume the interim recognizing events, treating the recognized event as the final transcript","Correct. Real-time recognition over a streaming connection emits partial hypotheses as audio arrives and a final result at the end of the utterance, which is precisely the interim-then-final pattern the console and the agent both need. Nothing waits for a completed file, so latency collapses to the model's streaming lag.",Keep whole-file transcription but cut the audio into 500-millisecond files so each call returns faster,"Half-second files chop words across boundaries, deny the recognizer the acoustic context it uses to disambiguate, and multiply per-request overhead. It approximates streaming badly while making accuracy noticeably worse.",Use batch transcription with a high concurrency setting so many utterances are transcribed in parallel,Batch transcription is designed for large archives of stored audio and is asynchronous by nature; concurrency improves throughput across many files but does nothing for the latency of a single live conversation.,Play a short filler phrase while the file uploads so the caller perceives less delay,"A filler phrase masks the delay without reducing it, and the supervisor console still has no interim text. It is a UX plaster over a pipeline that is structurally the wrong shape for live interaction.",,,,,1,"Stream audio to real-time recognition and use the interim recognizing events for the live console, finalizing on the recognized event. Whole-file and batch transcription are built for stored audio, not live turns.",Implement text analysis solutions
"Callers frequently interrupt the voice agent mid-answer to correct a misunderstood order, but the agent talks over them and only processes the interruption after playback finishes, by which point the caller has repeated themselves twice and is audibly frustrated. What should the implementation change?",multiple-choice,"Keep recognition active during playback and stop synthesis immediately when speech start is detected, then process the caller's turn from that point","Correct. Barge-in requires the microphone and recognizer to remain live while the agent speaks, with a speech-start detection that cancels playback and hands the turn to the caller. Doing this reliably also means cancelling the queued audio rather than letting it drain, and applying echo cancellation so the agent's own voice does not trigger the detector.",Cap every spoken reply at eight seconds so there is less time in which a caller can interrupt,"Shorter replies reduce the window in which interruptions occur but do not handle the interruptions that still happen, and they degrade answers that genuinely need explanation. It is mitigation by truncation.",Move to a push-to-talk interaction where the caller presses a key before speaking,"Push-to-talk removes the problem by removing natural conversation, which is the product. It is a defensible fallback for very noisy environments but not the fix for a telephone support agent.",Increase the end-of-speech silence timeout so the recognizer waits longer before finalizing the caller's turn,"A longer silence timeout makes the agent slower to act on what the caller says, so the frustrating gap grows. This confuses end-of-turn detection with start-of-speech detection, which are opposite ends of the turn.",,,,,1,"Support barge-in by keeping recognition running during playback and cancelling synthesis the moment speech starts, with echo cancellation so the agent does not interrupt itself. Shorter replies and longer silence timeouts do not address turn taking.",Implement text analysis solutions
"An enterprise records about 400 hours of internal meetings a month. Legal needs a searchable transcript that shows who said what, and a reviewer clicking a search hit must land on the exact second the phrase was spoken in the recording. A turnaround of a few hours after each meeting is entirely acceptable. Which two capabilities should the pipeline use? (Choose two.)",multi-select,"Batch transcription for the archive volume, with speaker diarization enabled so each utterance is attributed to a distinct speaker","Correct. Batch transcription is built for exactly this profile — large volumes of stored audio with a relaxed turnaround — and diarization is the feature that attributes each utterance to a speaker, which is the who-said-what half of the requirement.",Word-level timestamps in the transcription output so a search hit maps to an exact playback offset in the recording,"Correct. Utterance-level timing is too coarse for clicking a search hit and landing on the phrase, so word-level timestamps are what turn a text match into a precise playback offset. Requesting them is an explicit output option rather than a default.",Real-time streaming recognition attached to every meeting so transcripts exist the moment the meeting ends,"Streaming recognition adds live infrastructure, per-meeting session management and cost for a requirement the stem explicitly relaxes to a few hours. It buys immediacy nobody asked for and complicates the archive pipeline.",A custom speech model trained on the organization's meeting recordings to improve who-said-what attribution,"Custom speech models improve recognition accuracy for domain vocabulary and acoustics; they do not perform speaker attribution, which is what diarization does. This conflates transcription quality with speaker separation.",,,,,"1,2","Use batch transcription with diarization for the archive and request word-level timestamps so search hits map to an exact offset. Real-time recognition is unnecessary at this turnaround, and custom models do not attribute speakers.",Implement text analysis solutions
"A spare-parts marketplace grounds its agent on an Azure AI Search index of product descriptions. Natural queries such as 'quiet dishwasher for a small kitchen' work well, but when a technician pastes an exact part number like WPW10195416 the correct item is often missing from the top 50, because the number was embedded along with the surrounding description text. Both query styles must work through one endpoint. What should the team configure?",multiple-choice,Hybrid retrieval that runs a keyword query and a vector query and fuses the two result sets with reciprocal rank fusion,"Correct. Exact identifiers are a lexical matching problem and paraphrased needs are a semantic one, and hybrid search runs both scorers over the same index and fuses their rankings. The part number matches as a rare token in the keyword leg while the descriptive query still benefits from the vector leg, all from a single endpoint.",A larger k and a lower vector similarity threshold so more candidates are returned for every query,"Widening k and loosening the threshold returns more of the same semantically similar items. Embeddings place a rare alphanumeric string near other alphanumeric strings rather than near its specific product, so recall for exact identifiers does not improve materially while cost and noise both rise.","A second vector field containing an embedding of the part number on its own, queried alongside the description vector","Vectors are the wrong representation for exact tokens no matter how they are isolated: embedding WPW10195416 by itself still yields a dense vector whose nearest neighbours are other part numbers. Exactness needs a lexical index, not a dedicated embedding.",A regular expression that detects part-number-shaped queries and routes them to a separate keyword-only index,"Regex routing can work for cleanly separated query types but breaks on mixed queries such as 'is WPW10195416 quiet enough for a flat', maintains two indexes and two relevance behaviours, and needs a new pattern every time a supplier's numbering scheme changes.",,,,,1,"Configure hybrid search so keyword and vector legs run together and fuse with reciprocal rank fusion. Exact part numbers match lexically while descriptive queries match semantically, without splitting the index or routing by regex.",Implement information extraction solutions
"A RAG assistant over 40-page policy PDFs answers most questions correctly, but two complaints keep recurring: citations name only the whole document so reviewers cannot find the passage, and answers sometimes stop halfway through a procedure whose steps span a chunk boundary. Which two index-design changes address these? (Choose two.)",multi-select,Chunk with an overlap window so a procedure crossing a boundary appears complete in at least one chunk,"Correct. Overlapping windows are the standard remedy for boundary truncation: each chunk repeats the tail of its predecessor, so a multi-step procedure that straddles a split still appears whole in one of the chunks and can be retrieved intact.","Store the parent document id, title and page number as retrievable fields on every chunk so answers can cite a precise location","Correct. Precise citation is an index schema decision — the chunk must carry the identity of where it came from. Keeping parent document id, title and page as retrievable fields lets the answer point reviewers at a page rather than a 40-page PDF.",Index one vector per whole document instead of one per chunk so no procedure can ever be split,"One vector per document averages 40 pages of meaning into a single point, which destroys retrieval precision and then forces the whole document into the prompt. It removes boundary problems by removing the granularity that makes retrieval useful.","Raise the chunk size to roughly 8,000 tokens so almost nothing is split in the first place","Very large chunks dilute embeddings so that a specific question matches poorly, and they still have boundaries — just fewer of them. They also consume far more prompt space per retrieved result while making citation coarser, not finer.",,,,,"1,2","Add overlap between chunks so procedures spanning a boundary survive intact, and carry parent document id, title and page on every chunk for precise citation. Document-level vectors and huge chunks both trade retrieval precision away.",Implement information extraction solutions
"A support knowledge base must also cover 900 recorded training videos and 4,000 architecture diagrams. The team uploaded the media files into the same data source as the documents, the indexer reports success, and no query ever returns a video or a diagram. Answers must also be able to link a user to the relevant moment in a video. How should ingestion handle this content?",multiple-choice,"Transcribe the audio into timestamped text and generate textual descriptions for the diagrams during ingestion, indexing that text with pointers back to the media and the timestamps","Correct. Search retrieves over text and vectors derived from content, so multimodal ingestion means converting each modality into a retrievable representation: transcripts with timestamps for audio and video, generated descriptions for images. Keeping the media pointer and timestamp on each chunk is what makes deep links to a moment possible.",Store the media files in the index as base64-encoded fields so their content travels with the document,"Base64 payloads are opaque bytes to the analyzer and the embedding model, so they bloat the index without contributing a single searchable token. The indexer succeeds precisely because it stored a string it cannot interpret.",Embed the raw video and image bytes with the same text embedding model used for the documents,"A text embedding model has no ability to encode raw video or image bytes; it would either fail or embed a meaningless byte string. Cross-modal representation requires a modality-appropriate model or a text description, not a text encoder pointed at binaries.","Index only the file names, folder paths and metadata of the media so at least the assets are discoverable",File names and paths make assets listable but not answerable: no grounding is possible and the timestamp requirement is entirely unmet. It is the minimum viable index rather than a solution to the stated problem.,,,,,1,"Convert media to retrievable text during ingestion: timestamped transcripts for audio and video, generated descriptions for diagrams, each carrying a pointer back to the asset. Raw bytes in an index contribute nothing searchable.",Implement information extraction solutions
"Accounts payable ingests 20,000 supplier invoices a month from about 400 suppliers, each with its own layout. The current pipeline runs plain OCR and applies regular expressions for the total and invoice date; line items are never captured, and the regular expressions break whenever a supplier changes its template. Audit requires field-level confidence. What should the pipeline use?",multiple-choice,"The prebuilt invoice model, which returns typed invoice fields including line items across varied layouts with per-field confidence and no per-supplier configuration","Correct. Invoices are a solved document class: the prebuilt model already understands the semantics of totals, dates, tax and line-item tables across heterogeneous layouts, and it returns typed fields with confidence scores. That covers the line-item gap and the audit requirement without any per-supplier work.","A custom extraction model trained per supplier layout, giving each of the 400 suppliers its own model","Four hundred models means 400 training sets, 400 deployments and a re-training project every time a supplier redesigns its invoice. Custom models are for document types no prebuilt model covers, which is not the case for invoices.","The existing regular expressions, extended with per-supplier override patterns maintained by the AP team","Per-supplier overrides institutionalize the very fragility being reported, growing without bound and failing silently when a layout shifts. Regular expressions also cannot reconstruct a line-item table or produce confidence scores.",Plain OCR text passed to a language model with a prompt asking for the invoice fields as JSON,"This is the most plausible alternative and often works, but plain OCR text has already lost the table structure that line items depend on, and a language model returns no field-level confidence or bounding regions for the audit trail.",,,,,1,"Use the prebuilt invoice model: it handles varied layouts, returns line items as structured fields, and supplies per-field confidence for audit. Regex overrides and per-supplier custom models both scale badly for a document class already covered.",Implement information extraction solutions
"An agent must answer from 8,000 technical manuals. Feeding it raw OCR text loses headings and flattens specification tables, so answers omit table values, and reviewers cannot check an answer because nothing tells them which page it came from. Which two Content Understanding output choices most directly fix this? (Choose two.)",multi-select,"Produce markdown output so headings, lists and tables survive and chunking can follow the document's own structure","Correct. Markdown preserves the structural signal that raw OCR text destroys: heading levels give chunking natural boundaries, and pipe tables keep specification values associated with their row and column labels so the agent can read a value correctly.",Retain page numbers and bounding regions alongside the extracted content so each retrieved passage can cite its exact location,"Correct. Verifiability is a grounding requirement, and it is satisfied by carrying provenance through extraction: page numbers and bounding regions attached to the content let each cited passage point a reviewer at the exact place on the exact page.",Emit one JSON object per manual whose single text property holds the entire document as one string,One giant string per manual is the raw-text problem with extra packaging. It forces size-based chunking with no structural awareness and still carries no page-level provenance.,Drop tables from the extracted output so the prose that surrounds them retrieves more cleanly,Discarding tables removes precisely the specification values users are asking about. Optimizing the retrieval of surrounding prose by deleting the data is the opposite of what a technical manual assistant needs.,,,,,"1,2","Choose markdown output so headings and tables survive into chunking, and retain page numbers and bounding regions so every passage can cite its location. A single flat text field or table-free output discards exactly what makes answers correct and checkable.",Implement information extraction solutions
"Drivers photograph paper delivery notes with their phones. Printed supplier details extract reliably, but the handwritten quantity written into each line is frequently wrong, and the captured images are often skewed with a shadow across one side. Wrong quantities are causing real inventory discrepancies. What is the right extraction design?",multiple-choice,"Use OCR that handles handwritten text and exposes per-word confidence, add capture-time guidance and de-skew, and route low-confidence handwritten values to review","Correct. Three separate causes need three responses: handwriting requires OCR that supports handwritten styles, capture quality requires guidance and de-skewing at the source, and residual uncertainty requires a confidence-driven review path. Per-word confidence is what makes the third step targeted rather than blanket.",Convert each photograph to greyscale and apply a hard threshold before extraction so the handwriting stands out,"Hard thresholding often destroys light pencil strokes and turns a shadowed region solid black, so it can make handwriting recognition worse. Mild preprocessing has a place, but it is not a substitute for handwriting-capable recognition.",Train a custom extraction model to infer the likely quantity from the rest of the delivery note when the handwriting is unclear,"Inferring a quantity from context is fabrication dressed up as extraction. In an inventory system a plausible invented number is more dangerous than an acknowledged low-confidence value, because nothing signals that it was guessed.",Change the process so drivers type quantities into the app instead of writing them on the note,"This is a legitimate process improvement and may well be the long-term answer, but it does not extract anything from the existing notes, does not help the backlog, and puts the burden on drivers rather than fixing the pipeline in scope.",,,,,1,"Combine handwriting-capable OCR with per-word confidence, improve capture through guidance and de-skew, and review the low-confidence handwritten values. Aggressive thresholding can destroy strokes, and inferring quantities from context invents data.",Implement information extraction solutions
