Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A beverage brand must generate 40 campaign images in which one specific physical product — an existing bottle with a distinctive ribbed cap — appears exactly as it does in the approved studio photograph. Text-only prompts describing the bottle produce plausible but visibly different bottles on every run, and legal has rejected all of them for misrepresenting the product. What is the appropriate approach?",multiple-choice,Pass the approved studio photograph to the generation call as reference input media so the model conditions its output on the actual product,"Correct. Reference media is the supported control for subject fidelity: supplying the approved photograph as an input image conditions the generation on the real product instead of on a verbal approximation, which is what a legally accurate product depiction requires. The prompt then only has to describe the new scene around the known product.","Write a much longer prompt covering the bottle's dimensions, exact colour codes and cap ridge count, then generate candidates until one matches","Tempting because prompt engineering is the first lever people reach for, but language cannot pin down the visual identity of a specific manufactured object. Ridge counts and hex codes are not reliably honoured, and brute-forcing candidates converts an accuracy requirement into a lottery with no guarantee of ever passing legal review.","Generate from text only, then score each output with an image-similarity check against the reference and discard anything below a threshold","Similarity filtering is a useful acceptance gate but not a generation control. If the model was never shown the product, the distribution it samples from may simply not contain a matching bottle, so the filter can reject every candidate while the pipeline burns cost on 40 images.",Store the studio photograph in a vector index and retrieve its embedding at generation time so the prompt carries the product's visual identity,"This misapplies retrieval. An embedding retrieved from a vector index is a similarity key for search, not an input the image model consumes as visual conditioning; the generation call needs the actual reference image bytes, not a nearest-neighbour lookup result.",,,,,1,"When a generated image must depict a real product accurately, supply the approved photograph as reference input media so the model conditions on it. Prompt detail and post-hoc similarity filtering cannot substitute for visual conditioning.",Implement computer vision solutions
"Marketing has approved a generated 10-second product clip and now wants one variant in which the product is red rather than blue, with the camera move, lighting and background unchanged so the two clips can be cut together. Re-running the original prompt with the colour word swapped produces an entirely different scene each time. What is the best workflow?",multiple-choice,"Submit a new generation job that takes the approved clip as input reference media, with a prompt describing only the change, so the render is conditioned on the existing video","Correct. Editing generated video means conditioning a new generation on the existing asset rather than re-sampling from text. Supplying the approved clip as reference media and describing only the delta keeps the camera move, lighting and background coherent and preserves temporal consistency across frames, which is what makes the two clips cuttable.",Post-process the approved clip frame by frame with an image-edit call so each frame receives the colour change independently,"Tempting because it reuses a familiar image tool, but per-frame editing has no temporal awareness. Each frame is edited independently, so the red drifts in shade and position between frames and produces visible flicker, and 10 seconds of video is hundreds of separate paid edit calls.","Re-run the original prompt with the colour word swapped and a fixed random seed, since the seed pins the composition across runs","Seeding cannot resurrect a scene the model was not given. Even where a seed makes sampling repeatable, changing the prompt changes the trajectory, and the video job API is not a place to expect frame-for-frame reproduction from a text change.",Regenerate at a higher resolution and rely on the service caching the earlier prompt so the same scene is reproduced,"There is no scene cache that lets a later prompt inherit an earlier render, and resolution is unrelated to scene consistency. This attributes persistent state to a stateless generation call, which is why the second render looks nothing like the first.",,,,,1,"To vary one element of an approved clip, submit a new job that takes the clip itself as reference media and describes only the change. Re-prompting from text, seeding, or per-frame image edits all lose temporal consistency.",Implement computer vision solutions
"A publishing pipeline needs generated hero images available from a CDN for years. During testing the team stored the DALL-E 3 response URLs directly in their database, and the images began returning 404 about a day later. They are now adding a second path that uses a gpt-image-1 deployment. Which two changes should the pipeline make? (Choose two.)",multi-select,"Download the image bytes from the returned URL as soon as the response arrives and persist them to Blob Storage, because generated-image URLs are short-lived","Correct. Generated-image URLs are temporary handles to service-side storage and expire within about a day, which is exactly the 404 pattern observed. Any pipeline with a durability requirement must copy the bytes into its own storage account immediately and record its own URL.","Decode the base64 image payload returned by the gpt-image-1 deployment and persist those bytes, since that deployment returns image data inline rather than a link","Correct. Response shape differs across image deployments: gpt-image-1 returns the image inline as base64 rather than as a link, so the second path needs a decode-and-persist branch. Assuming every deployment hands back a URL is the bug this pipeline is about to introduce.",Store the prompt instead of the binary and re-generate the image on demand whenever a stored URL has expired,"Re-generating from the prompt does not reproduce the image, because generation is sampled anew each call — the article would silently change its illustration. It also pays a generation charge on a cache miss and cannot serve CDN traffic at read latency.",Enable long-term response retention on the Foundry project so the image service issues permanent URLs the database can safely reference,There is no project-level setting that converts the service's temporary image URLs into permanent public links; durability is the application's responsibility. Believing a retention toggle exists is what leads teams to store ephemeral URLs as if they were permanent asset locations.,,,,,"1,2","Persist the bytes yourself: download from the expiring URL immediately on the DALL-E 3 path and decode the inline base64 on the gpt-image-1 path, then serve from your own storage. Regeneration is neither deterministic nor cheap.",Implement computer vision solutions
"An accessibility audit fails a public-sector portal. Generated alt text for a dense quarterly budget chart is a 400-character sentence starting 'Image of a chart showing...', screen-reader users cannot reach the underlying figures, and decorative divider graphics also carry generated alt text that interrupts navigation. What should the generation step produce instead?",multiple-choice,"A short purpose-focused alt attribute without an 'image of' preamble, an associated extended description carrying the chart's data and trends, and empty alt for decorative graphics","Correct. Accessibility guidance splits the job in two: a concise alt attribute conveys the image's purpose in context, and a separately available extended description carries the detail a complex chart contains. Decorative images take empty alt so assistive technology skips them, which fixes the navigation complaint in the same design.","One longer alt attribute per image containing the complete underlying data table, so everything a user needs sits in a single attribute","Cramming a data table into an alt attribute is unusable in practice: screen readers announce it as one unbroken run with no table semantics, no navigation and no way to skip. Long content belongs in an extended description that users can navigate, not in the attribute.","Alt text generated at maximum detail for every image on the site, including dividers and spacers, so nothing is left undescribed","This is the failure the audit already found, generalized. Describing decorative dividers adds noise a screen-reader user must sit through, and maximum detail everywhere confuses volume of text with quality of access.","The chart's file name and the analyst-written figure caption reused as the alt attribute, since a human already wrote them","File names are rarely descriptive and captions are read separately by screen readers, so reusing the caption produces duplicate announcements while still omitting the chart's actual content. Human authorship is not the same as an accessible alternative.",,,,,1,"Generate a concise purpose-focused alt attribute plus a separate extended description for complex visuals, and emit empty alt for decorative images. Detail belongs in the long description, not stuffed into the alt attribute.",Implement computer vision solutions
"An engineering firm uploads a site photograph of an installed valve assembly together with the project's approved equipment specification sheets, and asks whether the installation matches the approved specification. A single-task analyzer that captions the photo and extracts fields from it alone cannot answer the question, because the answer depends on both inputs. Which Content Understanding configuration fits?",multiple-choice,"Pro mode, which accepts multiple inputs plus reference material and performs multi-step reasoning across them to return a single grounded conclusion","Correct. Pro mode exists for exactly this shape of problem: several related inputs plus reference material, requiring multi-step reasoning and cross-referencing before a conclusion can be drawn. Single-task mode analyzes one piece of content in isolation, which is why it cannot express a comparison between a photo and a spec.","One single-task analyzer per input, with the comparison performed in application code by string-matching the extracted field values","Extract-then-compare in code is a workable fallback but brittle in practice: valve ratings appear in different units and notations across suppliers, tolerances need judgement rather than equality, and every new spec format becomes a code change instead of a schema change.",A standard single-task analyzer with a larger field schema that adds a boolean matches_specification field to the photo analysis,"Adding a boolean field does not give the analyzer anything to compare against — it still only sees the photograph, so the field would be answered from guesswork. A richer schema cannot compensate for an input the analyzer never receives.",A multimodal chat prompt that pastes a summary of the specification sheet alongside the photograph on every request,"Pasting a summary into a prompt loses the fidelity that a compliance judgement depends on and provides no managed way to keep reference data current, versioned or auditable. It also re-sends the reference material on every call rather than treating it as a first-class input.",,,,,1,"Cross-referencing a photograph against approved specification documents needs pro mode, which takes multiple inputs and reference data and reasons across them. Single-task analyzers see one piece of content at a time.",Implement computer vision solutions
"A logistics customer extracts the same eight visual attributes from about 200,000 pallet photos per day into a warehouse system with a fixed schema, and must be able to demonstrate to auditors that extraction behaviour did not change after a model upgrade. The prototype uses a hand-written multimodal prompt whose JSON output occasionally renames or omits keys. What should the team move to?",multiple-choice,"A Content Understanding analyzer with a declared field schema, so outputs conform to a versioned schema and the analyzer definition itself becomes the unit of change control","Correct. An analyzer turns the extraction contract into a declared, versioned artefact rather than prose inside a prompt: the field names and types are enforced by the schema, and the analyzer version is the thing auditors can diff before and after an upgrade. That satisfies both the fixed-schema and the change-control requirements at this volume.",The existing prompt plus a JSON repair step that fixes renamed keys and fills omitted ones with defaults before handing the record to the warehouse system,"Repairing output downstream hides drift instead of preventing it, and defaulting an omitted attribute silently writes a wrong value into the warehouse system. It also gives auditors nothing to inspect, since the real contract lives in repair heuristics.","The existing prompt with the model version pinned and temperature frozen at zero, so behaviour cannot change unless the team chooses to upgrade",Pinning the version and temperature improves reproducibility but guarantees nothing about output shape — the same model can still rename a key on an unusual photo. It also freezes the team out of model improvements as the only way to hold behaviour stable.,"The existing prompt rewritten to return a markdown table, which the warehouse system parses column by column","Markdown tables are a weaker contract than JSON: no types, no required fields, and column alignment that shifts with content length. Moving away from structured output makes the parsing problem worse, not better.",,,,,1,"At high volume with a fixed downstream schema and audit obligations, replace prompt-based extraction with a Content Understanding analyzer whose declared field schema is enforced and versioned. Downstream JSON repair conceals drift rather than eliminating it.",Implement computer vision solutions
"A brand team publishes AI-generated imagery to a public CDN. Legal requires that every published asset can later be shown to be AI-generated, that assets containing competitor logos or prohibited symbols never reach the CDN, and that partner logos appear only in approved lock-up forms. What should the release pipeline do?",multiple-choice,"Preserve the provenance metadata the generation service embeds, add a visible watermark, and gate publication on an automated logo and symbol detection check before the asset reaches the CDN","Correct. The three requirements need three mechanisms: embedded provenance metadata supports later verification, a visible watermark communicates AI origin to anyone who sees the asset outside a metadata-aware viewer, and an automated detection gate is what actually enforces the symbol and lock-up policy before publication. Enforcement has to sit in the release path, not in the prompt.","Rely on the embedded provenance metadata alone, since it is cryptographically signed and therefore also attests that no prohibited symbols are present","Provenance metadata attests to how an asset was produced, not to what it depicts. A signed credential on an image containing a competitor logo is a verifiably AI-generated policy violation, so this conflates origin assurance with content policy.",Strip all metadata to keep files small and record the AI-generated flag only in the internal asset management database,"Stripping metadata destroys exactly the artefact that makes AI origin verifiable once the file leaves your systems, and an internal database row cannot travel with a file republished on social media. It optimizes bytes at the cost of the stated legal requirement.","Add an instruction to every generation prompt forbidding competitor logos and prohibited symbols, and publish directly once generation succeeds","Prompt instructions are a best-effort steer, not an enforcement boundary; models still produce logo-like marks, and reference media supplied by a designer can reintroduce them. Publishing without a check means the first detection of a violation is a legal complaint.",,,,,1,"Keep the embedded provenance credentials and add a visible watermark for disclosure, then enforce logo and prohibited-symbol policy with an automated check in the release path. Prompt instructions and signed provenance say nothing about what the image actually depicts.",Implement computer vision solutions
"A regulator-facing team summarizes 200-page inspection reports. Because the summaries are filed as evidence, every sentence in a summary must be traceable to an identical sentence in the source report, and reviewers must be able to click a summary sentence and land on its origin. Paraphrase, however faithful, is not acceptable to the regulator. Which summarization approach fits?",multiple-choice,"Extractive summarization, which returns the highest-ranked sentences verbatim from the source together with their positions","Correct. Extractive summarization selects and ranks sentences that already exist in the document and reports where they came from, so verbatim fidelity and click-through traceability are properties of the method rather than promises about model behaviour. That is precisely what an evidential filing requires.",Abstractive summarization with a prompt instructing the model to quote source sentences verbatim rather than rewriting them,"An instruction to quote verbatim is unenforceable: abstractive models regularly normalize punctuation, merge clauses or drop a qualifier, and a single altered word breaks the evidential claim. There is also still no positional link back to the source.",Abstractive summarization followed by a similarity search that maps each generated sentence to its closest source sentence,Post-hoc similarity mapping produces an approximate and sometimes wrong alignment — a generated sentence may fuse two source sentences or match a superficially similar one elsewhere. Approximate provenance is exactly what the regulator is refusing to accept.,"Query-focused abstractive summarization, using the reviewers' standard question list as the queries","Query focusing changes which content is summarized, not whether the output is generated or extracted. The result is still paraphrase, so the traceability requirement is untouched.",,,,,1,"When summaries must be verbatim and clickable back to their source, use extractive summarization, which returns ranked original sentences with their positions. Abstractive output is paraphrase no matter how the prompt is worded.",Implement text analysis solutions
"A gaming community platform must block sexual content involving minors and severe hate speech in posts, while still allowing the competitive trash talk its users expect and that moderators consider normal. It must also block 300 in-game terms that are innocuous in general English but function as slurs in this community. Which two configuration steps meet both needs? (Choose two.)",multi-select,Set severity thresholds per harm category so low-severity violence passes while hate and sexual categories block at a much lower severity,"Correct. Content safety returns a severity per category, and the whole point of per-category thresholds is that a community's tolerance differs by harm type. Allowing mild violence while blocking hate and sexual content at low severity encodes the moderation policy the platform actually wants.",Attach a custom blocklist containing the 300 community-specific terms so they are flagged independently of the trained categories,"Correct. Trained categories generalize across language but cannot know that a particular in-game word is a slur in this community. A custom blocklist covers exactly that gap, matching terms deterministically and independently of the model's category scores.",Raise one global severity threshold across all categories until moderator complaints about false positives stop,"A single global threshold forces one trade-off across all harms: set it high enough for trash talk and severe hate slips through, set it low enough for hate and normal banter is blocked. Tuning by complaint volume optimizes for the loudest users rather than for the policy.",Route every post to a language model and ask it whether the post violates the platform's code of conduct,"Per-post generative moderation is expensive at community scale, non-deterministic between identical posts, and produces no severity or category record for appeals. It is a reasonable escalation layer for edge cases, not a replacement for classified categories plus blocklists.",,,,,"1,2","Configure per-category severity thresholds so violence tolerance differs from hate and sexual content, and add a custom blocklist for the 300 community-specific slurs. One global threshold cannot express a per-harm policy.",Implement text analysis solutions
"The same brand now localizes 120 campaign taglines per launch. Machine translation output is literally accurate but flat, and the creative team needs idiomatic adaptation, an informal register for social channels, three alternative renderings per tagline, and a short note explaining the cultural connotation of each alternative so the local market lead can choose. Which approach fits?",multiple-choice,"An LLM-powered translation flow with instructions covering register, audience and creative latitude, asked to return several alternatives with a rationale for each","Correct. The deliverable is not a translation but a set of creative options with explanations, which requires reasoning about connotation, audience and register. That is generative work, and at 120 strings per launch the cost and latency arguments that favour Translator elsewhere simply do not bite.",Azure Translator with a custom model trained on the brand's previously approved campaign translations,"Custom Translator adapts terminology and style to a domain corpus and is genuinely useful for consistent brand voice, but it still returns one translation per input with no alternatives and no rationale. It cannot produce the explanatory commentary the market lead needs.","Azure Translator, followed by a sentiment analysis pass over each output to select the version that scores as most informal","Sentiment scores measure polarity, not register, so an informal tagline and a formal one about the same product score alike. Selecting among outputs by sentiment is measuring the wrong dimension entirely.",Round-trip translation through a pivot language so idiomatic phrasings surface in the intermediate output,"Round-tripping through a pivot language compounds errors and produces drift rather than deliberate adaptation, and any idiom that appears is an accident of the pivot rather than a choice made for the target audience.",,,,,1,"Creative adaptation with register control, multiple options and cultural rationale is generative work, so use an LLM translation flow. Custom Translator gives consistent brand terminology but one unexplained output per input.",Implement text analysis solutions
"A bank must produce an incident summary for each operational failure with four fixed sections — root cause, customer impact, remediation, regulatory notification — and every remediation step must cite the internal policy clause that mandates it. Current free-form prompting produces well-written prose that occasionally cites clause numbers which do not exist in the policy manual. What should the team implement?",multiple-choice,"Constrain the output to the four sections with a schema, ground the remediation section on retrieved policy clause text passed in the request, and run a groundedness evaluation before the summary is released","Correct. Fabricated citations are a grounding failure, so the fix is to put the actual clause text in the model's context rather than relying on recall, constrain the shape so the compliance template is guaranteed, and verify with a groundedness evaluator before release. Structure, grounding and evaluation each address a different part of the requirement.",Fine-tune the model on 500 past incident summaries so it learns the bank's clause numbering conventions,"Fine-tuning teaches format and tone, not current facts. The model would become fluent at producing plausible-looking clause numbers, and every policy revision would silently invalidate what it learned — arguably making the fabrications more convincing.",Add an instruction forbidding invented clause numbers and increase the frequency and presence penalty parameters,"Sampling penalties discourage repetition; they have no relationship to factual accuracy, and the instruction competes with the model's tendency to complete a citation pattern. Neither gives the model the clause text it would need to cite correctly.",Have a second model review each summary and delete any statement it cannot verify from its own knowledge,"A reviewer model without the policy manual is checking one set of recollections against another, so it can neither confirm a real clause nor reliably catch a fabricated one. Verification requires the source, which is what grounding supplies.",,,,,1,"Fix the section shape with a schema, ground remediation on retrieved policy clause text in the request, and gate release on a groundedness evaluation. Fine-tuning and sampling penalties address style, not factual citation.",Implement text analysis solutions
"An airline's voice agent mis-recognizes airport codes and fare-class names: 'YYZ' is transcribed as ordinary words and internal fare names are unrecognized, while general conversation transcribes well. The team holds 40 hours of recorded calls with human-verified transcripts and a maintained list of 3,000 domain terms. Which two actions should they take? (Choose two.)",multi-select,Train and deploy a custom speech model from the recorded audio plus its human transcripts so the acoustic and language patterns of these calls are learned,"Correct. Matched audio with verified transcripts is exactly the training data a custom speech model needs, and it addresses both halves of the problem: acoustic adaptation to the call channel and language adaptation to airline vocabulary. It is the durable fix for persistent domain mis-recognition.",Supply a phrase list of the domain terms with each recognition request to bias decoding towards them without any training,"Correct. A phrase list biases the recognizer towards known terms at request time with no training cycle, so it delivers improvement on airport codes and fare names immediately and continues to cover new terms added to the list between model retrainings.",Add a post-processing language model that rewrites obviously mis-heard words in the finished transcript,"Post-correction can repair some obvious errors, but the acoustic detail that would distinguish one fare name from another is already gone by the time the text exists, so the rewriter is guessing. It also adds a generative call and its latency to every turn.",Raise the recognition confidence threshold and ask the caller to repeat whenever a result falls below it,"A higher confidence threshold converts recognition errors into repeated re-prompts, which is a poor experience and does not make the second attempt any more likely to be recognized. It manages the symptom while the vocabulary gap remains.",,,,,"1,2","Train a custom speech model from the 40 hours of audio and verified transcripts, and use a phrase list of domain terms for immediate request-time biasing. Text-level post-correction and re-prompting only work around lost acoustic detail.",Implement text analysis solutions
"A support line connects Spanish-speaking callers with English-speaking agents. The prototype chains speech to text, then text translation, then text to speech, and end-to-end latency sits around four seconds per turn while recognition errors propagate into visibly wrong translations. Conversations feel stilted and agents are abandoning the feature. What should the team use?",multiple-choice,"The speech translation capability, which recognizes and translates within one streaming pipeline and emits continuous translated text and optionally synthesized speech","Correct. Speech translation collapses recognition and translation into a single streaming operation, so translated text appears while the caller is still speaking and only one hop's latency is paid. Keeping the stages joined also avoids re-interpreting an already-degraded intermediate transcript.","The same three-stage chain, with the three service calls issued in parallel to remove the serial latency","The stages are strictly sequential — translation cannot start before there is text, and synthesis cannot start before there is a translation — so they cannot be parallelized across a single utterance. This misreads a data dependency as an orchestration inefficiency.","The same chain, batching audio into ten-second windows so each stage is invoked less often","Ten-second batching adds up to ten seconds of buffering before anything is produced, making the conversational latency substantially worse. Fewer, larger calls optimize throughput at the direct expense of the interactivity being complained about.","Translation of only the agent's side, leaving the caller's Spanish transcribed but untranslated for the agent to interpret",Leaving the caller's speech untranslated abandons the requirement: the English-speaking agent cannot act on a Spanish transcript. It removes the cost by removing the feature.,,,,,1,"Use speech translation so recognition and translation happen in one streaming pipeline with continuous output. The three-stage chain is inherently serial, so it cannot be parallelized, and batching only adds buffering delay.",Implement text analysis solutions
"The agent's replies read correctly in the chat transcript but sound wrong when spoken: part numbers such as 'SKU A-1029' are pronounced as a word, dates written as 2026-04-16 are read as a run of digits, and markdown bullet characters and asterisks are read aloud. The same reply text feeds both channels today. What should the implementation do?",multiple-choice,"Produce a separate spoken rendering of each reply, strip markup from it, and mark it up with SSML using say-as for identifiers and dates before synthesis","Correct. Display text and spoken text are different artefacts with different requirements, and SSML is the deterministic control for the difference: say-as tells the synthesizer to read a value as characters, a date or digits, and stripping markdown removes symbols that only ever made sense visually. Generating the spoken form separately makes that transformation explicit and testable.",Instruct the model to write replies that are easy to speak aloud so the same text works in both channels,"Prompting for speakable phrasing improves the odds but gives no guarantee for any specific value, and it degrades the chat channel by forbidding the formatting that makes text readable. One string cannot be optimal for both channels.",Add a custom lexicon entry for every SKU so the synthesizer learns each part number's pronunciation,"Lexicons are made for a bounded vocabulary such as brand names and clinical terms; a SKU catalogue is open-ended and changes constantly, so entries would have to be generated forever. The say-as approach handles all identifiers structurally, with no per-value entry.",Reduce the global speaking rate so listeners have more time to interpret identifiers and dates,Slowing the whole voice makes every reply tedious while still mispronouncing the identifier. It reduces the speed of the error rather than correcting it.,,,,,1,"Generate a separate spoken rendering, strip display markup, and use SSML say-as for identifiers and dates. Prompting for speakable text is non-deterministic, and lexicons do not scale to an open-ended SKU catalogue.",Implement text analysis solutions
"Diagnostics on a grounding pipeline show that the passage containing the answer is present in the top 50 results for 94% of evaluation questions, but its median rank is around 20 while the agent is only given the top 5 passages. The latency budget can absorb roughly another 100 milliseconds per query. What is the right change?",multiple-choice,"Enable the semantic ranker so the top candidate set is re-scored by a ranking model, and take the top 5 from the re-ranked list","Correct. The measurements say recall is fine and ordering is the defect, which is exactly what semantic reranking fixes: a ranking model scores query and passage together over the retrieved candidates, promoting the genuinely relevant passage into the top few. The 100-millisecond budget is the right order of magnitude for that extra stage.",Increase the number of passages handed to the agent from 5 to 50 so the answer is always included,"Passing 50 passages inflates token cost per question, dilutes the prompt with 45 irrelevant passages, and exposes the model to the well-known degradation on material buried in the middle of a long context. It works around bad ordering by making the ordering irrelevant and the answer harder to find.",Re-embed the corpus with a higher-dimension embedding model to improve retrieval quality,"A different embedding model changes recall, which is already at 94% and is not the problem. It also means re-embedding the entire corpus and re-tuning the index for a metric that does not need improving.",Reduce the chunk size so more chunks fit inside the top 5 results,"Smaller chunks change what a result contains, not how results are ordered. It can even hurt, since a smaller chunk carries less context for both the ranker and the answering model.",,,,,1,"Recall is adequate and ranking is the problem, so enable the semantic ranker to re-score candidates and take the top 5 from the re-ranked list. Passing 50 passages instead trades cost and prompt dilution for the same information.",Implement information extraction solutions
"An archive of 60,000 PDFs is indexed for a grounding pipeline. Text-native PDFs behave perfectly, but roughly a third of the archive consists of scanned image-only PDFs whose indexed documents have populated metadata and completely empty content, so they never match any query. What must be added to the ingestion flow?",multiple-choice,"OCR in the skillset, with its output merged back together with any native text, so image-only pages produce searchable content","Correct. An image-only PDF contains no extractable text layer, so the content field is legitimately empty until OCR produces one. Adding OCR to the skillset and merging its output with any native text gives every page a searchable representation, which is the standard RAG ingestion pattern for mixed archives.","A higher indexer document size limit, since the scanned files are much larger than the text-native ones","Size limits produce indexer warnings about truncated or skipped documents, not documents with populated metadata and empty content. The symptom points at a missing text extraction step rather than a quota.",A conversion step that renders the scanned PDFs to PNG images and indexes the images instead,"Rendering to PNG changes the container without creating text, so the index still has nothing to match on. It reinforces the misconception that the problem is file format rather than the absence of a text layer.",A query-time step where a multimodal model reads the scanned page and answers from it directly,"A query-time reader can only be applied to a document the retriever surfaced, and these documents can never be surfaced because they have no indexed content. The gap is in ingestion, and no query-side capability closes it.",,,,,1,"Add OCR to the enrichment skillset and merge its output with native text so image-only PDFs gain searchable content. Empty content with populated metadata is the signature of a missing text-extraction step, not a size limit.",Implement information extraction solutions
"A grounded intranet assistant has two live incidents. Employees are receiving answers citing documents from restricted HR sites they cannot open, and edits made in SharePoint take up to a week to appear in answers even though the business expects same-day freshness. Which two changes address these incidents? (Choose two.)",multi-select,Index each document's access-control identifiers into a filterable field and apply a security-trimming filter built from the caller's group memberships at query time,"Correct. Security trimming is the standard pattern: store the permitted principal identifiers on each document and apply a filter derived from the authenticated caller's groups so unauthorized documents are never retrieved. Because the filter runs inside the query, restricted content cannot reach the model at all.","Run the indexer on a schedule with change and deletion detection so additions, edits and removals propagate within the freshness target","Correct. Scheduled indexer runs with change detection are how a source-of-truth system stays reflected in the index, and deletion detection matters just as much — without it, a retracted policy keeps being cited long after it was removed.",Instruct the agent in its system prompt to refuse to cite any document the user is not entitled to see,"A prompt instruction is not an authorization boundary. The restricted content has already been retrieved into the model's context, so it can leak through paraphrase, and a compliant refusal still means the data crossed a boundary it should never have crossed.",Drop and rebuild the entire index from scratch every night so both problems are resolved by a clean slate,"Nightly full rebuilds are expensive at corpus scale, leave a rebuild window with degraded or absent results, and still do not enforce permissions — every restricted document is faithfully re-indexed. It also misses same-day freshness by design.",,,,,"1,2","Apply security trimming with indexed access-control identifiers filtered by the caller's groups, and run the indexer on a schedule with change and deletion detection. Prompt-level refusals are not an authorization boundary.",Implement information extraction solutions
"A freight company processes its own proprietary dock receipt form, which no prebuilt model covers. It needs 14 specific fields including a flag for whether the driver signature block is filled and a table of container numbers with seal numbers. The company has 250 historical examples and staff who can label them. What should be built?",multiple-choice,"A custom extraction model with a declared field schema for the 14 fields, trained from labelled samples of the historical forms","Correct. A proprietary form with a stable layout, a fixed field list including a table and a presence flag, plus labelled examples available, is the textbook custom extraction case. One schema and one trained model cover all 14 fields, and the schema doubles as the contract for downstream systems.",The general document model with the 14 field names supplied in the prompt so it knows what to look for,"The general document model returns text, layout and key-value pairs, not a company's declared field schema, so mapping its output onto 14 named fields becomes brittle application logic — especially for a signature-presence flag and a nested container table.","The prebuilt invoice model, mapping its closest output fields onto the 14 dock receipt fields",Invoice fields do not correspond to dock receipt semantics: container and seal numbers are not line items and a signature flag has no invoice analogue. Forcing an unrelated prebuilt schema onto the form yields values that are wrong in ways nobody can predict.,Fourteen separate single-field extraction models so each field can be tuned and deployed independently,"Fourteen models means fourteen labelling exercises, deployments and inference calls per document, with no shared understanding of the form's layout. Field extraction benefits from seeing the whole document once, in one schema.",,,,,1,"Build one custom extraction model with a declared schema for the 14 fields, trained on labelled historical dock receipts. Prebuilt invoice schemas do not map onto the form, and per-field models multiply cost and labelling with no shared layout understanding.",Implement information extraction solutions
"An accounts payable team wants straight-through processing, but auditors insist that any extracted value the system was unsure about is checked by a human before posting. Today all 20,000 monthly invoices are reviewed in full, and the review queue is three days behind. Extraction returns per-field confidence scores. How should the workflow use them?",multiple-choice,"Post automatically when every critical field clears a threshold tuned per field, and route only the below-threshold fields to review with their location on the page highlighted","Correct. Per-field thresholds match the auditors' requirement exactly, because confidence distributions differ by field — a printed total scores differently from a handwritten reference — and business risk differs too. Routing only the uncertain fields rather than whole invoices, with the page region highlighted, is what actually clears the backlog.","Review a random 10% sample of invoices and post the rest automatically, reporting the sampled error rate to auditors","Random sampling measures an error rate but does not catch the specific uncertain values auditors asked about, so 90% of low-confidence extractions post unreviewed. It answers a quality-assurance question rather than the control requirement.",Apply one global confidence threshold of 0.95 across all fields and send any invoice with a field below it for full review,"A single global threshold is simultaneously too strict for fields that normally score lower and too lax for fields where a small error is costly, and escalating the whole invoice for one weak field keeps most of the current review burden.",Ask a language model to state how confident it is in each extracted value and review anything it describes as uncertain,"Self-reported confidence in prose is unreliable and uncalibrated, and it discards the model's actual numeric confidence scores, which are the auditable signal already available.",,,,,1,"Use per-field confidence thresholds to auto-post confident invoices and route only the uncertain fields to review with their page location highlighted. Random sampling misses the required control, and one global threshold ignores per-field confidence distributions.",Implement information extraction solutions
"A claims team must decide whether a submitted repair invoice is consistent with the customer's policy schedule and the adjuster's report — three separate documents — while also checking labour charges against a reference table of approved hourly rates. Single-document analyzers already extract each document accurately, but nothing reconciles them and adjusters do the comparison by hand. What should be implemented?",multiple-choice,"A pro-mode analyzer given the three documents together with the approved rate table as reference material, so it reasons across the inputs and returns a grounded consistency finding","Correct. Pro mode is the pipeline built for multi-document reasoning with reference data: all three documents plus the approved rate table are inputs, the analyzer performs the multi-step comparison, and the finding is grounded in the supplied content rather than asserted. That is exactly the reconciliation adjusters are performing manually.",A single-document analyzer run over the three documents concatenated into one merged PDF,"Concatenation hides which document each value came from, so a finding cannot be traced back to the invoice or the schedule, and the approved rate table still has no place in the pipeline as reference material. Merging files is not the same as reasoning across them.",Three single-document analyzers whose extracted fields are compared by rules in application code,"Extract-then-compare in code is the honest fallback and is not absurd, but every tolerance, unit variant and partial-coverage rule becomes bespoke logic that must be maintained as policies change. It also produces a boolean without an explanation an adjuster can review.",A generative model fine-tuned on past reconciled claims so it learns to spot inconsistencies,"Fine-tuning teaches patterns from past cases but has no access to this claim's documents or to the current rate table, so it cannot check a specific labour rate. It also becomes stale the moment approved rates are updated.",,,,,1,"Use a pro-mode analyzer with all three documents and the approved rate table as reference material so it reasons across inputs and returns a grounded finding. Concatenation loses provenance, and rule-based comparison in code cannot keep up with changing policy.",Implement information extraction solutions
