Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"Sofia, a program director at an environmental nonprofit, is coaching her small team on when to reach for each Claude feature. Which two of the following uses show the feature matched correctly to the task? (Choose two.)",multi-select,Using research mode to build a sourced overview of newly proposed state legislation affecting nonprofit land trusts,"Correct. A sourced overview of new and evolving legislation is a currency-sensitive, multi-source investigation — the task profile research mode is built for, gathering and synthesizing current external information rather than relying on training knowledge alone.",Using a plain chat to quickly reword two sentences of a donor email into a warmer tone,"Correct. A two-sentence rewording is a fast, self-contained one-off. Plain chat handles it instantly with zero setup; wrapping it in a Project or a deeper feature would add overhead without adding anything the task needs.",Storing the team's standing style instructions inside an artifact so they automatically apply to future conversations,"Artifacts hold output content — documents, drafts, deliverables — and nothing placed in one is automatically applied to future conversations. Standing style rules that should shape every chat belong in Project instructions, which is the feature built to persist them.",Using research mode to retrieve what Claude said in a conversation a teammate had with it last month,Research mode investigates external information sources; it has no ability to look inside another person's past conversations. Recovering that context requires the teammate to share the material directly — no feature retrieves someone else's chat history.,,,,,"1,2","Features map to task shape: research mode investigates current external questions, plain chat handles quick one-offs, and persistent rules live in Project instructions rather than artifacts.",Product and Model Selection
"Ethan, a category manager at a sporting-goods retailer, is preparing the annual category strategy — weighing supplier shifts, margin trends, and store-format tradeoffs across several documents. A teammate suggests running it on Haiku 'because it is the quickest.' What should Ethan understand about that suggestion?",multiple-choice,Haiku's strengths are speed and economy on straightforward tasks; a dense multi-document strategy analysis is the kind of complex reasoning work the lighter tier is not designed to carry,"Correct. Differentiating the tiers means knowing what each trades away: Haiku gives up reasoning depth in exchange for speed and low cost, which is ideal for simple high-volume work but a mismatch for a consequential analysis that must weigh tradeoffs across multiple documents.","The suggestion is sound, because response speed is the main practical difference between the model types",Speed is the visible difference but not the only one — the tiers differ in reasoning capability. Treating them as equivalent except for latency is precisely the misunderstanding that routes genuinely hard analytical work onto a tier built for simple tasks.,The suggestion is sound as long as Ethan splits the strategy into several Haiku chats so each stays quick,"Splitting the work changes the packaging, not the difficulty: each piece still demands the cross-document, tradeoff-weighing reasoning that defines the task. Decomposition is a prompting technique, not a substitute for selecting a tier with adequate depth.","Haiku cannot read uploaded documents at all, which is the real reason the suggestion fails","This invents a limitation: Haiku is a fully capable model that handles documents and instructions. The genuine issue is reasoning depth on complex strategy work, and rejecting the suggestion for a fabricated reason leaves the teammate's real misconception uncorrected.",,,,,1,"Speed tiers trade away depth: Haiku is built for fast, economical handling of straightforward work, so dense multi-document strategy analysis belongs on a more capable tier.",Product and Model Selection
"Mei, an office manager at a landscaping company, is sorting this week's Claude tasks by model tier. Which item on her list is the clearest fit for Haiku, the fast and economical tier?",multiple-choice,"Reformatting several hundred short crew meeting notes into the company's standard template, one note at a time","Correct. High volume, one simple and repetitive transformation per item, a clear template defining success, and no deep reasoning required — this is the exact profile the fast, economical tier is built for, where its speed and low cost compound across hundreds of items.",Synthesizing three partially conflicting soil-study reports into a single recommendation for a major client,"Reconciling partially conflicting technical reports into one recommendation is multi-document reasoning with real consequence — the defining profile of the most capable tier, not the light one. Choosing Haiku here trades away the depth the task actually turns on.","Drafting a sensitive message to staff about upcoming schedule reductions, where tone and nuance carry real risk","A message where tone, nuance, and staff morale carry real risk is low-volume and judgment-heavy: quality dominates, cost is irrelevant at one message. Nothing about this task rewards the light tier's speed-and-economy tradeoff.","Building a multi-year expansion analysis that weighs equipment costs, hiring, and seasonal demand tradeoffs","A multi-year analysis weighing interacting cost, hiring, and demand factors is sustained complex reasoning — the opposite end of the spectrum from formulaic high-volume work. This is capability-tier territory, not a fit for the economical model.",,,,,1,"High-volume formulaic work is the light tier's profile: hundreds of simple template transformations reward speed and economy, while synthesis, nuance, and strategy call for heavier tiers.",Product and Model Selection
"Jonas, a customer-experience coordinator at a telecom provider, classifies thousands of app-store reviews daily with a fast, economical model, and spot checks confirm it is accurate on routine reviews. But on a small flagged subset — ambiguous complaints suggesting churn risk — its summaries are consistently shallow. What is the best-aligned adjustment?",multiple-choice,Keep the bulk classification on the fast model and route only the flagged churn-risk subset to a more capable tier for deeper treatment,"Correct. Alignment can operate at the level of task segments, not just whole workflows: the routine bulk stays on the tier whose measured quality is sufficient, while the small subset that genuinely needs deeper reasoning pays for it. Each segment gets the cheapest tier that meets its bar.","Move the entire daily volume to the most capable model, since the shallow subset proves the fast model cannot be trusted anywhere","The evidence says the fast model succeeds on routine reviews — the failure is confined to a known, small subset. Upgrading thousands of daily items to fix a sliver multiplies cost and latency across the whole volume for quality gains only the flagged fraction needs.",Keep everything on the fast model and accept the shallow churn-risk summaries as the unavoidable price of an economical workflow,"The churn-risk subset is precisely where quality has business consequence, and a targeted fix exists at trivial marginal cost. Accepting known-poor output on the highest-stakes slice inverts the alignment logic: it economizes exactly where quality matters most.",Re-run each flagged review through the fast model several times with the same prompt until one attempt produces a deeper summary,"Repeating the same prompt on the same tier does not add the reasoning depth the ambiguous reviews demand — it burns time hoping for variance. The shortfall is a capability mismatch on that subset, which routing to a deeper tier addresses directly.",,,,,1,"Route by segment: keep the routine bulk on the economical tier that measurably handles it, and escalate only the high-stakes subset that genuinely needs deeper reasoning.",Product and Model Selection
"Marco, operations director at a catering company, reviews his team's Claude usage and finds every task — reformatting menus, drafting booking confirmations, and occasional contract analyses — runs on the most capable model. Staff complain about slow responses, and usage costs are drawing finance's attention. What should Marco do?",multiple-choice,"Set team guidance matching tiers to task types — routine reformatting and confirmations on faster, economical models, with the top tier reserved for genuinely complex work like contract analysis","Correct. The portfolio is misaligned in one direction: routine, formulaic work is paying top-tier cost and latency it does not need, while a small set of complex tasks genuinely warrants the capable tier. Matching tiers to task types fixes speed and cost while preserving quality where it counts.","Switch the whole team to the fastest, cheapest model across the board, since the cost concern is what leadership is actually watching","Overcorrecting to the lightest tier everywhere swaps one blanket misalignment for another: contract analysis is exactly the complex, consequential work that justifies the capable tier. Cost is one requirement among three, not the whole decision.","Keep everything on the most capable model, since selecting the best available model can never be the wrong operational decision","The complaints and the cost scrutiny are direct evidence that 'best model always' is wrong operationally: routine tasks are paying latency and cost for reasoning depth they never use. Maximum capability is a tool for hard tasks, not a universal default.","Rotate the default model each week so that costs, speed, and quality all average out across the month automatically",Rotating defaults decouples the model from the task entirely — complex analyses land on light-model weeks and menu reformatting lands on expensive weeks. Averaging is not aligning; every task should get the tier its own requirements call for.,,,,,1,"Fix blanket defaults by mapping tiers to task types: route routine work to fast, economical models and reserve the most capable tier for the genuinely complex tasks that need it.",Product and Model Selection
"Henrik, a program coordinator at a museum, has one long-running chat where he has planned an entire exhibition — layouts, loan agreements, vendor discussions. He now needs a distinct new piece of work: drafting sponsorship request letters for the same exhibition. Where should he do it?",multiple-choice,"In a fresh chat, bringing over only the brief background the letters actually need — the exhibition summary and sponsor-relevant facts — rather than the whole planning history","Correct. The letters need a small, specific slice of context, not months of layout and vendor discussion. Starting fresh with just the relevant background keeps the conversation focused, conserves the context window, and avoids planning details bleeding into sponsor-facing prose.","In the existing planning chat, since staying where all the exhibition context lives guarantees the letters will be well informed","More context is not automatically better context: the long thread is dominated by material irrelevant to sponsorship letters, which consumes the window and can pull drafts toward internal planning detail. Relevance, not volume, is what informs good output.","In a new chat after pasting the complete text of the planning conversation into it, so absolutely nothing from the history is lost",Pasting the entire history recreates the overload problem inside the new chat on day one. The management skill is selection — carrying forward the distilled facts the new task needs — not wholesale transplantation of everything ever discussed.,"In the existing chat, after instructing Claude to disregard everything discussed above before starting on the letters","An instruction to disregard prior content does not remove it from the conversation's context; the accumulated material still occupies the window and still influences attention. A genuinely clean start requires a new conversation, not a request to pretend.",,,,,1,Carry forward the slice the new task needs: a fresh chat seeded with brief relevant background beats both continuing an overloaded thread and transplanting its entire history.,Product and Model Selection
"Olivia, an innovation lead at a cruise line, has collected twenty candidate Claude use-case ideas from staff, ranging from drafting shore-excursion descriptions to summarizing guest feedback. Leadership wants a recommendation on where to start. How should she use Claude at this stage?",multiple-choice,"Describe the candidate use cases to Claude and ask it to help organize and assess them against criteria like frequency, effort saved, error risk, and data sensitivity — then review the ranking with the teams involved","Correct. Analyzing use cases means evaluating them systematically: Claude can structure the portfolio against explicit criteria — how often the task occurs, what errors would cost, what data it touches — producing a reasoned shortlist that the people who own each process then sanity-check.",Pick the idea a senior executive mentioned in the kickoff meeting and use Claude to write the launch announcement for it,"Executive enthusiasm is one input, not an analysis. Skipping straight to announcing a favorite bypasses the comparative evaluation the twenty ideas need, and risks launching a low-value or high-risk use case simply because it had a sponsor.",Pilot all twenty ideas simultaneously so the strongest use cases reveal themselves through natural competition,"Twenty simultaneous pilots spread attention, support, and review capacity so thin that none gets a fair test — and the riskier ideas run unexamined. Prioritization exists precisely because organizations cannot vet everything at once.","Paste the list into Claude and commit to whichever single idea it names as the winner, since an unbiased tool makes the fairest call","Claude can structure and accelerate the assessment, but it lacks the organizational knowledge — team capacity, political realities, data constraints — that determines what should launch first. Delegating the final call to the tool removes the human judgment the decision requires.",,,,,1,"Prioritize use cases with explicit criteria: have Claude structure the assessment across frequency, effort, risk, and data sensitivity, then validate the ranking with the process owners.",Workflow Integration and Solution Design
"Tunde, practice manager for a group of veterinary clinics, is assessing a staff suggestion: have Claude answer clients' phone questions about same-day appointment availability. Analyzing the use case, he realizes availability lives in the clinics' scheduling system, which Claude has no connection to. What is the right conclusion?",multiple-choice,"The use case as proposed is not feasible with the inputs Claude can access, so he should rescope it to what works with available information — such as drafting responses to common non-scheduling questions — and note the integration need for future escalation","Correct. Analyzing a use case includes checking whether the inputs it depends on are actually available to the tool. When they are not, the sound conclusion is to rescope to what current access supports and record the integration requirement for technical escalation — not to force or abandon the idea.","Proceed anyway, since Claude can reasonably infer likely appointment availability from general knowledge of veterinary clinic scheduling patterns",Claude cannot infer a specific clinic's real-time openings from general patterns; any availability it stated would be a confident guess. Telling clients invented appointment slots is a hallucination with direct operational and trust consequences.,"Reject AI assistance for the clinics entirely, since this first suggestion revealed a data-access limitation","One infeasible proposal does not condemn the whole space — plenty of clinic tasks, like drafting client communications or summarizing intake notes, need only information staff can provide. Treating a single scoping failure as a verdict on AI forfeits the viable use cases.",Ask reception staff to read the day's full schedule aloud to Claude each morning so it can answer availability questions for the rest of the day,"A schedule read aloud at opening is stale within the hour as bookings and cancellations flow in, so afternoon answers would be confidently wrong. Feeding a live system's state through manual morning updates mistakes a data-freshness problem for a one-time input problem.",,,,,1,"Check input availability before committing: a use case that depends on live system data Claude cannot reach should be rescoped to available information, with the integration flagged for escalation.",Workflow Integration and Solution Design
"Claire, an events manager at a conference-organizing company, must plan a two-day industry summit: venue milestones, speaker logistics, catering, and marketing deadlines. She wants Claude's help producing the project plan. What is the most effective approach?",multiple-choice,"Give Claude the event's fixed facts — dates, venue constraints, budget bounds, and known commitments — and ask for a draft plan with milestones, dependencies, and risks, then pressure-test the details against vendor and venue realities before adopting it","Correct. Planning with Claude works when the model gets the real constraints: fixed dates, budget, venue rules, existing commitments. It then drafts structure — milestones, dependencies, risk flags — fast, and the human verifies the operational specifics no model can know, like actual vendor lead times.","Ask Claude to 'plan a two-day conference' and adopt its output directly, since event planning follows universal patterns the model already knows","A generic prompt yields a generic plan: template milestones detached from this summit's dates, venue, and budget. Adopting it directly means the plan's specifics are decorative, and every real constraint gets discovered as a surprise later.","Ask Claude for a plan and accept the specific vendor lead times it states, since checking each one would erase the time savings of using the tool","Vendor lead times are facts about specific businesses that Claude cannot know — stated numbers would be plausible inventions. Verifying the load-bearing details is not overhead that erases the value; drafting speed is the saving, verification is the safety.","Build the plan entirely by hand first, then paste it into Claude and ask only for a nicer visual layout of the schedule","Hand-building the whole plan first forfeits Claude's main planning contribution — rapidly generating structure, surfacing forgotten dependencies, and stress-testing sequencing. Reducing the tool to formatting uses it where it adds least.",,,,,1,"Feed real constraints in and verify specifics out: Claude turns dates, budget, and commitments into a structured draft plan, and humans confirm the vendor-level facts before it becomes the plan.",Workflow Integration and Solution Design
"Ines, sustainability coordinator at a food manufacturer, assembles a monthly sustainability report from five site managers' updates, which arrive in wildly different formats and levels of detail — making consolidation slow and inconsistent. How can she best leverage Claude to optimize this process?",multiple-choice,"Work with Claude to design a standardized update template for the site managers, then have Claude draft each month's consolidated report from the structured updates for her review","Correct. Real optimization often starts upstream: a standard template fixes the root cause — chaotic inputs — and structured updates then make the consolidation step fast and reliable for Claude to draft. The process improves end to end, not just at the final formatting pass.",Leave the inputs as they are and simply ask Claude each month to 'make the combined report better' after she has manually assembled it,"Polishing the output leaves the actual bottleneck untouched: she still manually wrestles five incompatible formats together every month. 'Make it better' applied after the painful step is cosmetic assistance, not process optimization.","Have Claude generate plausible content for any site whose update arrives late, so the report is never delayed by missing inputs","Generating content for a silent site fabricates operational data — invented waste figures or energy numbers in an official report. A late input is a process problem to manage with the manager involved, never a gap for the model to fill with plausible fiction.","Ask each site manager to write their section with Claude independently, with no shared format, so every site keeps its own reporting style","Five independent Claude-assisted styles reproduce today's inconsistency with new tooling. The consolidation pain comes from the absence of a shared structure, and individual usage without standardization does nothing to remove it.",,,,,1,"Optimize the inputs, not just the final step: a Claude-designed standard template fixes the chaotic-updates root cause, and structured inputs make the monthly consolidation fast and reliable.",Workflow Integration and Solution Design
"Kwame, membership coordinator at a gym chain, has built a Claude Project to answer front-desk staff questions about membership policies, loaded with the policy handbook. Before rolling it out to forty locations, what development step should he take?",multiple-choice,"Test the Project against a set of real questions staff have actually asked, compare its answers with the known correct policy answers, and refine the instructions and knowledge until the error pattern is acceptable","Correct. Developing a solution includes validating it against reality before it faces users: real historical questions, answers checked against known-correct policy, and iterative refinement of instructions and knowledge based on the observed failures. Testing with real cases is the core pre-rollout discipline.","Roll it out to all forty locations at once, since the policy handbook is loaded and the Project therefore cannot answer incorrectly","Loaded knowledge does not guarantee correct answers — questions can be ambiguous, policies can conflict, and the Project may misread edge cases. Skipping validation sends whatever failure modes exist straight to forty locations simultaneously.","Ask Claude within the Project whether it feels ready for deployment, and proceed if it responds affirmatively","A model's self-assessment of readiness is not evidence; it will generate a plausible, agreeable response either way. Readiness is established by comparing outputs against known correct answers, not by asking the system to grade itself.","Rewrite the policy handbook from scratch before any testing, since testing is only meaningful once documentation is perfect",Testing against the current handbook is exactly how Kwame discovers which parts of the documentation cause wrong answers — the test results should drive any rewriting. Demanding perfect documentation before any testing inverts the develop-test-refine loop.,,,,,1,"Test against real cases before rollout: run actual staff questions through the Project, compare with known-correct policy answers, and refine until the error pattern is acceptable.",Workflow Integration and Solution Design
"Hana, a communications specialist at an energy utility, asked Claude for two alternative structures for the utility's storm-outage customer notifications — one status-first, one action-first. Both look plausible. How should she decide between the designs?",multiple-choice,"Evaluate both against the documented requirements — what customers must learn first, regulatory wording obligations, and channel length limits — and involve the customer-care team that fields the follow-up calls","Correct. Generating alternatives is Claude's contribution; choosing between them is an evaluation against the requirements the design must serve — customer information priorities, regulatory language, channel constraints — validated by the team that sees the consequences in follow-up calls.","Choose the version she personally finds more elegant, since design decisions ultimately come down to professional taste",Personal elegance is not a requirement anyone documented: outage notifications succeed by getting the right information to stressed customers within regulatory and channel constraints. Taste-based selection abandons the criteria the design exists to meet.,"Ask Claude which of its two designs is better and adopt its choice, since it produced both and knows them best","Asking the generator to judge its own alternatives produces a fluent rationalization, not an evaluation grounded in this utility's requirements and customers. The decision inputs — regulations, call-center experience, customer priorities — live with humans, not the model.","Send both versions to customers in alternating storms indefinitely, so no decision between the designs ever has to be made","Permanently alternating structures means customers never learn what to expect from outage messages, and inconsistency in regulated communications is itself a risk. Deferring the decision forever is not a design strategy; comparison against criteria is.",,,,,1,"Alternatives come from Claude, selection from requirements: compare both structures against documented customer, regulatory, and channel criteria with the team that handles the fallout.",Workflow Integration and Solution Design
"Margot, managing editor at a magazine publisher, wants to integrate Claude into the nine-step freelance-pitch review workflow. Several steps — a printed log sheet, a physical routing folder, a duplicate summary typed for a retired archive system — exist only because of constraints from the print era. What should her integration approach be?",multiple-choice,"First re-examine which steps still serve a purpose, redesign the workflow around its actual goals, and then integrate Claude into the steps that remain — rather than accelerating obsolete steps","Correct. Integration includes the option to redesign, not merely augment: steps that exist only because of vanished constraints should be removed, not accelerated. Rebuilding around the workflow's real goals first means Claude's effort lands on work that still deserves to exist.","Apply Claude to speed up each of the nine steps exactly as they are, since faithfully preserving the existing process is the safest form of integration",Faithfully automating a process locks in its fossils — Claude would be speeding up a printed log and a feed to a retired system. Making obsolete steps faster is the classic integration mistake of paving the old path instead of asking where the path should go.,"Have Claude generate the duplicate archive summaries faster, since that step is the most obviously tedious one to staff","The duplicate summaries feed a system that no longer exists; the correct treatment of that step is deletion, not acceleration. Optimizing the most tedious step feels productive precisely when the step itself is the waste.","Discard the entire review workflow and let Claude judge pitches without any defined process, since structure is what slows the team down","The opposite extreme: pitch review encodes editorial judgment, accountability, and fairness that a structureless model-decides arrangement abandons. Redesign means rebuilding the process around its goals, not dissolving the process into unreviewed AI decisions.",,,,,1,"Redesign before you accelerate: remove the print-era steps that no longer serve a purpose, then integrate Claude into the workflow that remains — never speed up work that shouldn't exist.",Workflow Integration and Solution Design
"Lucas, an administrator at a primary school, is integrating Claude into the weekly parent-newsletter workflow, which currently ends with the principal's review and sign-off before anything is sent. Which two integration choices are appropriate? (Choose two.)",multi-select,Place Claude at the drafting stage — turning the week's raw updates into a newsletter draft — while keeping the principal's review and sign-off exactly where it is,"Correct. The drafting step is where the manual effort lives, and the sign-off is the safeguard for parent-facing content. Inserting Claude upstream of an intact review step captures the time savings while accountability for what families receive stays with the principal.","Run the Claude-assisted workflow in parallel with the existing manual process for a few weeks, comparing outputs before switching over","Correct. A parallel run is a low-risk integration pattern: the school compares Claude-assisted drafts against the manual process on real weekly content, learning failure modes while the proven workflow still produces the actual newsletter.","Send Claude's newsletter directly to parents without the principal's review, since removing the sign-off step is where the real time savings are","Parent communications are external, trust-sensitive content — exactly where removing review is most dangerous. The sign-off catches errors before they reach families; cutting it converts drafting mistakes directly into public ones for marginal time savings.","Overhaul every school communication channel — newsletters, report comments, and emergency notices — in the same rollout to leverage the momentum","Bundling every channel — including emergency notices — into one rollout multiplies risk exactly when the school understands the tool least. Integration succeeds step by step; momentum is a reason to sequence the next workflow, not to change everything at once.",,,,,"1,2","Insert Claude upstream of an intact review and pilot in parallel: draft with the tool, keep the principal's sign-off, and compare against the manual process before switching over.",Workflow Integration and Solution Design
"Nora, a library director, is introducing Claude to help her staff draft program announcements and summarize community feedback. Several long-tenured librarians are anxious that the tool is a first step toward eliminating their roles. How should Nora communicate about the initiative?",multiple-choice,"Name the specific tasks Claude will assist with, be explicit that judgment, community knowledge, and final review remain with staff, and invite the team to help decide where the tool is and is not used","Correct. Credible communication to worried staff is concrete and participatory: exactly which tasks the tool drafts, exactly what stays human — judgment, community knowledge, review — and a genuine role for the team in shaping usage. Specificity plus involvement addresses fear better than reassurance.","Avoid discussing the staffing question at all, since raising it will only legitimize and amplify the anxiety","Silence does not neutralize a fear staff already share aloud; it cedes the narrative to speculation and signals the concern is unspeakable. The anxiety is the communication task, not a topic to route around.","Promise that nothing about anyone's job will ever change in any way as a result of the tool, to settle the issue immediately","A promise of zero change is neither honest nor believable — the tool exists to change how drafting work gets done. Staff sense overpromising, and when routine tasks visibly shift, the broken absolute costs Nora the credibility the initiative depends on.",Tell the team that the decision has been made at her level and their role is to adopt the tool rather than debate it,Command framing confirms the fear's premise: decisions about their work happening without them. It converts anxious staff into resistant ones and discards the librarians' knowledge of which tasks are safe to delegate — input the integration actually needs.,,,,,1,"Answer job fears with specifics and participation: name the assisted tasks, state plainly what stays human, and let staff help draw the boundaries rather than avoiding or overriding the concern.",Workflow Integration and Solution Design
"Tessa, operations director at a sports-club franchise, is writing the expectations section of a one-page brief for franchise owners ahead of a Claude rollout for member communications and schedule announcements. Which two statements belong in the brief because they set accurate expectations? (Choose two.)",multi-select,"""Claude speeds up drafting and summarizing considerably, but outputs need staff review before anything goes to members""","Correct. This is the honest value-plus-limitation pairing: real, describable speed gains on drafting and summarizing, tied to the standing safeguard that member-facing content passes staff review. It promises what the tool delivers and nothing more.","""Some requests, like connecting Claude directly to our club-management software, are technical work we would escalate to specialists rather than attempt ourselves""","Correct. Setting scope expectations is part of limitation communication: system integrations are technical work beyond built-in features, and telling owners upfront that such requests get escalated to specialists prevents both improvised connections and inflated assumptions.","""Claude automatically verifies its statements against each club's live schedule database before responding""",Claude has no live connection to club schedule databases and does not automatically verify claims against operational systems. This statement plants exactly the false reliability belief that leads owners to send unchecked schedule announcements to members.,"""Once a Project is configured with our templates, its outputs no longer require review before sending""","Configuration improves consistency but does not eliminate errors — a Project can still produce a wrong date or misstate a policy in a fluent, on-template draft. Promising review-free operation removes the safeguard on precisely the content members act on.",,,,,"1,2","Promise the real gains, keep the review, and state the scope: accurate briefs pair drafting speed-ups with mandatory staff review and name the technical requests that get escalated.",Workflow Integration and Solution Design
"Ingrid, office manager at an architecture firm, built one Claude Project that the team uses for three unrelated workflows: RFP responses, meeting minutes, and social-media posts. The instructions have grown into a tangle of rules for all three, and outputs increasingly apply the wrong conventions to the wrong task. What should she do?",multiple-choice,Expand the single Project's instructions with more detail about which rules apply to which type of task,"Tempting because more routing detail feels like more control, but it grows the tangle: every chat still carries three workflows' worth of competing rules, and each addition raises the odds of another cross-application. The structure, not the wording, is the problem.",Ask teammates to declare at the top of each chat which of the three workflows they are working on,"Tempting because a declared context can help within a chat, but it depends on every teammate remembering a manual step and still leaves all three rule sets active in every conversation. It patches the symptom while the mixed configuration keeps generating conflicts.","Create a separate Project for each workflow, each with focused instructions and only the knowledge that workflow needs","Correct. A Project works best when it is scoped to one purpose: RFPs, minutes, and social posts each get their own instructions and knowledge, so no chat carries rules meant for a different task. Splitting by workflow removes the conflicts at the source.","Remove the instructions entirely and rely on the uploaded knowledge, since documents conflict less than rules do","Tempting because deleting the conflicting rules ends the contradictions, but it also discards the behavioral guidance each workflow genuinely needs — documents cannot tell Claude what tone, structure, or conventions to apply. This trades one failure mode for another.",,,,,3,"Scope each Project to one workflow: separate Projects give RFPs, minutes, and social posts their own focused instructions and knowledge, eliminating the cross-applied conventions a shared configuration keeps producing.",Configuration and Knowledge Management
"Owen, training coordinator at a national veterinary-clinic chain, is building his first shared Project to help clinic managers draft onboarding plans and training checklists. Which two setup practices will most improve the Project's quality before he opens it to managers? (Choose two.)",multi-select,"Write project instructions that define Claude's role, the audience, and the output standards managers expect","Correct. Instructions are where the Project's behavior is defined: who the outputs are for, what role Claude plays, and what a good deliverable looks like. Without them, every manager gets generic responses shaped only by whatever they happen to type.",Upload the company's entire shared drive as knowledge so no conceivable question falls outside the Project,"Tempting because total coverage sounds thorough, but an entire shared drive buries the relevant training documents under payroll files, old policies, and clutter — degrading answer quality and making provenance impossible to reason about. Knowledge should be selected, not mirrored.",Try the Project on a handful of representative real tasks and refine the setup before rolling it out,"Correct. Piloting on representative tasks is how configuration problems surface while they are still cheap to fix: gaps in the instructions, missing documents, and formatting misses all show up before dozens of managers depend on the Project.","Leave the instructions empty, since well-chosen knowledge documents make behavioral guidance redundant","Tempting because good documents do carry a lot, but knowledge tells Claude what the facts are, not how to behave — tone, structure, and audience still need stating. Skipping instructions leaves the most controllable quality lever unused.",,,,,"1,3","Define behavior in instructions and pilot before rollout: role, audience, and output standards make responses consistent, and a trial on representative tasks catches setup gaps before the whole team depends on the Project.",Configuration and Knowledge Management
"Lucia, quality manager at a food-processing plant, discovers her team's Project contains both the 2024 and 2026 versions of the sanitation manual, uploaded by different people. Staff report that Claude's answers about hold times and cleaning agents contradict each other from one chat to the next. What is the best fix?",multiple-choice,Add an instruction telling Claude to prefer the newer document whenever the two manuals disagree,"Tempting because a preference rule sounds like a tidy patch, but it leaves a known-obsolete safety document in the knowledge base and bets compliance-relevant answers on the rule being applied perfectly every time. The obsolete source should not be in scope at all.",Remove the superseded 2024 manual so the current version is the single source of truth in the Project,"Correct. Managing uploaded knowledge means removing superseded material, not layering rules on top of it. With only the current manual present, every chat grounds on the same authoritative version and the contradictions disappear at the source.","Keep both versions uploaded, since more context generally improves the quality of Claude's answers","Tempting because extra context often helps, but two versions of the same manual are not complementary context — they are direct contradictions on hold times and chemicals. Conflicting duplicates degrade answers; they never enrich them.",Tell staff to ask Claude which manual it used each time and discard answers drawn from the old one,"Tempting because provenance-checking is a good habit, but making every staff member interrogate and filter answers shifts a configuration failure onto users indefinitely. A knowledge base that requires manual answer-discarding is simply misconfigured.",,,,,2,"Remove superseded documents instead of ruling around them: deleting the 2024 manual leaves one authoritative source, which ends the contradictory answers without depending on preference rules or user vigilance.",Configuration and Knowledge Management
"Adele, communications officer at a symphony orchestra, stocked her media-inquiries Project with the finalized season program and the published press kit — documents that will not change until next season. A new colleague insists that static uploads are always bad practice and everything must become a live Google Drive connection. How should Adele respond?",multiple-choice,"Agree and convert every document to a connector, since uploaded files inevitably go stale within weeks","Tempting because connectors do solve staleness, but staleness is a property of changing documents — a finalized season program is stable until next season by definition. Converting stable files adds a live dependency with no freshness benefit in return.",Remove the documents from the Project and paste excerpts into individual chats to avoid the debate,"Tempting as a way to sidestep the disagreement, but it abandons the Project's core value: standing reference material available to every chat. Per-chat pasting reintroduces the repeated setup and inconsistency the Project was built to eliminate.","Keep the static uploads for these finalized documents, reserving connectors for sources that actually change","Correct. The mechanism should match the document's change rate: finalized, published materials are exactly what static uploads suit, while connectors earn their keep on sources that are revised often. A blanket 'always connect' rule ignores the actual decision criterion.",Set up both a connector and a static upload for each document so the Project is covered either way,"Tempting because redundancy sounds robust, but duplicating every document creates two copies that can diverge and doubles the maintenance surface for zero benefit. Redundant knowledge sources are a hygiene problem, not a safeguard.",,,,,3,"Match the mechanism to the document's change rate in both directions: a finalized season program belongs as a static upload, and reflexively converting stable files to connectors adds dependency without freshness.",Configuration and Knowledge Management
"Henrik, research assistant at a policy think tank, added the line 'Never make factual errors — be 100% accurate at all times' to his Project's instructions. He now proposes dropping the team's citation-verification step, reasoning that accuracy is guaranteed by the instruction. What should the team understand about system-level instructions?",multiple-choice,The instruction will work if it is also repeated at both the top and the bottom of the instruction block,"Tempting because placement does affect how instructions land, but repetition of an unenforceable demand just delivers the same impossibility twice. No position in the instruction block converts 'be 100% accurate' into a mechanism that prevents fabrication.","Instructions steer tone, format, and approach, but cannot make outputs factually reliable — verification must stay","Correct. Instructions shape behavior Claude can control — voice, structure, method, caution — but factual reliability is a limitation of the technology, not a preference to toggle. An accuracy demand does not eliminate hallucination risk, so human verification remains part of the workflow.","The instruction should be strengthened with consequences, such as stating that inaccurate answers will be rejected","Tempting because stakes-raising feels motivating, but a model does not become more factually grounded because the instructions threaten rejection. Consequences change nothing about the underlying failure mode, and the team would be dropping a real control for a fake one.",The team should keep the rule and simply ask Claude after each response whether it complied with it,"Tempting because a compliance check sounds rigorous, but asking Claude to grade its own accuracy produces confident self-affirmation, not verification. The check must compare claims against authoritative sources, which is exactly the step Henrik wants to drop.",,,,,2,"Instructions cannot legislate factual accuracy: they steer tone, format, and approach, but fabrication risk is inherent to the technology, so citation verification stays in the workflow no matter what the rules say.",Configuration and Knowledge Management
