Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
A bulk summarization job receives throttling errors and can tolerate delayed completion. Which two mechanisms improve reliability? (Choose two.),multi-select,Queue work in Amazon SQS,Correct. This choice applies the key production rule: asynchronous buffering and disciplined retry absorb transient throttling.,Use exponential backoff with jitter and bounded retries,Correct. This choice applies the key production rule: asynchronous buffering and disciplined retry absorb transient throttling.,Retry all items immediately in parallel,Incorrect. Choosing Retry all items immediately in parallel addresses a related concern but misses the decisive constraint. The required design follows the rule that asynchronous buffering and disciplined retry absorb transient throttling.,Convert every request into a WebSocket,Incorrect. Choosing Convert every request into a WebSocket addresses a related concern but misses the decisive constraint. The required design follows the rule that asynchronous buffering and disciplined retry absorb transient throttling.,,,,,"1,2","The decisive production principle is that asynchronous buffering and disciplined retry absorb transient throttling. Applying it addresses the explicit integration, reliability, security, or operational signal in the scenario.",Implementation and Integration
"A Bedrock API returns throttling and service errors. The SDK already retries, while application code adds five immediate retries around it. What is the risk?",multiple-choice,Layered retries can multiply load and worsen an outage,Correct. This choice applies the key production rule: retry behavior must be coordinated bounded and jittered.,More retries always improve availability,Incorrect. Choosing More retries always improve availability addresses a related concern but misses the decisive constraint. The required design follows the rule that retry behavior must be coordinated bounded and jittered.,SDK retries disable throttling,Incorrect. Choosing SDK retries disable throttling addresses a related concern but misses the decisive constraint. The required design follows the rule that retry behavior must be coordinated bounded and jittered.,Immediate retries reduce total model calls,Incorrect. Choosing Immediate retries reduce total model calls addresses a related concern but misses the decisive constraint. The required design follows the rule that retry behavior must be coordinated bounded and jittered.,,,,,1,"The decisive production principle is that retry behavior must be coordinated bounded and jittered. Applying it addresses the explicit integration, reliability, security, or operational signal in the scenario.",Implementation and Integration
A service retries a tool-using model request after a network timeout. The first request may already have executed a side effect. Which two controls are required? (Choose two.),multi-select,An end-to-end idempotency token,Correct. This choice applies the key production rule: uncertain completion requires idempotency and durable operation state.,A durable record of requested and completed operations,Correct. This choice applies the key production rule: uncertain completion requires idempotency and durable operation state.,A prompt asking the model not to duplicate work,Incorrect. Choosing A prompt asking the model not to duplicate work addresses a related concern but misses the decisive constraint. The required design follows the rule that uncertain completion requires idempotency and durable operation state.,Random request identifiers on each retry,Incorrect. Choosing Random request identifiers on each retry addresses a related concern but misses the decisive constraint. The required design follows the rule that uncertain completion requires idempotency and durable operation state.,,,,,"1,2","The decisive production principle is that uncertain completion requires idempotency and durable operation state. Applying it addresses the explicit integration, reliability, security, or operational signal in the scenario.",Implementation and Integration
"Multiple teams consume a GenAI service and need generated clients, documented schemas, and contract testing. What should define the interface?",multiple-choice,A versioned OpenAPI specification,Correct. This choice applies the key production rule: API-first development uses versioned machine-readable contracts.,An undocumented prompt string,Incorrect. Choosing An undocumented prompt string addresses a related concern but misses the decisive constraint. The required design follows the rule that API-first development uses versioned machine-readable contracts.,Provider SDK calls copied into every team,Incorrect. Choosing Provider SDK calls copied into every team addresses a related concern but misses the decisive constraint. The required design follows the rule that API-first development uses versioned machine-readable contracts.,A spreadsheet of example responses,Incorrect. Choosing A spreadsheet of example responses addresses a related concern but misses the decisive constraint. The required design follows the rule that API-first development uses versioned machine-readable contracts.,,,,,1,"The decisive production principle is that API-first development uses versioned machine-readable contracts. Applying it addresses the explicit integration, reliability, security, or operational signal in the scenario.",Implementation and Integration
Developers use Amazon Q Developer to generate integration code and assume generated IAM policies can be deployed without review. What practice is required?,multiple-choice,Review test and security-scan generated code and policies,Correct. This choice applies the key production rule: AI-assisted development remains subject to engineering and security controls.,Trust generated least privilege automatically,Incorrect. Choosing Trust generated least privilege automatically addresses a related concern but misses the decisive constraint. The required design follows the rule that AI-assisted development remains subject to engineering and security controls.,Disable code review for AI-assisted changes,Incorrect. Choosing Disable code review for AI-assisted changes addresses a related concern but misses the decisive constraint. The required design follows the rule that AI-assisted development remains subject to engineering and security controls.,Give generated code administrator credentials,Incorrect. Choosing Give generated code administrator credentials addresses a related concern but misses the decisive constraint. The required design follows the rule that AI-assisted development remains subject to engineering and security controls.,,,,,1,"The decisive production principle is that AI-assisted development remains subject to engineering and security controls. Applying it addresses the explicit integration, reliability, security, or operational signal in the scenario.",Implementation and Integration
A webhook handler logs full prompts and responses containing customer secrets to make debugging easier. What should replace this?,multiple-choice,Structured redacted logging with correlation identifiers,Correct. This choice applies the key production rule: troubleshooting evidence must be privacy-aware and access controlled.,Public logs with longer retention,Incorrect. Choosing Public logs with longer retention addresses a related concern but misses the decisive constraint. The required design follows the rule that troubleshooting evidence must be privacy-aware and access controlled.,No logs or metrics of any kind,Incorrect. Choosing No logs or metrics of any kind addresses a related concern but misses the decisive constraint. The required design follows the rule that troubleshooting evidence must be privacy-aware and access controlled.,Secrets embedded in X-Ray annotations,Incorrect. Choosing Secrets embedded in X-Ray annotations addresses a related concern but misses the decisive constraint. The required design follows the rule that troubleshooting evidence must be privacy-aware and access controlled.,,,,,1,"The decisive production principle is that troubleshooting evidence must be privacy-aware and access controlled. Applying it addresses the explicit integration, reliability, security, or operational signal in the scenario.",Implementation and Integration
"A document workflow uses Step Functions but stores the full binary document in state, exceeding limits and duplicating sensitive data. What is the better pattern?",multiple-choice,Store the document in S3 and pass a governed reference through workflow state,Correct. This choice applies the key production rule: workflow state should carry references rather than large sensitive payloads.,Split the binary across more state fields,Incorrect. Choosing Split the binary across more state fields addresses a related concern but misses the decisive constraint. The required design follows the rule that workflow state should carry references rather than large sensitive payloads.,Put the document in the prompt history,Incorrect. Choosing Put the document in the prompt history addresses a related concern but misses the decisive constraint. The required design follows the rule that workflow state should carry references rather than large sensitive payloads.,Log the binary at every transition,Incorrect. Choosing Log the binary at every transition addresses a related concern but misses the decisive constraint. The required design follows the rule that workflow state should carry references rather than large sensitive payloads.,,,,,1,"The decisive production principle is that workflow state should carry references rather than large sensitive payloads. Applying it addresses the explicit integration, reliability, security, or operational signal in the scenario.",Implementation and Integration
A text-to-SQL assistant may query production analytics. Generated SQL sometimes includes destructive statements. Which two controls are required? (Choose two.),multi-select,Parse and allowlist read-only SQL before execution,Correct. This choice applies the key production rule: deterministic validation and database permissions must constrain generated code.,Use a database role with read-only least privilege,Correct. This choice applies the key production rule: deterministic validation and database permissions must constrain generated code.,Ask the model to avoid DELETE statements,Incorrect. Choosing Ask the model to avoid DELETE statements addresses a related concern but misses the decisive constraint. The required design follows the rule that deterministic validation and database permissions must constrain generated code.,Execute first and inspect CloudTrail later,Incorrect. Choosing Execute first and inspect CloudTrail later addresses a related concern but misses the decisive constraint. The required design follows the rule that deterministic validation and database permissions must constrain generated code.,,,,,"1,2","The decisive production principle is that deterministic validation and database permissions must constrain generated code. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
A guardrail blocks medical content in English but misses equivalent harmful requests in another supported language. What should the team do?,multiple-choice,Evaluate and layer multilingual safety classifiers and policy tests,Correct. This choice applies the key production rule: safety controls must be evaluated across every supported language and modality.,Declare the guardrail universally effective,Incorrect. Choosing Declare the guardrail universally effective addresses a related concern but misses the decisive constraint. The required design follows the rule that safety controls must be evaluated across every supported language and modality.,Translate only model outputs after generation,Incorrect. Choosing Translate only model outputs after generation addresses a related concern but misses the decisive constraint. The required design follows the rule that safety controls must be evaluated across every supported language and modality.,Raise the model temperature,Incorrect. Choosing Raise the model temperature addresses a related concern but misses the decisive constraint. The required design follows the rule that safety controls must be evaluated across every supported language and modality.,,,,,1,"The decisive production principle is that safety controls must be evaluated across every supported language and modality. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
A confidence score is high for an answer contradicted by the authoritative knowledge base. How should the application decide?,multiple-choice,Prefer evidence validation over self-reported model confidence,Correct. This choice applies the key production rule: model confidence cannot override contradictory authoritative evidence.,Return the answer because confidence is high,Incorrect. Choosing Return the answer because confidence is high addresses a related concern but misses the decisive constraint. The required design follows the rule that model confidence cannot override contradictory authoritative evidence.,Average confidence with response length,Incorrect. Choosing Average confidence with response length addresses a related concern but misses the decisive constraint. The required design follows the rule that model confidence cannot override contradictory authoritative evidence.,Remove the knowledge base,Incorrect. Choosing Remove the knowledge base addresses a related concern but misses the decisive constraint. The required design follows the rule that model confidence cannot override contradictory authoritative evidence.,,,,,1,"The decisive production principle is that model confidence cannot override contradictory authoritative evidence. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
A model output is passed to a shell command by an automation service. Which two safeguards are essential? Select the option that best satisfies the stated production requirements. (Choose two.),multi-select,Never concatenate raw output into commands; use allowlisted typed parameters,Correct. This choice applies the key production rule: untrusted model output must be constrained before reaching execution sinks.,Run the process with minimal permissions in isolation,Correct. This choice applies the key production rule: untrusted model output must be constrained before reaching execution sinks.,Ask the model to escape shell characters,Incorrect. Choosing Ask the model to escape shell characters addresses a related concern but misses the decisive constraint. The required design follows the rule that untrusted model output must be constrained before reaching execution sinks.,Give the process administrator access for reliability,Incorrect. Choosing Give the process administrator access for reliability addresses a related concern but misses the decisive constraint. The required design follows the rule that untrusted model output must be constrained before reaching execution sinks.,,,,,"1,2","The decisive production principle is that untrusted model output must be constrained before reaching execution sinks. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
Prompts contain account numbers and names. Full invocation logs are retained indefinitely in a broadly accessible log group. Which two changes are needed? (Choose two.),multi-select,Redact or tokenize sensitive fields before logging,Correct. This choice applies the key production rule: observability data must be minimized protected and lifecycle governed.,Apply least privilege and a justified retention policy to logs,Correct. This choice applies the key production rule: observability data must be minimized protected and lifecycle governed.,Encrypt only the model endpoint and leave logs open,Incorrect. Choosing Encrypt only the model endpoint and leave logs open addresses a related concern but misses the decisive constraint. The required design follows the rule that observability data must be minimized protected and lifecycle governed.,Copy logs to developer laptops,Incorrect. Choosing Copy logs to developer laptops addresses a related concern but misses the decisive constraint. The required design follows the rule that observability data must be minimized protected and lifecycle governed.,,,,,"1,2","The decisive production principle is that observability data must be minimized protected and lifecycle governed. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
"A deletion request removes a user's source documents but leaves embeddings, cached answers, traces, and conversation memory. What must governance require?",multiple-choice,Propagate deletion through all derived stores using lineage,Correct. This choice applies the key production rule: privacy lifecycle obligations cover derived artifacts and operational data.,Delete only the source because embeddings are anonymous,Incorrect. Choosing Delete only the source because embeddings are anonymous addresses a related concern but misses the decisive constraint. The required design follows the rule that privacy lifecycle obligations cover derived artifacts and operational data.,Wait for indefinite natural expiration,Incorrect. Choosing Wait for indefinite natural expiration addresses a related concern but misses the decisive constraint. The required design follows the rule that privacy lifecycle obligations cover derived artifacts and operational data.,Hide the user's name in future prompts,Incorrect. Choosing Hide the user's name in future prompts addresses a related concern but misses the decisive constraint. The required design follows the rule that privacy lifecycle obligations cover derived artifacts and operational data.,,,,,1,"The decisive production principle is that privacy lifecycle obligations cover derived artifacts and operational data. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
An application processes health data in one approved region and uses cross-region inference for resilience. What must be verified first?,multiple-choice,Whether data movement under cross-region inference satisfies residency and compliance policy,Correct. This choice applies the key production rule: resilience patterns must remain inside data residency constraints.,Whether the second region has lower temperature defaults,Incorrect. Choosing Whether the second region has lower temperature defaults addresses a related concern but misses the decisive constraint. The required design follows the rule that resilience patterns must remain inside data residency constraints.,Whether prompt caching is enabled,Incorrect. Choosing Whether prompt caching is enabled addresses a related concern but misses the decisive constraint. The required design follows the rule that resilience patterns must remain inside data residency constraints.,Whether the UI displays both region names,Incorrect. Choosing Whether the UI displays both region names addresses a related concern but misses the decisive constraint. The required design follows the rule that resilience patterns must remain inside data residency constraints.,,,,,1,"The decisive production principle is that resilience patterns must remain inside data residency constraints. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
"A team stores documents in S3, catalogs them in Glue, and indexes chunks in OpenSearch without a stable lineage identifier. What is the main risk?",multiple-choice,Updates deletions and source attribution cannot be propagated reliably,Correct. This choice applies the key production rule: stable identifiers connect source catalog chunks and generated evidence.,The model will have too few output tokens,Incorrect. Choosing The model will have too few output tokens addresses a related concern but misses the decisive constraint. The required design follows the rule that stable identifiers connect source catalog chunks and generated evidence.,CloudTrail will stop recording API calls,Incorrect. Choosing CloudTrail will stop recording API calls addresses a related concern but misses the decisive constraint. The required design follows the rule that stable identifiers connect source catalog chunks and generated evidence.,Vector similarity will always be zero,Incorrect. Choosing Vector similarity will always be zero addresses a related concern but misses the decisive constraint. The required design follows the rule that stable identifiers connect source catalog chunks and generated evidence.,,,,,1,"The decisive production principle is that stable identifiers connect source catalog chunks and generated evidence. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
"CloudTrail records API calls, but the application cannot explain which retrieved sources influenced one answer. What additional evidence is needed?",multiple-choice,Application-level retrieval and response provenance linked by correlation ID,Correct. This choice applies the key production rule: infrastructure audit logs and AI decision lineage answer different questions.,More CloudTrail trails with no application context,Incorrect. Choosing More CloudTrail trails with no application context addresses a related concern but misses the decisive constraint. The required design follows the rule that infrastructure audit logs and AI decision lineage answer different questions.,Only model invocation count,Incorrect. Choosing Only model invocation count addresses a related concern but misses the decisive constraint. The required design follows the rule that infrastructure audit logs and AI decision lineage answer different questions.,Only the final user rating,Incorrect. Choosing Only the final user rating addresses a related concern but misses the decisive constraint. The required design follows the rule that infrastructure audit logs and AI decision lineage answer different questions.,,,,,1,"The decisive production principle is that infrastructure audit logs and AI decision lineage answer different questions. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
A prompt template changes business eligibility explanations but bypasses the normal model-release process. Why must it still be governed?,multiple-choice,Prompts can materially change system behavior and require versioning testing and approval,Correct. This choice applies the key production rule: prompt artifacts are part of the governed AI system.,Only model weights affect compliance,Incorrect. Choosing Only model weights affect compliance addresses a related concern but misses the decisive constraint. The required design follows the rule that prompt artifacts are part of the governed AI system.,Templates are documentation rather than executable behavior,Incorrect. Choosing Templates are documentation rather than executable behavior addresses a related concern but misses the decisive constraint. The required design follows the rule that prompt artifacts are part of the governed AI system.,Prompt changes cannot introduce bias,Incorrect. Choosing Prompt changes cannot introduce bias addresses a related concern but misses the decisive constraint. The required design follows the rule that prompt artifacts are part of the governed AI system.,,,,,1,"The decisive production principle is that prompt artifacts are part of the governed AI system. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
A multilingual model has equal aggregate quality but materially worse refusal and helpfulness rates for one language group. What evaluation is required?,multiple-choice,Fairness and safety metrics broken down by language group,Correct. This choice applies the key production rule: fairness assessment must examine relevant groups and failure modes.,Only global average quality,Incorrect. Choosing Only global average quality addresses a related concern but misses the decisive constraint. The required design follows the rule that fairness assessment must examine relevant groups and failure modes.,Only endpoint latency by region,Incorrect. Choosing Only endpoint latency by region addresses a related concern but misses the decisive constraint. The required design follows the rule that fairness assessment must examine relevant groups and failure modes.,Only model parameter count,Incorrect. Choosing Only model parameter count addresses a related concern but misses the decisive constraint. The required design follows the rule that fairness assessment must examine relevant groups and failure modes.,,,,,1,"The decisive production principle is that fairness assessment must examine relevant groups and failure modes. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
"A safety policy forbids autonomous account closure, yet an agent tool allows it and the prompt merely asks for human approval. Which control enforces policy?",multiple-choice,Tool-side policy that requires verified approval before closure,Correct. This choice applies the key production rule: policy compliance must be technically enforced at the action boundary.,A longer system prompt,Incorrect. Choosing A longer system prompt addresses a related concern but misses the decisive constraint. The required design follows the rule that policy compliance must be technically enforced at the action boundary.,A hidden warning in conversation history,Incorrect. Choosing A hidden warning in conversation history addresses a related concern but misses the decisive constraint. The required design follows the rule that policy compliance must be technically enforced at the action boundary.,Higher model temperature,Incorrect. Choosing Higher model temperature addresses a related concern but misses the decisive constraint. The required design follows the rule that policy compliance must be technically enforced at the action boundary.,,,,,1,"The decisive production principle is that policy compliance must be technically enforced at the action boundary. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
A company wants to display Bedrock agent traces directly to customers as explanations. What caution applies? Select the option that best satisfies the stated production requirements.,multiple-choice,Transform traces into safe user-relevant evidence without exposing secrets or unverified reasoning,Correct. This choice applies the key production rule: internal traces and user-facing explanations have different safety requirements.,All raw traces are automatically suitable for users,Incorrect. Choosing All raw traces are automatically suitable for users addresses a related concern but misses the decisive constraint. The required design follows the rule that internal traces and user-facing explanations have different safety requirements.,Traces eliminate the need for citations,Incorrect. Choosing Traces eliminate the need for citations addresses a related concern but misses the decisive constraint. The required design follows the rule that internal traces and user-facing explanations have different safety requirements.,Trace length is the only transparency criterion,Incorrect. Choosing Trace length is the only transparency criterion addresses a related concern but misses the decisive constraint. The required design follows the rule that internal traces and user-facing explanations have different safety requirements.,,,,,1,"The decisive production principle is that internal traces and user-facing explanations have different safety requirements. Applying it addresses the explicit safety, privacy, governance, or responsible-AI signal in the scenario.","AI Safety, Security, and Governance"
"Eighty percent of requests are simple classifications, while twenty percent require complex generation. Which architecture is most cost effective?",multiple-choice,Route simple cases to a smaller model and escalate complex cases by policy,Correct. This choice applies the key production rule: tiered model selection aligns capability cost with request complexity.,Send every request to the largest model,Incorrect. Choosing Send every request to the largest model addresses a related concern but misses the decisive constraint. The required design follows the rule that tiered model selection aligns capability cost with request complexity.,Invoke both models for all traffic,Incorrect. Choosing Invoke both models for all traffic addresses a related concern but misses the decisive constraint. The required design follows the rule that tiered model selection aligns capability cost with request complexity.,Choose a model randomly,Incorrect. Choosing Choose a model randomly addresses a related concern but misses the decisive constraint. The required design follows the rule that tiered model selection aligns capability cost with request complexity.,,,,,1,"The decisive production principle is that tiered model selection aligns capability cost with request complexity. Applying it addresses the explicit cost, latency, throughput, monitoring, or reliability signal in the scenario.",Operational Efficiency and Optimization for GenAI Applications
A semantic cache returns a prior answer for two similar questions whose customer entitlements differ. What is wrong? Select the option that best satisfies the stated production requirements.,multiple-choice,The cache key omitted authorization and material context dimensions,Correct. This choice applies the key production rule: cache equivalence must include security and business context.,Semantic caching can never be used,Incorrect. Choosing Semantic caching can never be used addresses a related concern but misses the decisive constraint. The required design follows the rule that cache equivalence must include security and business context.,The model temperature is too low,Incorrect. Choosing The model temperature is too low addresses a related concern but misses the decisive constraint. The required design follows the rule that cache equivalence must include security and business context.,The vector index has too many shards,Incorrect. Choosing The vector index has too many shards addresses a related concern but misses the decisive constraint. The required design follows the rule that cache equivalence must include security and business context.,,,,,1,"The decisive production principle is that cache equivalence must include security and business context. Applying it addresses the explicit cost, latency, throughput, monitoring, or reliability signal in the scenario.",Operational Efficiency and Optimization for GenAI Applications
"A team caches every model response indefinitely, including answers grounded in hourly changing inventory. What must be added?",multiple-choice,Freshness-aware TTLs and invalidation tied to source changes,Correct. This choice applies the key production rule: cache lifetime must reflect source volatility and correctness risk.,Longer cache retention,Incorrect. Choosing Longer cache retention addresses a related concern but misses the decisive constraint. The required design follows the rule that cache lifetime must reflect source volatility and correctness risk.,Removal of source version metadata,Incorrect. Choosing Removal of source version metadata addresses a related concern but misses the decisive constraint. The required design follows the rule that cache lifetime must reflect source volatility and correctness risk.,Higher temperature for cached responses,Incorrect. Choosing Higher temperature for cached responses addresses a related concern but misses the decisive constraint. The required design follows the rule that cache lifetime must reflect source volatility and correctness risk.,,,,,1,"The decisive production principle is that cache lifetime must reflect source volatility and correctness risk. Applying it addresses the explicit cost, latency, throughput, monitoring, or reliability signal in the scenario.",Operational Efficiency and Optimization for GenAI Applications
"A workflow makes independent retrieval, policy, and personalization calls sequentially, adding 1.8 seconds. Which optimization should be evaluated?",multiple-choice,Run independent operations in parallel with bounded timeouts,Correct. This choice applies the key production rule: independent work can be parallelized to reduce critical-path latency.,Add arbitrary sleeps for ordering,Incorrect. Choosing Add arbitrary sleeps for ordering addresses a related concern but misses the decisive constraint. The required design follows the rule that independent work can be parallelized to reduce critical-path latency.,Combine every operation into the model prompt,Incorrect. Choosing Combine every operation into the model prompt addresses a related concern but misses the decisive constraint. The required design follows the rule that independent work can be parallelized to reduce critical-path latency.,Retry all stages twice,Incorrect. Choosing Retry all stages twice addresses a related concern but misses the decisive constraint. The required design follows the rule that independent work can be parallelized to reduce critical-path latency.,,,,,1,"The decisive production principle is that independent work can be parallelized to reduce critical-path latency. Applying it addresses the explicit cost, latency, throughput, monitoring, or reliability signal in the scenario.",Operational Efficiency and Optimization for GenAI Applications
"Traffic varies from 20 to 2,000 concurrent sessions. Scaling uses HTTP request count, but long prompts consume far more capacity. Which metric is better?",multiple-choice,Token throughput and concurrency-aware utilization,Correct. This choice applies the key production rule: FM autoscaling must reflect token-processing workload.,Only total daily users,Incorrect. Choosing Only total daily users addresses a related concern but misses the decisive constraint. The required design follows the rule that FM autoscaling must reflect token-processing workload.,Only prompt version number,Incorrect. Choosing Only prompt version number addresses a related concern but misses the decisive constraint. The required design follows the rule that FM autoscaling must reflect token-processing workload.,Only vector dimension,Incorrect. Choosing Only vector dimension addresses a related concern but misses the decisive constraint. The required design follows the rule that FM autoscaling must reflect token-processing workload.,,,,,1,"The decisive production principle is that FM autoscaling must reflect token-processing workload. Applying it addresses the explicit cost, latency, throughput, monitoring, or reliability signal in the scenario.",Operational Efficiency and Optimization for GenAI Applications
"p95 model latency is healthy, but service time is high because each call opens new network connections and serializes oversized JSON. What should the team optimize?",multiple-choice,Connection reuse payload size and service communication,Correct. This choice applies the key production rule: end-to-end latency includes network and serialization overhead.,Model weights,Incorrect. Choosing Model weights addresses a related concern but misses the decisive constraint. The required design follows the rule that end-to-end latency includes network and serialization overhead.,Embedding dimensions,Incorrect. Choosing Embedding dimensions addresses a related concern but misses the decisive constraint. The required design follows the rule that end-to-end latency includes network and serialization overhead.,Prompt governance approvals,Incorrect. Choosing Prompt governance approvals addresses a related concern but misses the decisive constraint. The required design follows the rule that end-to-end latency includes network and serialization overhead.,,,,,1,"The decisive production principle is that end-to-end latency includes network and serialization overhead. Applying it addresses the explicit cost, latency, throughput, monitoring, or reliability signal in the scenario.",Operational Efficiency and Optimization for GenAI Applications
Token usage triples overnight with no traffic increase. Most growth comes from one prompt version. Which two detections help? (Choose two.),multi-select,Token-usage anomaly alarms by prompt version,Correct. This choice applies the key production rule: cost anomalies require dimensional usage metrics and release correlation.,Cost anomaly detection tied to deployment metadata,Correct. This choice applies the key production rule: cost anomalies require dimensional usage metrics and release correlation.,Only endpoint availability alarms,Incorrect. Choosing Only endpoint availability alarms addresses a related concern but misses the decisive constraint. The required design follows the rule that cost anomalies require dimensional usage metrics and release correlation.,Removal of version tags,Incorrect. Choosing Removal of version tags addresses a related concern but misses the decisive constraint. The required design follows the rule that cost anomalies require dimensional usage metrics and release correlation.,,,,,"1,2","The decisive production principle is that cost anomalies require dimensional usage metrics and release correlation. Applying it addresses the explicit cost, latency, throughput, monitoring, or reliability signal in the scenario.",Operational Efficiency and Optimization for GenAI Applications
"Invocation logs are enabled with full inputs and outputs, but the workload contains sensitive customer data. Which design is required?",multiple-choice,Redaction access control encryption and retention around invocation logs,Correct. This choice applies the key production rule: detailed model logs must be governed as sensitive production data.,Public access for easier troubleshooting,Incorrect. Choosing Public access for easier troubleshooting addresses a related concern but misses the decisive constraint. The required design follows the rule that detailed model logs must be governed as sensitive production data.,Indefinite raw retention,Incorrect. Choosing Indefinite raw retention addresses a related concern but misses the decisive constraint. The required design follows the rule that detailed model logs must be governed as sensitive production data.,No correlation identifiers,Incorrect. Choosing No correlation identifiers addresses a related concern but misses the decisive constraint. The required design follows the rule that detailed model logs must be governed as sensitive production data.,,,,,1,"The decisive production principle is that detailed model logs must be governed as sensitive production data. Applying it addresses the explicit cost, latency, throughput, monitoring, or reliability signal in the scenario.",Operational Efficiency and Optimization for GenAI Applications
"Two models differ in quality, latency, token cost, and escalation rate. Management asks which one should ship. What evaluation is appropriate?",multiple-choice,A workload-based scorecard combining quality operations cost and business outcomes,Correct. This choice applies the key production rule: model choice requires multi-dimensional evaluation on representative workloads.,Select the model with the largest parameter count,Incorrect. Choosing Select the model with the largest parameter count addresses a related concern but misses the decisive constraint. The required design follows the rule that model choice requires multi-dimensional evaluation on representative workloads.,Use one public benchmark,Incorrect. Choosing Use one public benchmark addresses a related concern but misses the decisive constraint. The required design follows the rule that model choice requires multi-dimensional evaluation on representative workloads.,Choose the fastest model without quality gates,Incorrect. Choosing Choose the fastest model without quality gates addresses a related concern but misses the decisive constraint. The required design follows the rule that model choice requires multi-dimensional evaluation on representative workloads.,,,,,1,"The decisive production principle is that model choice requires multi-dimensional evaluation on representative workloads. Applying it addresses the explicit evaluation, validation, integration, retrieval, prompt, or agent failure signal in the scenario.","Testing, Validation, and Troubleshooting"
"A RAG system gives incorrect answers. Retrieval returns irrelevant chunks, but the team measures only final-answer fluency. Which two component metrics are needed? (Choose two.)",multi-select,Retrieval relevance or recall on golden queries,Correct. This choice applies the key production rule: RAG evaluation separates retrieval quality from generation faithfulness.,Answer groundedness against retrieved evidence,Correct. This choice applies the key production rule: RAG evaluation separates retrieval quality from generation faithfulness.,Only model token rate,Incorrect. Choosing Only model token rate addresses a related concern but misses the decisive constraint. The required design follows the rule that RAG evaluation separates retrieval quality from generation faithfulness.,Only UI render latency,Incorrect. Choosing Only UI render latency addresses a related concern but misses the decisive constraint. The required design follows the rule that RAG evaluation separates retrieval quality from generation faithfulness.,,,,,"1,2","The decisive production principle is that RAG evaluation separates retrieval quality from generation faithfulness. Applying it addresses the explicit evaluation, validation, integration, retrieval, prompt, or agent failure signal in the scenario.","Testing, Validation, and Troubleshooting"
A new embedding model improves offline similarity but increases retrieval latency and index cost beyond the SLA. What should the evaluation conclude?,multiple-choice,Assess quality gain against latency and cost before adoption,Correct. This choice applies the key production rule: retrieval changes require quality performance and cost evaluation.,Adopt because similarity alone improved,Incorrect. Choosing Adopt because similarity alone improved addresses a related concern but misses the decisive constraint. The required design follows the rule that retrieval changes require quality performance and cost evaluation.,Ignore index cost,Incorrect. Choosing Ignore index cost addresses a related concern but misses the decisive constraint. The required design follows the rule that retrieval changes require quality performance and cost evaluation.,Measure only generation quality,Incorrect. Choosing Measure only generation quality addresses a related concern but misses the decisive constraint. The required design follows the rule that retrieval changes require quality performance and cost evaluation.,,,,,1,"The decisive production principle is that retrieval changes require quality performance and cost evaluation. Applying it addresses the explicit evaluation, validation, integration, retrieval, prompt, or agent failure signal in the scenario.","Testing, Validation, and Troubleshooting"
"A golden dataset was created a year ago and no longer covers new products, languages, or adversarial behavior. What should happen?",multiple-choice,Version and refresh evaluation sets while retaining historical comparability,Correct. This choice applies the key production rule: evaluation datasets must evolve with workload and threat changes.,Keep it immutable forever as the only gate,Incorrect. Choosing Keep it immutable forever as the only gate addresses a related concern but misses the decisive constraint. The required design follows the rule that evaluation datasets must evolve with workload and threat changes.,Delete historical results,Incorrect. Choosing Delete historical results addresses a related concern but misses the decisive constraint. The required design follows the rule that evaluation datasets must evolve with workload and threat changes.,Use production complaints as the only test,Incorrect. Choosing Use production complaints as the only test addresses a related concern but misses the decisive constraint. The required design follows the rule that evaluation datasets must evolve with workload and threat changes.,,,,,1,"The decisive production principle is that evaluation datasets must evolve with workload and threat changes. Applying it addresses the explicit evaluation, validation, integration, retrieval, prompt, or agent failure signal in the scenario.","Testing, Validation, and Troubleshooting"
