Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A food-delivery company's order-support agent uses exactly six stable tools (order lookup, refund, courier status, address update, escalation, FAQ search), all invoked constantly throughout the day. An architect returning from a conference proposes rebuilding it with a tool-discovery layer that loads each definition on demand, citing context-efficiency best practices. What is the correct assessment?",multiple-choice,"Keep upfront loading: six stable, heavily used definitions cost little context, while discovery would add round-trip latency and machinery for no benefit","Correct. Progressive discovery earns its complexity when catalogs are large or usage is sparse; six constantly used definitions are neither. Upfront loading (with the stable block prompt-cached) is simpler, faster, and equally accurate — the small stable toolset is the textbook case for monolithic context.","Adopt discovery, because context efficiency compounds at scale and the agent will inevitably accumulate more tools over time","Tempting because the principle is real, but it is being applied without its preconditions: the token and attention costs of six definitions are negligible, so there is nothing meaningful for discovery to save. Speculative scale ('inevitably') is not a current requirement.","Adopt discovery for the four less-frequent tools and preload the two most common, tuning the split from usage telemetry",A hybrid split adds the discovery machinery and its latency for tools that are still used many times daily — every 'less-frequent' invocation now pays a round-trip. It buys trivial context savings at the cost of two loading paths to operate and debug.,"Keep upfront loading but remove the two least-used tools entirely, achieving the same context savings without new infrastructure","Removing tools the workflow genuinely needs breaks those support cases outright; the tools are less used, not unused. It confuses trimming capability with managing context, harming users to save a handful of tokens.",,,,,1,"Small stable toolsets justify upfront loading — discovery must earn its complexity. Context strategies are sized to catalog scale and usage patterns, not adopted as universal best practices.",Integration
"A large retailer's Claude shopping assistant has a 3-second response SLA. The engineering team reports an average latency of 1.8 seconds and declares the SLA met, yet customer complaints about slowness spike every evening during peak traffic. The architect reviews the latency measurement approach. Which change would best explain and expose the problem?",multiple-choice,"Track cost per conversation alongside latency, since peak-hour scaling costs may be forcing throttling that slows responses","Cost visibility is useful but it is a different dimension; nothing in the scenario indicates throttling, and adding a cost metric would not reveal how slow the slowest requests are. This substitutes an adjacent metric for the one that answers the question.","Measure request throughput per second at peak, since the complaint pattern suggests the system is saturating its capacity","Throughput could be a contributing cause, but it still would not show what users experience. Even a saturation diagnosis must be confirmed through tail latency; measuring capacity first treats a hypothesis about the cause as if it were the missing metric.","Segment mean latency by query intent, since some intents likely require more tool calls and drag averages up at night",Segmenting the mean is more granular but still a mean — a segment average of 1.8s can coexist with a p99 of 15s. The reasoning error is refining the wrong statistic instead of switching to percentiles that represent worst-case experience.,"Report p95 and p99 latency plus time-to-first-token during peak windows, since averages hide the tail users actually feel","Correct. Averages systematically hide tail behavior; a 1.8s mean is fully compatible with severe p95/p99 degradation at peak, and time-to-first-token captures perceived responsiveness for streamed replies. This applies the principle that SLAs must be defined and measured on percentiles, not means.",,,,,4,"Users live in the tail — define latency SLAs on percentiles, not averages. Percentile-based latency metrics connect evaluation practice directly to the user-perceived performance the SLA is meant to protect.","Evaluation, Testing & Optimization"
"An insurance company compares two designs for automated claims data extraction. Leadership favors Design A because its model has a much lower per-token price. The architect notes that Design A fails validation more often, triggering automatic retries and manual correction by adjusters, while Design B usually succeeds on the first pass. How should the cost comparison be framed?",multiple-choice,Negotiate committed-use discounts for Design B's model so its per-token price becomes competitive with Design A's,"Discounts change the price of tokens but leave the comparison framed on the wrong unit. Even a discounted Design B cannot be judged fairly until the retry and human-correction costs of Design A are counted, so this optimizes an input to a flawed analysis.","Weight each design's per-token price by its average context length, since longer prompts change the effective cost per call",Context-length weighting refines the per-call token cost but still ignores the dominant costs in the scenario: repeated attempts and adjuster labor. It is a more precise measurement of an incomplete quantity.,"Measure end-to-end cost per successfully completed claim, including retries and adjuster correction time, for both designs","Correct. The economically meaningful unit is cost per successful task outcome — API spend across all attempts plus the human time to reach a correct claim. This applies the principle that cheap tokens producing wrong answers are expensive, and it aligns the metric with the business objective.",Cap maximum output tokens on both designs so per-claim spend is bounded and the token prices can be compared directly,"Output caps bound spend per call but do nothing about failure-driven retries and manual rework, and truncating extractions could increase failures. This controls a visible cost while the hidden cost — failed completions — keeps growing.",,,,,3,"Compare cost per successful outcome, not cost per token. Task-level cost accounting is what lets accuracy, retry, and human-review effects show up honestly in cost-performance decisions.","Evaluation, Testing & Optimization"
"A retail company grades its Claude product-description generator with an LLM-as-judge pipeline. Recently the judge's scores stopped correlating with what merchandisers consider good: outputs the team rejects still score highly, and scores swing between runs. The architect is asked to make the judge trustworthy. Which two practices should be adopted? (Choose two.)",multi-select,"Periodically measure the judge's agreement against human merchandiser labels on a sample, and recalibrate when agreement drops","Correct. An LLM judge is itself a model that must be evaluated: measuring judge-human agreement on labeled samples is the only way to know its scores mean anything, and periodic re-checks catch judge drift. This applies the principle that the judge must be validated before it is trusted.",Use the same model and prompt for both generation and judging so the grader shares the generator's understanding of the task,"Tempting because shared context sounds like alignment, but a judge sharing the generator's model and prompt inherits the generator's blind spots and tends to rate its own failure patterns favorably. Independence between generator and grader is what gives the score information value.",Give the judge an explicit rubric with concrete scoring criteria and worked examples of good and bad descriptions,"Correct. Vague instructions like 'rate quality 1-10' produce unstable, uncalibrated scores; a rubric with concrete criteria and exemplars anchors the judge's decisions and reduces run-to-run variance. Rubric-constrained judging is the standard practice for open-ended output grading.",Show the judge each output's previous score so its new score stays consistent with the established scoring history,"Anchoring the judge on prior scores manufactures consistency rather than validity — it suppresses legitimate score changes and propagates past errors forward. Stable-but-wrong is worse than noisy, because the drift becomes invisible.",,,,,"1,3",An LLM judge is a model too — constrain it with a rubric and validate it against human labels. Judge reliability determines whether automated evaluation accelerates iteration or silently misleads it.,"Evaluation, Testing & Optimization"
"A healthcare SaaS team iterated on its triage-assistant prompt for six weeks, checking every change against its full 300-case golden set until the pass rate reached 99%. After release, production accuracy measured well below the eval score, and new failure patterns appeared that the suite never showed. What testing-framework flaw most likely explains the gap?",multiple-choice,"The team tuned against the entire golden set, so the prompt overfit to those cases; a held-out set never used during iteration was needed","Correct. Checking every prompt tweak against the full set turns the golden set into training data: the prompt accumulates case-specific fixes that do not generalize. The remedy is a held-out test set, evaluated rarely, that estimates performance on unseen inputs — the eval-hygiene equivalent of train/test separation.","The eval ran at a different temperature than production, so sampling variance made the offline scores systematically optimistic","Temperature mismatch can add variance, but it produces noise around the true score, not a systematic six-week climb to 99% that then collapses in production. This explanation mistakes a small random effect for a structural methodology flaw.",The 300 cases were too few for a triage domain; a suite several times larger would have kept the offline score aligned with production,"Size alone does not prevent the gap: a 3,000-case set tuned against directly would be overfit just the same, only more slowly. The error is treating overfitting as a sample-size problem when it is a usage-protocol problem.",The grading pipeline was too lenient; stricter pass criteria would have kept the reported 99% closer to true production accuracy,"Lenient grading would depress real quality at any score, but it does not explain why offline and online numbers diverged after weeks of tuning specifically. The signature here — eval climbing while generalization falls — points to optimization against the measurement itself.",,,,,1,Any eval you optimize against stops measuring generalization — keep a held-out set. Held-out data is what separates genuine capability gains from memorized answers to your own test.,"Evaluation, Testing & Optimization"
"A fintech team is A/B testing a new retrieval configuration for its Claude advisory assistant. After one day and roughly 200 user sessions, the variant shows a 2% higher task-success rate, and the team wants to declare victory and roll it to 100% before a board demo. What should the architect advise?",multiple-choice,"Proceed with the rollout, since a positive early signal on real traffic is more trustworthy than any further offline analysis","A 2% difference over 200 sessions is well within the range random noise produces; treating it as a real effect is eyeballing dressed up as experimentation. Deadline pressure is the classic driver of this error, and a rollout based on noise can just as easily ship a regression.",Add a third variant with an intermediate retrieval depth so the test can also reveal the shape of the configuration's effect,"Adding variants mid-test splits the already-thin traffic three ways, pushing significance even further away, and answers a refinement question before the basic 'is it better' question has an answer. It expands the experiment when the experiment needs power.","Re-run the offline golden-set eval on both configurations, and let the offline comparison settle the decision before the demo","Offline evals are the right pre-test filter but the team is past that stage: the question the A/B test uniquely answers is behavior on live traffic, which the golden set cannot fully represent. Retreating offline discards the stronger evidence source mid-collection.","Continue the test until the sample reaches statistical significance, monitoring guardrail metrics for degradation meanwhile","Correct. The disciplined move is to run the test until the observed difference clears a pre-defined significance threshold, while guardrail metrics (latency, cost, safety, error rate) confirm nothing else degraded. This applies the principle of statistical significance over eyeballing — and business deadlines do not change the math.",,,,,4,An underpowered A/B test read early is a coin flip with a dashboard. Statistical discipline in online testing protects the iteration loop from shipping noise as improvement.,"Evaluation, Testing & Optimization"
"A fintech compliance assistant built on Claude confidently cites policy clause numbers that do not exist in the company's policy library. Trace review shows that for these queries, the retrieval step returned no relevant policy document, yet the model produced a specific, authoritative-sounding answer anyway. What is the correct diagnosis and fix?",multiple-choice,Prompt failure: add explicit instructions such as 'never fabricate clause numbers' so the model stops inventing citations,"Tempting because instructions are cheap, but 'do not fabricate' cannot supply the missing document — the model still has nothing correct to say and instruction-only fixes reduce fabrication unreliably. This treats the visible symptom while the root cause sits in the retrieval step the traces already identified.","A grounding gap: fix retrieval so relevant policies reach the context, and instruct the model to answer only from provided sources or abstain","Correct. The traces show the classic hallucination signature: generation ungrounded because retrieval delivered nothing relevant. The fix is two-part — repair the grounding pipeline so sources arrive, and constrain generation to answer only from provided context with an explicit abstention path when context is empty.","Model mismatch: upgrade to the most capable model tier, which has a lower intrinsic hallucination rate on knowledge-intensive tasks","A stronger model may hallucinate somewhat less, but no model tier can correctly cite documents it was never given. This misdiagnoses a pipeline problem as a capability problem and adds cost while leaving the empty-context condition fully in place.",Sampling instability: set temperature to zero so the model stops generating speculative clause numbers on ambiguous queries,"Temperature zero makes outputs deterministic, not grounded — the model will fabricate the same plausible clause number every time instead of varied ones. This confuses reducing randomness with adding factual grounding.",,,,,2,Hallucination under missing context is a retrieval problem wearing a generation costume. Reading traces to locate where grounding broke is the difference between fixing hallucinations and papering over them.,"Evaluation, Testing & Optimization"
"A retailer's Claude merchandising agent follows its operating rules flawlessly in short sessions, but in long sessions that grow past 150K tokens it starts ignoring constraints — like never discounting clearance items — that were stated once in the middle of the accumulated context. Short-session evals of the identical prompt pass consistently. What is the most likely diagnosis?",multiple-choice,"Prompt failure: the constraint wording is too ambiguous, and rewriting it more forcefully will restore compliance in long sessions","Tempting because rewording is the cheapest lever, but the identical wording achieves full compliance in short sessions — the instruction is clear when the model attends to it. The failure correlates with context length, not phrasing, so this fixes a variable the evidence already ruled out.","Model mismatch: the agent's reasoning degrades under complexity, so long sessions require upgrading to a more capable model tier","Capability mismatch would show up on the task's hardest reasoning regardless of session length, yet short sessions pass flawlessly. Upgrading tiers spends heavily on a diagnosis the length-dependence contradicts, though longer effective attention can mask — not fix — the structural issue.","A context problem: critical instructions are being lost in the middle of a long context, so key constraints need repositioning and reinforcement as sessions grow","Correct. Instruction adherence that decays specifically as context grows, for content positioned mid-context, is the lost-in-the-middle signature. The remedy is context engineering: keep critical constraints in the system prompt or near the end, re-assert them periodically, and compact stale history as sessions lengthen.","Emerging hallucination: the agent is generating ungrounded actions, so retrieval-backed grounding checks should gate each discount decision","Hallucination means generating claims unsupported by available grounding, but here the grounding is present in context and simply not being honored. Adding retrieval gates addresses a failure mode the system does not have while leaving instruction placement untouched.",,,,,3,"Instruction-following that decays with context length is a placement problem, not a wording problem. Long-running agent sessions make context management a first-class failure category alongside prompts and model choice.","Evaluation, Testing & Optimization"
"A fintech firm's Claude document-review pipeline is drawing latency complaints from analysts. An engineer proposes immediately swapping to the fastest model tier, another wants to rewrite the retrieval layer, and a third suggests trimming the prompt. No one has data on where the fifteen seconds per request actually goes. What should the architect direct the team to do?",multiple-choice,"Instrument the pipeline to attribute latency across retrieval, tool calls, queueing, and generation before selecting any optimization","Correct. Measure before optimizing: a per-stage latency breakdown reveals whether the fifteen seconds sits in retrieval, queueing, tool round-trips, or token generation, and each answer implies a different fix. Instrumentation costs little and prevents optimizing a stage that contributes a fraction of the delay.","Adopt the model swap first since it is the quickest to implement, and revert it if quality evals show the faster tier degrades accuracy","Tempting because it is fast to try, but if generation is only three of the fifteen seconds, the swap risks accuracy for a marginal win. 'Cheapest to implement' is not 'most likely to help' — this is optimization by convenience rather than by evidence.","Enable streaming responses immediately, since perceived latency drives complaints and streaming improves it regardless of the bottleneck","Streaming genuinely improves perceived latency, but a document-review pipeline may deliver results into a queue where time-to-first-token is irrelevant, and it does nothing to the underlying fifteen seconds. It is a reasonable later addition being used to skip diagnosis.","Apply all three proposed optimizations together in one release, since each targets a different stage and their latency savings will compound","Bundling all three confounds attribution — if latency improves, no one knows which change mattered or which can be reverted — and some changes (model swap, prompt trim) carry quality risk that now cannot be isolated. It violates both measure-first and one-variable-at-a-time.",,,,,1,"Profile before you optimize — the bottleneck is an empirical fact, not a vote. Latency attribution is the evaluation discipline that keeps optimization effort pointed at the stage that actually dominates.","Evaluation, Testing & Optimization"
"A national archives agency classifies 500,000 digitized documents per night with Claude, writing results to a database that curators query the next morning. No user ever waits on an individual response, yet the workload runs through the same synchronous real-time API path as the agency's interactive tools, and cost pressure is mounting. What should the architect change?",multiple-choice,Stream the classification responses to cut effective processing time per document and reduce the compute window the job occupies,"Streaming improves time-to-first-token for a human watching a response render, but nobody watches an overnight pipeline — the tokens cost the same and the job's economics are untouched. This applies a perceived-latency lever to a workload with no perceiver.","Apply prompt caching to the classification instructions and rely on that discount alone, keeping the synchronous path unchanged","Caching the shared instruction prefix is worthwhile and stacks well, but taking the discount 'alone' leaves the workload on real-time pricing when its shape qualifies for batch's roughly half-price rate on every token. It captures the smaller discount and forfeits the larger one.",Spread the classification calls evenly across the full 24 hours so the job stays under rate limits without infrastructure changes,"Smoothing the load solves a rate-limit problem the scenario does not report, and every call still pays full synchronous price. It reorganizes when tokens are spent without changing what any of them cost — logistics mistaken for economics.","Move the workload to batch processing, accepting delayed turnaround in exchange for the substantially lower per-token cost of asynchronous jobs","Correct. This workload is the canonical batch case: high volume, fully asynchronous, with a many-hour tolerance window before curators arrive. Batch APIs price tokens at roughly half the synchronous rate precisely for such jobs, so matching the API modality to the workload's latency tolerance converts slack time directly into savings.",,,,,4,Price follows urgency — workloads that can wait should never pay real-time rates. Matching API modality to workload latency tolerance is a structural cost lever independent of prompts and model choice.,"Evaluation, Testing & Optimization"
"A hospital group runs a Claude agent that processes insurance claims through a 12-step chain of model calls and tool invocations — eligibility lookups, code validation, document retrieval, and drafting. About 7% of runs end in a wrong determination, but only the final output is logged, so every investigation restarts from guesswork about which step went wrong. What observability capability should the architect prioritize?",multiple-choice,"Enrich the final-output log record with metadata such as total duration, token counts, and which tools were invoked during the run","Tempting as an incremental step, but metadata summarizes the run without exposing any step's content: knowing the eligibility tool was called does not reveal that it returned stale data which step six then propagated. Investigations still cannot see where correctness broke.","Add automatic retry logic to the final drafting step, since regenerating the determination resolves transient failures without investigation","Retrying the last step assumes the failure originates there, but in a 12-step chain a wrong determination usually crystallizes upstream — retrying the drafting step faithfully re-drafts the same corrupted intermediate state. This automates guesswork about the failure's location instead of observing it.",Implement per-step tracing that records every model call and tool invocation with inputs and outputs under a single correlated trace ID,"Correct. Multi-step agent debugging requires distributed-tracing discipline: every model call and tool invocation logged with its inputs and outputs, correlated under one trace ID, so an investigator can walk the chain and pinpoint the step where the run diverged. Failure localization becomes reading a trace instead of reproducing a mystery.","Alert whenever a final determination fails schema validation, so failing runs are flagged for review the moment they complete","Validation alerts catch structurally malformed outputs quickly, but a wrong eligibility determination can be perfectly schema-valid — and an alert only says that a run failed, never which of twelve steps caused it. Detection without localization leaves the core investigative problem intact.",,,,,3,"In a multi-step agent, the unit of observability is the step, not the run. Trace-level visibility into agent chains is what converts intermittent multi-step failures from mysteries into diagnoses.","Evaluation, Testing & Optimization"
"A large retailer uses Claude to auto-generate responses to customer product questions on its website, publishing thousands of answers daily. A safety classifier screens each draft. The team must decide what happens when the classifier flags a draft as potentially problematic: block it outright, or publish it and queue it for human review. Flags are about 4% of volume and roughly half are false positives. What is the soundest policy?",multiple-choice,"Publish flagged drafts immediately but queue them for next-day human review, since half the flags are false positives and blocking would suppress good answers","Tempting because it preserves throughput and the false-positive rate is genuinely high. But publish-then-review means potentially harmful content reaches customers before any human sees it — the review becomes damage assessment, not prevention. For public-facing content, this gets the blocking-versus-flagging trade-off backwards.","Block flagged drafts from publishing and route them to human review, accepting that some correct answers are delayed by false positives","Correct. When the action is public and the harm from a bad answer (safety misinformation about a product, offensive content) outweighs the cost of delaying a correct one, fail closed: block on flag, review, then publish. A 2% true-positive rate on thousands of daily answers is dozens of real incidents prevented. This applies the principle of blocking where errors are externally visible and flagging where they are recoverable.","Raise the classifier's flagging threshold until the false-positive rate falls below 10%, then publish everything that passes automatically",Raising the threshold to cut false positives also cuts true-positive catches — you are trading fewer review tickets for more harmful content published with no human ever in the loop. This optimizes an operational metric at the direct expense of the safety outcome the classifier exists to protect.,Have the model regenerate any flagged draft with a stricter safety prompt and publish the regeneration if it no longer triggers the flag,"Tempting because it is fully automated, but regenerating until the classifier stops firing is optimizing against your own guardrail: the output that passes may be a subtler version of the same problem. A borderline draft that needed judgment now gets none. The classifier becomes a filter to evade rather than a signal to escalate.",,,,,2,"Fail closed on public, hard-to-recall outputs; flag-and-review only where harm is recoverable. Choosing between blocking and flagging is a core guardrail design decision driven by reversibility and audience of the output.","Governance, Safety & Risk Management"
"An insurance company lets business analysts query a claims database in natural language: Claude translates each question into SQL that runs against a reporting replica. During review, an architect worries about destructive or runaway queries — the model occasionally produces UPDATEs or unbounded scans when questions are ambiguous. Which control design is most appropriate?",multiple-choice,Instruct the model in the system prompt to generate only SELECT statements and to always include LIMIT clauses on large tables,"Tempting because it is the fastest fix and will reduce the frequency of bad statements, but system-prompt instructions are probabilistic and the review already observed violations. A hard rule like 'never write to the database' cannot depend on the model's compliance on every single generation.",Fine-tune the model on thousands of approved SELECT-only query examples so destructive statements stop appearing in its output,"Fine-tuning shifts the output distribution but still cannot guarantee zero destructive statements, and it adds cost and maintenance for a problem with a cheap deterministic solution. This over-engineers the probabilistic layer while leaving the execution path itself unguarded.","Validate every generated statement before execution — parse it, reject anything that is not a read, and run it under a database role with read-only permissions and query timeouts","Correct. This is defense in depth with deterministic enforcement: a parser gate rejects non-read statements, the read-only database role makes writes impossible even if the gate misses something, and timeouts bound runaway scans. The model can generate whatever it likes — the execution environment physically cannot do harm. Least privilege at the credential level is the backstop.","Show each generated SQL statement to the requesting analyst for confirmation before it executes, so a human approves every query","Tempting because a human checkpoint sounds safe, but the analysts asked in natural language precisely because they cannot read SQL — their confirmation would be rubber-stamping. It also adds friction to every query while providing no real barrier, since the reviewer cannot evaluate what they are approving.",,,,,3,"Constrain what generated code can execute, not just what the model generates. Output validation plus least-privilege execution credentials is the standard guardrail pair for model-generated code and queries.","Governance, Safety & Risk Management"
"A radiology group introduces a Claude-based tool that drafts preliminary findings summaries from imaging reports for radiologists to review and finalize. Six months in, an audit finds radiologists now agree with the draft 98% of the time, spend far less time per review than at launch, and several missed findings traced back to errors that were present in the AI draft and went uncorrected. What failure mode should the architect name, and what does it imply?",multiple-choice,"Model drift — the tool's accuracy degraded after a model version update, so the fix is pinning the model version and re-running the validation suite","Tempting because degraded outcomes after time in production often do indicate drift, but the evidence pattern points elsewhere: the errors were in drafts humans were supposed to catch, and reviewer behavior changed (faster reviews, near-total agreement). Pinning versions addresses a cause that was never established.","Hallucination — the model fabricated findings not present in the reports, so the fix is grounding each draft more tightly to the source text","Hallucination may describe how individual draft errors arose, but the audit's core finding is that errors went uncorrected by the human layer designed to catch them. Tightening grounding reduces the error rate but leaves the broken safety net broken — it treats the upstream symptom while the control failure persists.","Data leakage — reviewers were anchored by seeing prior radiologists' agreement rates, so the fix is hiding historical acceptance statistics from the interface","This misapplies the term data leakage, which concerns sensitive data escaping through outputs or logs, and invents an anchoring mechanism the audit did not describe. The observed anchor is the draft itself, not historical statistics. The interface tweak would not restore independent review.","Automation bias — reviewers increasingly defer to the draft instead of independently checking it, so the review process itself must be redesigned to force genuine engagement","Correct. This is automation bias: as a system proves mostly right, human reviewers shift from verifying to rubber-stamping, and the human-in-the-loop control silently stops functioning. The implication is procedural redesign — for example blind second reads on a sample, requiring reviewers to note key findings before seeing the draft, or measuring correction rates as a health metric for the review layer itself.",,,,,4,"A mostly-right system erodes the vigilance of its human checkers. Over-reliance and automation bias are failure modes of the socio-technical system, not the model, and must be designed against explicitly.","Governance, Safety & Risk Management"
"A city government's Claude assistant helps caseworkers summarize resident files containing addresses, income details, and health notes. To debug quality issues, the engineering team enabled full prompt and completion logging to a third-party observability SaaS, retained for 180 days and accessible to the whole engineering organization. The assistant itself has strong access controls. What risk has this design introduced?",multiple-choice,"Log volume at full-prompt fidelity will inflate observability costs and slow incident queries, so the team should sample a small percentage of traffic instead","Tempting because cost and performance are real logging concerns, but sampling still ships resident PII to the same over-exposed destination — just less of it. This optimizes the pipeline while missing that the content of the logs, not their volume, is the governance problem.","The third-party vendor could use the logged prompts to train its own models, so the contract must add a clause prohibiting model training on customer data","A no-training clause is a genuinely relevant contractual control, but it addresses only one narrow misuse by one party. The broader exposure — an entire engineering org reading health notes for 180 days in a system nobody threat-modeled — remains untouched. This is compliance-checkbox thinking: fixing the contract while the architecture still leaks.","Sensitive resident data now flows into a secondary system with broader access and longer retention than the primary one, creating a data-leakage path that bypasses the assistant's access controls","Correct. Logs are outputs too: full prompts replicate the most sensitive data into a shadow copy with weaker controls, wider audience, and longer retention than the system of record. The principle is that data protection applies to every system the data touches — the fix is redacting or masking PII before logging, scoping log access, and aligning retention with policy.","Debugging from logged prompts will tempt engineers to overfit fixes to individual complaints, so quality work should rely on aggregate metrics rather than raw transcripts","Overfitting fixes to anecdotes is a real evaluation pitfall, but it is a methodology critique, not the risk this design introduced. Choosing it mistakes a process-quality concern for the serious privacy exposure sitting in the logging pipeline.",,,,,3,Logs are a data store — PII protections must follow the data into observability systems. Data leakage through telemetry is a classic LLM-system failure mode because prompts concentrate exactly the data access controls were protecting.,"Governance, Safety & Risk Management"
"An online marketplace uses Claude to generate SEO product descriptions for roughly 40,000 new listings per week. Errors are low-stakes: a bad description slightly hurts conversion and is trivially replaced. The content team of six cannot read every output, and leadership is unwilling to grow the team. What human-validation strategy fits this workload?",multiple-choice,"Review a statistical sample of outputs each week, sized to detect quality regressions, and use findings to tune prompts and automated checks rather than to fix individual descriptions","Correct. For high-volume, low-stakes, easily reversible outputs, sampling review is the right pattern: a well-sized random sample detects systemic quality drift, and human effort goes into improving the system (prompt fixes, automated validators) rather than inspecting units. This applies proportionate oversight — spend scarce human attention on signal, not on exhaustive coverage the stakes do not justify.",Prioritize full human review for the top revenue-generating product categories and let all remaining listings publish without any human involvement or measurement,"Tempting because revenue-weighting sounds like smart prioritization, but the unreviewed tail gets zero measurement, so a systemic failure affecting most of the catalog would go undetected indefinitely. Sampling across the whole population is what protects against unknown-unknowns; concentrating review by value abandons that.","Hold every description in a queue until a team member approves it, accepting slower listing publication as the cost of guaranteed quality control","Full pre-publication review of 40,000 items by six people is arithmetically impossible without turning each review into a meaningless glance — it manufactures rubber-stamping while destroying publication speed. This applies an irreversible-action control pattern to a trivially reversible output, the classic proportionality error.","Have a second Claude pass judge each description and auto-publish those it approves, eliminating the need for the content team to look at outputs","Tempting because LLM-as-judge scales beautifully, but removing humans entirely means the judge's own blind spots are never audited — correlated failures between generator and judge pass silently. Automated judging works as a filter inside a system that still includes human sampling, not as a replacement for all human contact with outputs.",,,,,1,"High volume + low stakes + reversible = sampled review aimed at the system, not the unit. Sampling strategies let small teams maintain real oversight over outputs produced at machine scale.","Governance, Safety & Risk Management"
"A brokerage compliance team uses Claude for two tasks: drafting responses to routine regulator information requests, and flagging trades for potential market-abuse escalation, where an escalation freezes the client's account pending investigation. The team asks the architect whether the same human-validation pattern can cover both tasks. What should the architect recommend?",multiple-choice,"Yes — apply pre-approval to both workflows, since in a regulated brokerage any AI output that touches compliance should meet the strictest available oversight bar","Tempting because 'strictest everywhere' feels safe in a regulated industry, but maximal uniform oversight is how review queues bloat and reviewer attention gets diluted across low-risk drafts — degrading vigilance on the freezes that genuinely need it. Regulation demands adequate control, not identical control; proportionality is the professional standard.","Yes — apply post-hoc sampled review to both, since compliance officers are trained professionals whose spot checks will surface problems in either workflow quickly","Tempting because sampled review by experts is a legitimate pattern, but applying it to account freezes means most freezes take effect with no human check at all, harming clients before any sample is drawn. Professional skill in reviewers does not compensate for a control placed after an immediate-impact action.","No — drafts can flow into the officers' normal edit-and-send workflow as review, while account-freezing escalations need different handling because sampling would let unchecked freezes take effect",This option diagnoses the asymmetry correctly but stops short of prescribing the control: saying escalations 'need different handling' without committing to a pre-action gate leaves the critical design decision unmade. Identifying that sampling is insufficient is the analysis; the recommendation must specify what replaces it.,"No — the account-freeze workflow should get a mandatory pre-action human gate because the harm lands on clients immediately, while draft responses are inherently reviewed when an officer edits and sends them","Correct. The two tasks differ on the axis that determines HITL design: reversibility and time-to-impact. A draft response is naturally validated by the officer who edits and sends it — the workflow embeds review. An account freeze harms the client the moment it executes, so it needs a mandatory pre-action approval gate. Matching the validation pattern to each action's consequence profile is the principle.",,,,,4,"One system, two consequence profiles — HITL patterns follow the action, not the application. Distinguishing review-of-drafts from approval-of-actions is the practical vocabulary of human-in-the-loop architecture.","Governance, Safety & Risk Management"
"A systems integrator is proposing a Claude-based document-triage solution for a US federal civilian agency processing controlled unclassified information. The integrator's engineers plan to call the same commercial API endpoint they use for private-sector clients, arguing the provider's strong commercial security posture should satisfy the agency. What should the solution architect correct in this plan?",multiple-choice,The plan needs the provider's commercial terms upgraded to an enterprise agreement with zero data retention before any agency documents are processed,"Tempting because zero-data-retention and enterprise terms are genuine improvements, but contractual data handling does not substitute for FedRAMP authorization — federal agencies need cloud services assessed and authorized under the federal program, not privately negotiated assurances. This mistakes a stronger commercial contract for a regulatory authorization it cannot replace.",Federal workloads of this kind must run through a FedRAMP-authorized environment — such as an authorized cloud service offering Claude — because agencies cannot accept commercial security posture in place of authorization,"Correct. FedRAMP is the US federal program governing agency use of cloud services: the deployment path must be an authorized offering — for example Claude consumed through a FedRAMP-authorized cloud platform or a provider service holding the appropriate authorization — at a baseline matching the data's sensitivity. The principle is that compliance is determined by the deployment vehicle, not the model: the same model is compliant or non-compliant depending on the environment serving it.","The agency requires on-premises model deployment, since any cloud-hosted model — authorized or not — is unsuitable for controlled unclassified information","Tempting because on-prem sounds maximally safe, but it overshoots: FedRAMP exists precisely so agencies can use cloud services, and CUI is routinely processed in authorized cloud environments. Demanding on-prem forfeits the practical path and reflects a misreading of federal policy as cloud-prohibitive rather than cloud-authorizing.","The plan should add FIPS-validated encryption for documents in transit and at rest, which is the specific control federal security frameworks demand of SaaS integrations","FIPS-validated cryptography is one control family inside federal baselines, not the compliance answer by itself. A service can encrypt flawlessly and still be unauthorized for agency use. Reducing an authorization regime to a single technical control is checkbox thinking that would fail the agency's assessment immediately.",,,,,2,"For federal work, the authorized deployment environment is the compliance boundary. FedRAMP illustrates the domain's rule that the same model can be compliant or not depending entirely on how and where it is served.","Governance, Safety & Risk Management"
