Question,Question Type,Answer Option 1,Explanation 1,Answer Option 2,Explanation 2,Answer Option 3,Explanation 3,Answer Option 4,Explanation 4,Answer Option 5,Explanation 5,Answer Option 6,Explanation 6,Correct Answers,Overall Explanation,Domain
"A software company wants a Claude agent that answers engineers' questions about their monorepo — where functions are defined, how modules interact, what changed recently. One faction wants to embed the whole codebase into a vector store nightly; another proposes giving the agent code-search tools (grep, file listing, file reading) to navigate the repo live. Hundreds of commits merge daily. Which approach should the architect favor and why?",multiple-choice,"Agentic search with code navigation tools, because the corpus changes constantly and code queries reward exact symbol matching and live exploration","Correct. Code questions center on exact identifiers, structure, and current state — grep-style search and file navigation answer them against the live repo with zero staleness. Agentic search fits corpora that change faster than any index and queries that demand exactness.","The vector store, because embedding similarity finds conceptually related code that exact text matching would systematically miss","Tempting because semantic similarity does help conceptual queries, but the dominant question types here — definitions, usages, recent changes — are exact-match and freshness-bound. A nightly-embedded store is stale by mid-morning at hundreds of commits a day.","The vector store with hourly instead of nightly re-embedding, because fresher vectors remove the staleness objection at modest cost","Hourly re-embedding shrinks the staleness window but never closes it, and continuous re-embedding of a large monorepo is substantial ongoing cost for an index whose similarity semantics still fit the query pattern poorly.","Agentic search, but backed by a full-text index refreshed weekly, because grep alone is too slow to scan a large monorepo interactively",The direction is right but the fix is self-defeating: a weekly-refreshed index reintroduces worse staleness than the vector store it replaces. Live tools querying the current working tree are the point of the agentic approach.,,,,,1,"Fast-changing, exact-match corpora favor agentic search over pre-built indexes. Freshness requirements and query exactness together often disqualify pre-indexed retrieval before quality is even measured.",Integration
"A pharmaceutical company has built internal integrations for its document vault, LIMS, and compliance tracker. Employees want to use these capabilities from Claude Code, the Claude desktop app, and a custom internal chat tool — and two more Claude-based clients are planned next year. Each integration is currently custom-wired into one application. How should the architect expose these capabilities going forward?",multiple-choice,"Implement each integration once as an MCP server, letting every current and future client connect through the standard protocol","Correct. This is MCP's core value proposition: implement a tool/resource server once and any MCP-compatible client — Claude Code, desktop, custom apps — consumes it without per-client integration code. Reuse across a growing client ecosystem is exactly the selection criterion that favors MCP.",Build a shared REST gateway and write a thin custom adapter inside each client application that calls it directly,"A shared gateway centralizes the backend but still demands a hand-written adapter in every client, and each new client repeats that work. It rebuilds, poorly, the client-integration layer MCP standardizes.",Standardize on one client application for all employees so the existing custom integrations only need to be maintained in one place,"Tempting because it eliminates the N-clients problem by decree, but users chose different clients because their workflows differ — developers live in Claude Code, others in chat. Constraining the organization to save integration effort inverts the priority.","Create a central orchestrator agent that owns all three integrations, which other clients reach by delegating requests to it","An orchestrator agent adds a model-mediated hop — extra latency, cost, and nondeterminism — in front of what are simple tool calls. Agent-to-agent delegation suits handing off complex reasoning tasks, not proxying basic capability access.",,,,,1,"MCP: implement an integration once, reuse it across every client. Protocol choice is a build-once-versus-build-per-client decision as much as a technical one.",Integration
"A large bank runs an internal platform where dozens of product teams independently publish new data and action capabilities for AI assistants every month. The assistant team is tired of shipping a code release each time a capability appears, and wants assistants to pick up newly published capabilities without redeployment. Which property of which mechanism addresses this requirement?",multiple-choice,"Direct API integration with a shared client library, because a centrally versioned SDK keeps every assistant's capabilities aligned",A shared SDK still binds capabilities at build time: each new capability means a library version bump and a redeploy of every assistant. It streamlines the release treadmill rather than removing it.,"MCP's dynamic discovery, because clients enumerate a server's currently available tools at connection time rather than at build time","Correct. MCP clients list a server's tools dynamically at runtime, so a capability published to the server becomes visible to every connected assistant with no client release. Runtime discovery is precisely the decoupling between publishers and consumers this organization needs.","Agent-to-agent delegation, because a router agent can be retrained on new capabilities faster than application code can be released","Tempting because a router agent is flexible, but it must still learn about new capabilities somehow — through configuration or tooling updates — and it inserts model-mediated latency and failure modes into every capability call. It relocates the update problem rather than solving it.","CLI integration, because assistants can shell out to new command-line tools the moment platform teams install them on shared hosts","Shelling out to shared hosts technically allows runtime pickup, but it offers no schemas, no structured discovery, and a serious security and operations story to invent from scratch. It is an unmanaged imitation of what MCP provides natively.",,,,,2,"Runtime tool discovery decouples capability publishers from client releases. In large organizations, the integration protocol determines whether the capability catalog can grow without coordinated deployments.",Integration
"A legal-tech firm's contract assistant currently loads a client's entire document set — often 300,000+ tokens across dozens of contracts — into context at session start, because 'the model should see everything.' Sessions are slow to start, expensive, and accuracy on clause-specific questions has measurably dropped on large matters. Most questions concern one or two contracts. What should the architect change?",multiple-choice,Keep full loading but order documents by predicted relevance so the most likely contracts sit earliest in the context window,"Relevance ordering may help marginally with attention position effects, but every session still pays the full token cost and slow start, and 300,000 tokens of mostly irrelevant contracts still dilute attention on the clause in question.","Start sessions with a document index (titles, parties, dates) and have the assistant fetch specific contracts or sections as questions require them","Correct. This is progressive discovery applied to data: a lightweight catalog upfront, with full content pulled on demand as the task reveals what it needs. Since most questions touch one or two contracts, sessions start fast, costs drop, and the model's attention concentrates on the material that matters.",Summarize every contract to a fixed 500-token digest at ingestion and load all digests instead of the full documents,"Tempting because digests are compact, but clause-level legal questions turn on exact language that uniform 500-token summaries necessarily discard. The assistant would answer from lossy paraphrases in a domain where wording is the substance.","Shard each matter across parallel model calls that each receive a slice of the documents, then merge their answers","Sharding processes everything in parallel rather than avoiding the unnecessary reading; total token cost rises, and cross-contract synthesis across shards adds a fragile merge step. It scales the waste instead of eliminating it.",,,,,2,"Provide an index upfront; load full content on demand. Progressive discovery applies to data payloads exactly as it does to tool definitions — catalogs first, content when needed.",Integration
"A hospital network deploys a Claude-based discharge summary generator. Offline evals report a 92% overall quality score from an LLM judge, and the team considers the system ready. During a pilot, however, clinicians discover summaries that state medication dosages not present anywhere in the patient record. The architect is asked what is missing from the evaluation approach. What should be added?",multiple-choice,Raise the LLM judge's passing threshold from 92% to 95% so lower-quality summaries are filtered out before release,"Tempting because a stricter bar sounds safer, but a generic quality score does not measure grounding at all. Raising the threshold on a metric blind to fabricated dosages just filters harder on the wrong signal — the reasoning error is tightening a metric instead of measuring the actual failure mode.","Add p95 latency measurement, since clinicians waiting on slow generations may perceive the summaries as lower quality","Latency is a legitimate production metric, but it has no relationship to fabricated dosages. This confuses operational performance with output correctness, and adding it would leave the clinical safety gap completely unaddressed.",Add a dedicated faithfulness metric that verifies every factual claim in the summary is grounded in the source patient record,"Correct. A holistic quality score can be high while the output contains ungrounded claims; high-stakes domains need a separate faithfulness/grounding metric that checks each claim against the source. This applies the principle that you must measure the specific failure mode that matters, not a proxy aggregate.",Expand the eval dataset so the 92% score carries enough statistical significance to be trusted for a clinical launch,"More data improves confidence in the 92% number, but the problem is not statistical noise — it is that the metric itself cannot see hallucinated dosages. This treats a measurement-validity problem as a sample-size problem.",,,,,3,"Measure the failure mode that matters, not a proxy aggregate score. Choosing metrics that capture domain-specific risks is the foundation on which all downstream evaluation and monitoring work rests.","Evaluation, Testing & Optimization"
"A state agency is preparing to launch a Claude assistant that helps residents navigate benefits applications. The security team requires a quantitative, pre-launch measure of the system's resilience to prompt injection before signing off. The architect must propose the metric. Which option best satisfies the requirement?",multiple-choice,"The number of terms caught by the content filter's blocklist each week, showing how much malicious input is being intercepted","Blocklist hit counts measure input volume, not outcomes: a filter can block thousands of strings while a single crafted injection sails through. This mistakes activity of a control for effectiveness of the system, a classic vanity-metric error.",Injection success rate measured by running a curated adversarial red-team suite against the system on every release candidate,"Correct. An adversarial suite executed against the real system yields a repeatable, quantitative injection success rate before exposure to residents, and re-running it per release makes regressions visible. It applies the principle of using leading, actively-measured security metrics rather than waiting for harm.","The harmful output rate on a standard public safety benchmark, since it is a recognized measure of model-level robustness","Tempting because it is quantitative and standardized, but a generic safety benchmark measures the model in isolation, not this system with its prompts, tools, and data paths. Injection resilience is a property of the whole deployment, so this evaluates the wrong unit.","The count of security incidents reported by residents after launch, tracked through the agency's existing incident process","Post-launch incident counts are a lagging metric: they only move after residents have already been harmed, which is exactly what the security team's pre-launch gate exists to prevent. This confuses monitoring after the fact with evaluation before release.",,,,,2,"Measure security with leading, adversarial tests — not lagging incident counts. Security metrics belong in the same pre-launch evaluation gate as accuracy and latency, tested against the deployed system rather than the bare model.","Evaluation, Testing & Optimization"
"A SaaS company is building its first golden evaluation set for a Claude onboarding assistant that has been in limited beta for three months. An engineer proposes generating 500 synthetic test queries with Claude itself, arguing it is fast and avoids any privacy review. The architect must decide how the golden set should be sourced. What is the best approach?",multiple-choice,"Approve the synthetic-only approach but generate several thousand queries, since scale compensates for any distribution mismatch","Tempting because volume feels rigorous, but synthetic queries systematically miss the phrasing, typos, ambiguity, and unexpected intents of real users — and more of the wrong distribution is still the wrong distribution. Scale cannot correct a sampling bias.","Build the core set from anonymized real beta queries, then augment it with synthetic edge cases and adversarial inputs","Correct. Real traffic anchors the eval set to the distribution the system actually serves, while synthetic augmentation deliberately covers edge cases and adversarial inputs that are rare in three months of beta data. This applies the principle of evaluating on the distribution you serve, plus targeted coverage of what you fear.",Use established public benchmark datasets for assistant-style tasks so results can be compared against industry baselines,"Public benchmarks measure generic capability, not this product's tasks, terminology, or users. Scores on them would be comparable across models but uninformative about onboarding-assistant quality — the classic error of choosing what is measurable over what is relevant.","Have the product managers write the test queries, since they best understand the intended use cases and success criteria","PM-written queries capture intended use, but users reliably deviate from intent, and an eval set built from imagined usage inherits the team's blind spots. It is a reasonable supplement but a poor foundation when real traffic is available.",,,,,2,"Evaluate on the distribution you serve, not the one you imagine. Golden sets grounded in production traffic are the backbone that makes every later eval score meaningful.","Evaluation, Testing & Optimization"
"A city government's Claude assistant for permit applications passed its 15-example eval suite at 100%, and the team shipped confidently. Within two weeks, residents reported frequent wrong answers about permit fees and expiration rules that the suite never touched. The architect reviews the testing framework. What is the most important correction?",multiple-choice,Re-run the existing 15 cases multiple times at temperature 0 to confirm the pass results were reproducible and not sampling luck,"Reproducibility checks are good hygiene, but re-running the same 15 cases only confirms performance on those 15 cases. The failures came from untested regions of the input space, so the error is polishing precision while coverage is the actual gap.","Expand the eval set until results carry statistical signal, stratifying cases across permit types, fee questions, and edge conditions","Correct. Fifteen examples cannot represent the breadth of permit queries — a 100% pass tells you almost nothing statistically, and unstratified sets leave whole intents unmeasured. This applies the principle that eval size and coverage must be sufficient to distinguish signal from noise across the real task space.","Move evaluation to a stronger judge model, since the current grader likely passed answers that were actually incorrect","A stronger judge helps only if grading was the failure point, but the reported failures were on question types the suite never contained. This misdiagnoses a coverage problem as a grading-accuracy problem.","Replace offline evaluation with production monitoring, since real resident traffic reveals failures faster than any curated suite","Monitoring is essential but is a complement, not a substitute: relying on production traffic to find failures means residents become the test suite. Abandoning offline evals removes the pre-release safety gate rather than fixing its weakness.",,,,,2,"A small eval passing 100% measures the eval, not the system. Eval set size and stratified coverage determine how much a pass rate can actually be trusted before release.","Evaluation, Testing & Optimization"
"A retail company's team shipped a release of its Claude support agent that changed the system prompt, upgraded the model version, and increased retrieval depth all at once. Metrics improved, so the team repeated the pattern — but the next bundled release regressed sharply and nobody can identify which change caused it. What should the architect institute going forward?",multiple-choice,Roll back to the last known-good release and freeze changes until the team fully understands the current system's behavior,"Rolling back stops the bleeding but a change freeze is not a methodology — when changes resume, the team will bundle again and face the same attribution problem. This treats the symptom of one bad release rather than the process flaw that produced it.",Run each bundled release through a longer A/B test window so regressions are detected with higher statistical confidence,"A longer test detects that a bundle regressed with more confidence, but still cannot say which of three simultaneous changes caused it. More statistical power on a confounded experiment is precision applied to an unanswerable question.",Isolate variables: evaluate one change at a time offline against the golden set before combining validated changes into a release,"Correct. Changing one variable at a time is the foundational rule of iterative improvement: each change gets its own offline eval result, so effects are attributable and regressions are traceable to a specific cause. Validated changes can then be combined with a final confirmation run.",Require the LLM judge to produce written rationales for each score so improvements and regressions can be attributed to causes,"Judge rationales explain why an output scored as it did, not which upstream change altered the output. Attribution requires controlled comparison of system versions; narrative explanations of scores cannot substitute for isolating the experimental variable.",,,,,3,"Change one variable at a time so every effect has an owner. Controlled, single-variable iteration is what turns eval results into causal knowledge instead of correlations.","Evaluation, Testing & Optimization"
"A hospital system wants to trial a substantially revised prompt for its Claude clinical documentation assistant. Compliance insists that no patient-facing or clinician-facing output may come from the unvalidated variant, but the team needs evidence from realistic clinical traffic, since synthetic tests have missed workflow-specific failures before. Which testing approach fits these constraints?",multiple-choice,"Shadow deployment: the variant processes real production inputs in parallel, its outputs logged and scored but never shown to users","Correct. Shadow deployment is precisely the pattern for this constraint set: the variant sees genuine production inputs — capturing the realistic-traffic requirement — while its outputs are diverted to logging and evaluation, so no unvalidated content reaches clinicians or patients. It buys real-world evidence at zero user-facing risk.","A 5% canary release to a low-acuity department, with rapid rollback triggers if quality or safety guardrail metrics degrade","A canary serves live variant outputs to real users, which directly violates the compliance requirement — and 'low-acuity' does not mean low-stakes when clinical documentation errors propagate into records. This picks the right general tool for the wrong constraint profile.","An expanded synthetic eval suite built with clinician input, exercised offline until the variant demonstrates consistent superiority",More synthetic testing is safe but the scenario states synthetic tests have already missed workflow-specific failures; repeating the approach with more cases does not close the realism gap that motivated the trial. It optimizes the method that is known to be insufficient.,"A staged rollout beginning with one volunteer clinic, widening week by week as clinician-reported issues are triaged and resolved","A staged rollout still exposes real clinicians to unvalidated outputs from day one at the volunteer clinic, and relies on humans reporting problems as the detection mechanism. It sequences the risk over time rather than eliminating it as compliance requires.",,,,,1,"When unvalidated output must never reach users, shadow the traffic instead of serving it. Shadow deployments extend the A/B toolkit to high-stakes domains where online exposure is not an acceptable price for evidence.","Evaluation, Testing & Optimization"
"A SaaS analytics platform's Claude report generator intermittently produces outputs in the wrong structure. Reviewing the 2,000-token system prompt, an architect finds it says 'be extremely concise' in one section and 'explain every metric in full detail' in another, and specifies two different JSON schemas added by different teams over time. What is the most appropriate next step?",multiple-choice,"Upgrade to a higher model tier, since stronger models are better at reconciling tension between competing instructions","Tempting because capability often fixes things, but no model can satisfy contradictory requirements — it can only pick one interpretation per request, which is exactly the intermittent behavior observed. Paying more to arbitrate a contradiction leaves the contradiction in place.",Add a post-generation validator that checks the output structure and automatically retries the request when validation fails,"A validator-retry loop catches bad structures but each retry burns tokens and latency, and the model is still coin-flipping between two schemas underneath. This treats the symptom and institutionalizes the failure as a permanent runtime cost instead of removing its cause.",Reduce the temperature setting so the model resolves the ambiguity the same way on every request instead of intermittently,"Lower temperature makes the coin-flip more consistent, not correct: the model may reliably choose the same schema — possibly the wrong one — and 'in full detail' still fights 'extremely concise' within each output. Determinism is not the same as coherence.","Audit the prompt for conflicting instructions, and consolidate it to a single owned specification with one schema and one style","Correct. The evidence is a textbook prompt failure: conflicting instructions accreted without ownership. The fix is to resolve the contradiction at its source — one schema, one style directive, a single owner for the prompt — because a model given incompatible goals cannot be reliable no matter what surrounds it.",,,,,4,"When instructions conflict, no model tier or retry loop can make the output reliable. Distinguishing prompt failure from model limitation prevents spending capability budget on problems that editing text would solve.","Evaluation, Testing & Optimization"
"A public sector benefits chatbot fails intermittently: roughly one query in twenty yields an irrelevant answer, with no obvious pattern. Three engineers have simultaneously adjusted the prompt, swapped embedding models, and tweaked temperature over two weeks, and the failure rate has not moved. The architect steps in to establish a diagnostic process. What should it be?",multiple-choice,"Revert all recent changes to the last stable release and lock the configuration, since uncoordinated fixes have clearly made things worse","Reverting restores a known state but the failure predates the flailing — the rate never moved, so the recent changes are neither cause nor cure. A freeze without a diagnostic process just preserves the original bug while stopping all learning.","Reproduce failing queries, inspect end-to-end traces to localize which step breaks, then test one candidate fix at a time against that evidence","Correct. This is the diagnostic method: first reproduce the failure so it can be studied, then read traces to find where in the pipeline — retrieval, context assembly, generation — the query goes wrong, then change a single variable and verify against the reproduced cases. Evidence before intervention, one variable at a time.","Stand up a production A/B test comparing each engineer's proposed fix, letting live traffic determine empirically which change works","An A/B test measures which blind guess performs best, but with a 5% intermittent failure it would need enormous traffic to distinguish fixes, and none of the candidates was derived from evidence about the cause. It is an expensive way to avoid looking at the traces.","Replace the model with the top-capability tier first, since eliminating model capability as a variable is the fastest way to narrow the search","Swapping the model first is changing the most expensive variable on no evidence — the traces might show retrieval returning garbage, which no model upgrade fixes. 'Eliminate variables by replacement' inverts the method: observation should narrow the search before anything is replaced.",,,,,2,"Reproduce, trace, isolate — diagnose with evidence before changing anything. Systematic root-cause analysis is what separates targeted fixes from the shotgun debugging that stalls LLM systems.","Evaluation, Testing & Optimization"
"A retail chain's Claude assistant answers everything — from 'what are your store hours' to complex multi-order refund disputes — with its top-tier model. Traffic analysis shows about 80% of queries are simple FAQs the smallest model handles perfectly in offline tests, while costs are triple budget. Leadership wants savings without degrading hard-case quality. What architecture should be proposed?",multiple-choice,"Migrate all traffic to the smallest model and add few-shot examples for the complex cases, accepting minor quality loss on disputes","Tempting because it maximizes savings, but it directly violates the stated constraint: refund disputes involve multi-step reasoning the small model was never shown to handle, and few-shot examples rarely close a genuine capability gap. This optimizes cost by quietly paying with hard-case quality.",Keep the top-tier model for everything but aggressively cache prompts and compress conversation history to offset the cost overrun,"Caching and compression are real levers but they discount every call rather than re-pricing the 80% of calls that never needed top-tier capability. The dominant inefficiency — capability overprovisioning on easy queries — survives intact, so savings will likely fall short of a 3x overrun.","Add a router that classifies incoming queries, sending simple ones to the small model and escalating complex or uncertain ones to the top tier","Correct. Tiered routing matches capability to task difficulty: the 80% of simple queries run at small-model prices where quality is proven, complex and low-confidence cases escalate to the top tier, and hard-case quality is preserved by design. This moves the system toward the cost-performance frontier instead of along one axis.","Negotiate committed-throughput pricing for the top-tier model, since predictable volume discounts preserve quality with zero engineering work","Volume discounts reduce the unit price of an architecture that overpays on most requests — a discounted mismatch is still a mismatch. It also caps future savings at the negotiated rate, whereas routing compounds with every other optimization.",,,,,3,Route by difficulty — pay for top-tier capability only where the task demands it. Model routing is the primary structural lever for moving a system toward the cost-performance frontier.,"Evaluation, Testing & Optimization"
"A fintech firm's Claude loan-eligibility assistant gave a customer materially wrong guidance last week, and the incident review stalled immediately: the application logs contain only HTTP status codes and timestamps, so nobody can see what the model was asked or answered. Compliance now requires that any future incident be fully reconstructable. What should the architect implement?",multiple-choice,"Structured logging of prompts, completions, and tool calls, linked by request IDs, with PII redaction and retention policies applied","Correct. Reconstructing an LLM incident requires the actual content — what context and prompt the model received, what it generated, and what tools it called — correlated by request ID into a full trace. Redaction and retention policies reconcile this with privacy obligations; this is the observability baseline for regulated LLM systems.","Error-and-status logging with increased verbosity levels, keeping storage costs manageable while capturing more failure detail","Tempting because it extends the existing setup cheaply, but verbose status logging still records that something happened, never what was said. An LLM's failure lives in its inputs and outputs; without content, the next incident review stalls at exactly the same wall.","Reliance on the API provider's usage dashboard, which already records token counts, latency, and error rates for every request","Provider dashboards aggregate operational metrics — tokens, latency, errors — but do not retain the request-level content needed to reconstruct a specific customer's interaction. Metrics tell you the system was healthy while it gave wrong guidance; that is the gap that caused this stall.","A user-feedback capture flow so customers can flag wrong answers, creating a reviewable record whenever an incident occurs","Feedback flows surface incidents users notice, but detection is not reconstruction: a flag without the underlying prompt and completion still leaves nothing to review. It also misses every wrong answer customers fail to recognize as wrong — often the most dangerous ones.",,,,,1,"You cannot debug what you did not record — log the content, not just the status code. Content-level structured logging is the foundation every other monitoring, evaluation, and audit capability builds upon.","Evaluation, Testing & Optimization"
"A retail platform pages its on-call engineer every time a single request to the Claude gift-recommendation service fails. During peak season this produced dozens of pages per night for transient blips that self-resolved, and the team has begun acknowledging pages without reading them — last week a genuine two-hour outage went unnoticed for 40 minutes. How should alerting be redesigned?",multiple-choice,"Alert on error-rate and latency thresholds tied to service SLOs, paging only for sustained breaches while transient blips flow to a log","Correct. Alerting on symptoms at the rate level — error percentage or latency breaching an SLO-derived threshold for a sustained window — separates signal from noise: individual blips are invisible, real degradation pages reliably. Every page becomes actionable, which is what rebuilds on-call trust after fatigue.",Disable paging during peak season and have the on-call engineer review the dashboards at the start and end of each shift instead,"Tempting because it stops the noise instantly, but scheduled dashboard checks reintroduce exactly the detection gap the outage exposed — a failure starting after the morning review runs unobserved until evening. It cures alert fatigue by abandoning real-time detection altogether.",Add automatic retries for failed requests so most transient failures resolve silently and the page volume drops to a manageable level,"Retries are good resilience engineering and reduce user-visible failures, but they fix the requests, not the alerting design: whatever still fails after retries presumably still pages per-event, and retries can mask a growing degradation until it is severe. The paging philosophy remains broken underneath.","Route all failure alerts to a team channel rather than pages, letting engineers triage collectively as alerts arrive throughout the day","Moving pages to a channel lowers urgency without adding discrimination — the same noise arrives in a place engineers are even freer to ignore, and diffuse collective ownership means a genuine outage may sit unclaimed. It relocates alert fatigue rather than resolving it.",,,,,1,"Alert on sustained rates against SLOs, not individual events — a page nobody reads protects nothing. Threshold and SLO-based alerting is what keeps monitoring signals trusted enough to act on when it matters.","Evaluation, Testing & Optimization"
"A wealth-management fintech is launching a Claude-powered customer chatbot. Regulators require that the bot never provides personalized investment advice. The team has added a firm instruction to the system prompt: 'You must never recommend specific securities or allocations.' In pre-launch red-teaming, testers still elicit advice-like responses about 5% of the time using multi-turn pressure. What should the architect do to meet the regulatory requirement?",multiple-choice,Strengthen the system prompt with more explicit examples of prohibited responses and re-run the red-team suite until the elicitation rate drops,"Tempting because prompt hardening does reduce violation rates and is cheap to iterate on. But instructions are probabilistic controls: no amount of wording guarantees zero violations, and a hard regulatory requirement cannot rest on a control that fails some percentage of the time. This treats a compliance requirement as a tuning problem.","Switch to a larger Claude model, since more capable models follow system-prompt constraints more reliably under adversarial pressure","Model choice affects instruction adherence at the margins, but a larger model is still a probabilistic component and still fails under adversarial pressure. This reasoning error is expecting a deterministic guarantee from a non-deterministic component — the failure mode changes, it does not disappear.",Add a deterministic output layer — a classifier or rules check that blocks or rewrites responses containing investment advice before they reach the user,"Correct. Hard requirements need deterministic enforcement outside the model. An output-validation layer (classifier plus rules) checks every response before delivery and blocks violations regardless of how the model was manipulated. This applies the principle that instruction-based controls are one layer, and hard constraints must be enforced by layers the model cannot talk its way past.","Limit conversations to three turns, since the red-team findings show the violations only emerge under multi-turn pressure","Tempting because it targets the observed attack path, but it degrades legitimate user experience while only removing one elicitation technique. Attackers will find single-turn phrasings, and the underlying gap — no enforcement outside the model — remains. This treats the symptom, not the cause.",,,,,3,"Hard requirements need deterministic controls, not stronger instructions. Layered defense — prompt instructions plus deterministic output validation — is the core pattern for enforcing non-negotiable safety and compliance rules.","Governance, Safety & Risk Management"
"A state government agency is deploying a Claude-based assistant that helps residents complete benefits applications. The security team demands proof that the system 'cannot be jailbroken' before approving launch. The architect has already implemented a hardened system prompt and an input filter, and internal red-teaming finds a successful jailbreak roughly once per 500 adversarial attempts. How should the architect respond to the security team's demand?",multiple-choice,Commit to additional prompt-hardening sprints until the internal red team can no longer produce any successful jailbreak across its full test suite,"Tempting because it shows diligence, but 'red team finds nothing' does not mean 'cannot be jailbroken' — it means your team ran out of ideas. New techniques emerge constantly and prompt-level defenses remain probabilistic. Promising an unachievable guarantee sets the project up to fail its own acceptance criterion.","Contract a specialized external red team, and delay launch until they certify the system as jailbreak-proof under their methodology","External red-teaming adds real value, but no reputable firm certifies a system as jailbreak-proof, because the claim is not provable for an open-ended input space. This defers to authority to obtain a guarantee that cannot exist, and it stalls launch on an impossible bar.",Argue that a 1-in-500 adversarial success rate is below industry norms and document it as an accepted residual risk in the launch review,"Tempting because documenting residual risk is legitimate governance practice, but quoting a rate without bounding the consequence answers the wrong question. The security team's real concern is what happens when a jailbreak succeeds; accepting the probability without constraining the impact leaves that unaddressed.","Explain that jailbreak resistance is probabilistic, and demonstrate that downstream controls — scoped tools, output validation, monitoring — keep a successful jailbreak's impact bounded","Correct. The honest architectural answer is to reframe the requirement: jailbreaks cannot be reduced to zero, so the design assumes occasional bypass and bounds the damage — the assistant's tools are scoped to low-risk operations, outputs pass deterministic validation, and monitoring detects abuse patterns. This applies the principle of designing for guardrail failure rather than promising guardrail perfection.",,,,,4,"Design assuming bypass — bound the impact of a successful jailbreak, don't promise zero. Safety cases for LLM systems rest on layered impact containment, not on claims that any single control is unbreakable.","Governance, Safety & Risk Management"
"A legal-tech SaaS startup demos a Claude feature that answers attorneys' questions about case law, and the answers read as authoritative with full case citations. A pilot firm reports that two cited cases do not exist, though the answers containing them were fluent and confident. The product lead asks the architect to explain what happened and what property of the system the design must account for. What is the correct characterization?",multiple-choice,"The model's training data was stale, so retraining on a current legal corpus will keep citations accurate going forward","Tempting because stale data is a real limitation, but staleness produces outdated citations, not invented ones. The fabricated cases never existed in any corpus. Retraining addresses freshness while leaving the actual failure mode — confident generation of plausible-but-false content — completely intact.","The model generates plausible text rather than verified facts, so fabricated citations are an inherent failure mode that the architecture must detect, not one the model will self-report","Correct. This is hallucination: the model optimizes for plausible continuation, and a well-formatted fake citation is highly plausible. Crucially, the model expresses no less confidence when fabricating, so fluency cannot signal truth. The architectural consequence is grounding answers in retrieved sources and verifying citations against a real database — treating verification as a system responsibility.",The prompts were under-specified; adding an instruction to cite only real cases and to double-check citations will resolve the fabrications,"Tempting because prompt quality matters, but an instruction to 'cite only real cases' assumes the model can distinguish its real recollections from fabrications, which it cannot reliably do. This misattributes a fundamental generation property to a fixable prompt defect and would leave the pilot firm exposed again.",The sampling temperature was set too high; running citation-bearing queries at temperature zero will make the outputs deterministic and reliable,"Temperature zero makes outputs more repeatable, not more truthful — the model will simply fabricate the same fake citation consistently. This confuses determinism with accuracy, a common category error when diagnosing hallucination.",,,,,2,"Fluency is not evidence — verify model claims against ground truth outside the model. Hallucination is the foundational LLM failure mode that grounding, retrieval, and verification layers exist to manage.","Governance, Safety & Risk Management"
"A payments company runs a Claude-powered pipeline that classifies merchant support tickets and extracts structured dispute data, with prompts tuned over months against the current model version. Anthropic announces the version they use will be deprecated in 90 days. The engineering lead proposes simply updating the model identifier in the config on deprecation day, noting the newer model benchmarks better on every public evaluation. What risk should the architect flag with this plan?",multiple-choice,"The newer model's higher per-token price will raise pipeline costs, so the migration should wait until the finance team approves a revised budget","Tempting because cost review is legitimate diligence, but it is an operational planning detail, not the risk that threatens correctness. Framing budget as the blocker misses that the pipeline's tuned behavior — the thing months of work produced — is what the swap puts at risk.","The newer model may respond differently to the tuned prompts, so behavior on their specific tasks can regress despite better benchmarks — migration needs a regression evaluation against their own test set first","Correct. Model behavior is not portable across versions: prompts tuned against one model's quirks can produce different classifications, formats, or edge-case handling on another, and public benchmarks say nothing about this workload. The principle is treating a model version change like a dependency upgrade — gated by regression evals on your own golden dataset, with a staged rollout, well before the forced deadline.","The newer model's larger context window will change how much ticket history the pipeline can include, requiring the chunking logic to be rewritten before switching",A larger context window is strictly permissive — existing inputs that fit before still fit. Nothing about it forces a chunking rewrite. This invents a migration blocker out of a non-breaking change while ignoring the genuine behavioral-drift risk.,"Running two model versions during a transition creates inconsistent classifications, so the switch must happen atomically for all traffic at the deprecation deadline","Tempting because consistency matters, but an atomic big-bang cutover is the riskier pattern, not the safer one: it removes the ability to compare versions on live traffic and roll back gradually. Brief heterogeneity during a canary is a manageable cost of de-risking, not a hazard to design around.",,,,,2,Model upgrades are behavior changes — gate them with your own regression evals. Version-to-version behavioral drift is why production LLM systems maintain golden datasets and staged migration plans.,"Governance, Safety & Risk Management"
